Gene stable ID	Transcript stable ID
ENSBTAG00000008240	ENSBTAT00000010847
ENSBTAG00000051065	ENSBTAT00000078620
ENSBTAG00000003916	ENSBTAT00000072711
ENSBTAG00000003916	ENSBTAT00000005113
ENSBTAG00000053091	ENSBTAT00000083909
ENSBTAG00000004891	ENSBTAT00000006434
ENSBTAG00000030593	ENSBTAT00000043219
ENSBTAG00000035144	ENSBTAT00000066297
ENSBTAG00000051752	ENSBTAT00000076764
ENSBTAG00000054315	ENSBTAT00000077286
ENSBTAG00000054315	ENSBTAT00000078196
ENSBTAG00000054315	ENSBTAT00000084874
ENSBTAG00000054327	ENSBTAT00000069594
ENSBTAG00000000502	ENSBTAT00000048665
ENSBTAG00000000502	ENSBTAT00000081204
ENSBTAG00000052803	ENSBTAT00000085324
ENSBTAG00000045974	ENSBTAT00000065519
ENSBTAG00000009942	ENSBTAT00000013117
ENSBTAG00000049193	ENSBTAT00000074790
ENSBTAG00000048417	ENSBTAT00000066900
ENSBTAG00000009219	ENSBTAT00000012150
ENSBTAG00000009219	ENSBTAT00000085996
ENSBTAG00000030581	ENSBTAT00000043194
ENSBTAG00000030581	ENSBTAT00000074279
ENSBTAG00000030581	ENSBTAT00000083881
ENSBTAG00000030581	ENSBTAT00000043193
ENSBTAG00000021910	ENSBTAT00000084903
ENSBTAG00000021910	ENSBTAT00000068590
ENSBTAG00000021910	ENSBTAT00000087441
ENSBTAG00000021910	ENSBTAT00000029211
ENSBTAG00000021910	ENSBTAT00000076835
ENSBTAG00000021910	ENSBTAT00000075675
ENSBTAG00000054926	ENSBTAT00000069220
ENSBTAG00000026156	ENSBTAT00000037060
ENSBTAG00000026156	ENSBTAT00000070662
ENSBTAG00000026156	ENSBTAT00000072068
ENSBTAG00000021158	ENSBTAT00000028199
ENSBTAG00000007939	ENSBTAT00000010436
ENSBTAG00000009128	ENSBTAT00000056643
ENSBTAG00000039151	ENSBTAT00000052346
ENSBTAG00000046959	ENSBTAT00000066239
ENSBTAG00000023675	ENSBTAT00000032410
ENSBTAG00000023675	ENSBTAT00000084938
ENSBTAG00000007970	ENSBTAT00000010480
ENSBTAG00000045590	ENSBTAT00000064629
ENSBTAG00000012798	ENSBTAT00000017003
ENSBTAG00000048493	ENSBTAT00000074778
ENSBTAG00000048493	ENSBTAT00000078274
ENSBTAG00000048493	ENSBTAT00000079958
ENSBTAG00000047978	ENSBTAT00000063293
ENSBTAG00000054712	ENSBTAT00000086735
ENSBTAG00000013806	ENSBTAT00000061194
ENSBTAG00000046385	ENSBTAT00000064563
ENSBTAG00000004061	ENSBTAT00000005303
ENSBTAG00000006811	ENSBTAT00000008955
ENSBTAG00000031891	ENSBTAT00000045228
ENSBTAG00000023652	ENSBTAT00000067662
ENSBTAG00000023652	ENSBTAT00000070289
ENSBTAG00000023652	ENSBTAT00000032377
ENSBTAG00000023652	ENSBTAT00000078980
ENSBTAG00000000746	ENSBTAT00000077399
ENSBTAG00000000746	ENSBTAT00000082959
ENSBTAG00000000746	ENSBTAT00000075869
ENSBTAG00000000746	ENSBTAT00000071193
ENSBTAG00000000746	ENSBTAT00000075969
ENSBTAG00000000746	ENSBTAT00000080194
ENSBTAG00000000746	ENSBTAT00000000994
ENSBTAG00000000746	ENSBTAT00000085098
ENSBTAG00000000746	ENSBTAT00000076350
ENSBTAG00000046279	ENSBTAT00000064938
ENSBTAG00000012401	ENSBTAT00000016454
ENSBTAG00000005155	ENSBTAT00000006796
ENSBTAG00000005155	ENSBTAT00000073520
ENSBTAG00000005162	ENSBTAT00000006804
ENSBTAG00000015728	ENSBTAT00000020876
ENSBTAG00000031802	ENSBTAT00000061217
ENSBTAG00000034182	ENSBTAT00000015004
ENSBTAG00000023814	ENSBTAT00000032677
ENSBTAG00000023814	ENSBTAT00000066418
ENSBTAG00000023814	ENSBTAT00000074122
ENSBTAG00000023814	ENSBTAT00000068893
ENSBTAG00000023814	ENSBTAT00000080807
ENSBTAG00000050258	ENSBTAT00000070212
ENSBTAG00000020073	ENSBTAT00000026745
ENSBTAG00000018994	ENSBTAT00000025281
ENSBTAG00000010874	ENSBTAT00000014446
ENSBTAG00000044111	ENSBTAT00000061591
ENSBTAG00000044111	ENSBTAT00000068392
ENSBTAG00000044111	ENSBTAT00000067384
ENSBTAG00000044111	ENSBTAT00000075128
ENSBTAG00000000752	ENSBTAT00000000999
ENSBTAG00000047076	ENSBTAT00000064904
ENSBTAG00000019376	ENSBTAT00000025816
ENSBTAG00000049158	ENSBTAT00000005967
ENSBTAG00000049158	ENSBTAT00000079483
ENSBTAG00000049158	ENSBTAT00000084330
ENSBTAG00000004538	ENSBTAT00000086467
ENSBTAG00000004538	ENSBTAT00000073778
ENSBTAG00000004538	ENSBTAT00000002795
ENSBTAG00000010091	ENSBTAT00000013306
ENSBTAG00000047147	ENSBTAT00000063463
ENSBTAG00000047147	ENSBTAT00000082599
ENSBTAG00000047147	ENSBTAT00000032404
ENSBTAG00000006174	ENSBTAT00000045217
ENSBTAG00000040393	ENSBTAT00000024453
ENSBTAG00000040393	ENSBTAT00000038997
ENSBTAG00000051758	ENSBTAT00000014388
ENSBTAG00000015546	ENSBTAT00000070121
ENSBTAG00000015546	ENSBTAT00000020656
ENSBTAG00000001416	ENSBTAT00000001857
ENSBTAG00000048630	ENSBTAT00000064175
ENSBTAG00000054232	ENSBTAT00000086930
ENSBTAG00000050430	ENSBTAT00000080987
ENSBTAG00000052415	ENSBTAT00000069535
ENSBTAG00000054488	ENSBTAT00000069256
ENSBTAG00000022908	ENSBTAT00000008047
ENSBTAG00000017490	ENSBTAT00000068010
ENSBTAG00000017490	ENSBTAT00000045023
ENSBTAG00000017490	ENSBTAT00000075738
ENSBTAG00000017490	ENSBTAT00000076794
ENSBTAG00000049102	ENSBTAT00000076980
ENSBTAG00000012023	ENSBTAT00000015939
ENSBTAG00000053325	ENSBTAT00000086397
ENSBTAG00000051584	ENSBTAT00000069928
ENSBTAG00000049601	ENSBTAT00000083962
ENSBTAG00000051784	ENSBTAT00000077395
ENSBTAG00000051905	ENSBTAT00000067409
ENSBTAG00000033437	ENSBTAT00000008053
ENSBTAG00000051566	ENSBTAT00000070042
ENSBTAG00000050543	ENSBTAT00000077957
ENSBTAG00000052122	ENSBTAT00000074930
ENSBTAG00000049354	ENSBTAT00000072115
ENSBTAG00000037965	ENSBTAT00000052461
ENSBTAG00000012867	ENSBTAT00000017100
ENSBTAG00000002896	ENSBTAT00000003764
ENSBTAG00000002896	ENSBTAT00000076264
ENSBTAG00000053167	ENSBTAT00000054123
ENSBTAG00000027782	ENSBTAT00000014524
ENSBTAG00000020996	ENSBTAT00000080474
ENSBTAG00000020996	ENSBTAT00000027961
ENSBTAG00000049543	ENSBTAT00000069384
ENSBTAG00000016954	ENSBTAT00000022547
ENSBTAG00000020997	ENSBTAT00000027963
ENSBTAG00000004124	ENSBTAT00000005398
ENSBTAG00000023666	ENSBTAT00000064354
ENSBTAG00000049814	ENSBTAT00000084760
ENSBTAG00000012497	ENSBTAT00000016581
ENSBTAG00000004471	ENSBTAT00000005868
ENSBTAG00000004471	ENSBTAT00000069771
ENSBTAG00000004471	ENSBTAT00000082869
ENSBTAG00000049541	ENSBTAT00000067824
ENSBTAG00000014889	ENSBTAT00000019822
ENSBTAG00000013662	ENSBTAT00000018159
ENSBTAG00000013663	ENSBTAT00000018160
ENSBTAG00000013663	ENSBTAT00000067402
ENSBTAG00000013664	ENSBTAT00000018161
ENSBTAG00000013667	ENSBTAT00000018165
ENSBTAG00000013667	ENSBTAT00000084003
ENSBTAG00000051079	ENSBTAT00000067104
ENSBTAG00000015010	ENSBTAT00000032386
ENSBTAG00000004833	ENSBTAT00000087123
ENSBTAG00000004833	ENSBTAT00000006347
ENSBTAG00000004833	ENSBTAT00000075578
ENSBTAG00000011742	ENSBTAT00000015600
ENSBTAG00000011742	ENSBTAT00000068839
ENSBTAG00000014302	ENSBTAT00000019001
ENSBTAG00000034442	ENSBTAT00000085137
ENSBTAG00000034442	ENSBTAT00000064152
ENSBTAG00000013321	ENSBTAT00000017716
ENSBTAG00000004459	ENSBTAT00000005845
ENSBTAG00000004459	ENSBTAT00000074340
ENSBTAG00000004459	ENSBTAT00000085573
ENSBTAG00000012140	ENSBTAT00000016106
ENSBTAG00000016363	ENSBTAT00000004503
ENSBTAG00000016363	ENSBTAT00000068901
ENSBTAG00000016363	ENSBTAT00000084500
ENSBTAG00000026836	ENSBTAT00000086863
ENSBTAG00000026836	ENSBTAT00000086169
ENSBTAG00000026836	ENSBTAT00000081397
ENSBTAG00000026836	ENSBTAT00000087366
ENSBTAG00000026836	ENSBTAT00000057490
ENSBTAG00000026836	ENSBTAT00000079424
ENSBTAG00000053387	ENSBTAT00000081562
ENSBTAG00000015662	ENSBTAT00000020801
ENSBTAG00000016932	ENSBTAT00000082274
ENSBTAG00000016932	ENSBTAT00000022522
ENSBTAG00000016932	ENSBTAT00000073308
ENSBTAG00000016932	ENSBTAT00000074259
ENSBTAG00000018731	ENSBTAT00000054699
ENSBTAG00000024027	ENSBTAT00000033093
ENSBTAG00000015069	ENSBTAT00000017901
ENSBTAG00000013460	ENSBTAT00000017903
ENSBTAG00000013461	ENSBTAT00000017905
ENSBTAG00000013464	ENSBTAT00000017907
ENSBTAG00000013465	ENSBTAT00000078164
ENSBTAG00000013465	ENSBTAT00000017908
ENSBTAG00000010987	ENSBTAT00000014591
ENSBTAG00000003666	ENSBTAT00000004776
ENSBTAG00000050747	ENSBTAT00000068690
ENSBTAG00000000088	ENSBTAT00000000097
ENSBTAG00000000088	ENSBTAT00000071366
ENSBTAG00000005386	ENSBTAT00000067947
ENSBTAG00000005386	ENSBTAT00000055725
ENSBTAG00000005386	ENSBTAT00000073565
ENSBTAG00000010550	ENSBTAT00000079770
ENSBTAG00000010550	ENSBTAT00000013947
ENSBTAG00000007394	ENSBTAT00000018153
ENSBTAG00000013057	ENSBTAT00000085599
ENSBTAG00000013057	ENSBTAT00000080324
ENSBTAG00000013057	ENSBTAT00000083502
ENSBTAG00000013057	ENSBTAT00000076340
ENSBTAG00000013057	ENSBTAT00000078595
ENSBTAG00000013057	ENSBTAT00000017358
ENSBTAG00000013057	ENSBTAT00000062945
ENSBTAG00000013057	ENSBTAT00000083271
ENSBTAG00000052203	ENSBTAT00000076737
ENSBTAG00000016323	ENSBTAT00000032016
ENSBTAG00000019060	ENSBTAT00000025374
ENSBTAG00000004154	ENSBTAT00000005438
ENSBTAG00000001403	ENSBTAT00000061563
ENSBTAG00000046313	ENSBTAT00000063186
ENSBTAG00000013938	ENSBTAT00000073548
ENSBTAG00000013938	ENSBTAT00000018519
ENSBTAG00000013938	ENSBTAT00000071538
ENSBTAG00000013938	ENSBTAT00000066794
ENSBTAG00000013938	ENSBTAT00000066397
ENSBTAG00000013938	ENSBTAT00000068381
ENSBTAG00000013938	ENSBTAT00000069915
ENSBTAG00000006893	ENSBTAT00000009058
ENSBTAG00000006893	ENSBTAT00000068521
ENSBTAG00000006893	ENSBTAT00000085653
ENSBTAG00000006893	ENSBTAT00000071609
ENSBTAG00000006893	ENSBTAT00000078292
ENSBTAG00000006893	ENSBTAT00000067524
ENSBTAG00000006893	ENSBTAT00000075466
ENSBTAG00000006893	ENSBTAT00000070439
ENSBTAG00000048011	ENSBTAT00000066339
ENSBTAG00000045991	ENSBTAT00000066039
ENSBTAG00000039442	ENSBTAT00000009720
ENSBTAG00000018228	ENSBTAT00000024261
ENSBTAG00000006409	ENSBTAT00000044885
ENSBTAG00000013142	ENSBTAT00000044888
ENSBTAG00000013141	ENSBTAT00000071730
ENSBTAG00000013141	ENSBTAT00000017467
ENSBTAG00000003585	ENSBTAT00000055450
ENSBTAG00000003585	ENSBTAT00000068453
ENSBTAG00000003585	ENSBTAT00000087002
ENSBTAG00000003585	ENSBTAT00000083416
ENSBTAG00000003585	ENSBTAT00000066743
ENSBTAG00000003585	ENSBTAT00000004664
ENSBTAG00000047144	ENSBTAT00000063589
ENSBTAG00000049729	ENSBTAT00000081252
ENSBTAG00000005787	ENSBTAT00000007606
ENSBTAG00000018397	ENSBTAT00000024479
ENSBTAG00000005871	ENSBTAT00000070527
ENSBTAG00000005871	ENSBTAT00000079180
ENSBTAG00000005871	ENSBTAT00000078562
ENSBTAG00000005871	ENSBTAT00000007717
ENSBTAG00000005871	ENSBTAT00000078481
ENSBTAG00000018399	ENSBTAT00000080770
ENSBTAG00000018399	ENSBTAT00000032372
ENSBTAG00000018399	ENSBTAT00000080788
ENSBTAG00000017140	ENSBTAT00000022784
ENSBTAG00000006158	ENSBTAT00000008099
ENSBTAG00000054027	ENSBTAT00000079694
ENSBTAG00000049108	ENSBTAT00000074583
ENSBTAG00000054693	ENSBTAT00000068927
ENSBTAG00000020460	ENSBTAT00000027264
ENSBTAG00000038103	ENSBTAT00000052895
ENSBTAG00000022275	ENSBTAT00000020266
ENSBTAG00000051495	ENSBTAT00000079843
ENSBTAG00000018727	ENSBTAT00000063751
ENSBTAG00000018727	ENSBTAT00000024928
ENSBTAG00000031704	ENSBTAT00000044952
ENSBTAG00000031704	ENSBTAT00000069623
ENSBTAG00000033360	ENSBTAT00000047447
ENSBTAG00000012708	ENSBTAT00000016890
ENSBTAG00000012708	ENSBTAT00000081029
ENSBTAG00000031709	ENSBTAT00000044960
ENSBTAG00000031709	ENSBTAT00000081210
ENSBTAG00000031709	ENSBTAT00000067373
ENSBTAG00000031709	ENSBTAT00000076471
ENSBTAG00000013769	ENSBTAT00000076938
ENSBTAG00000013769	ENSBTAT00000083965
ENSBTAG00000013769	ENSBTAT00000032332
ENSBTAG00000031618	ENSBTAT00000081178
ENSBTAG00000031618	ENSBTAT00000068045
ENSBTAG00000031618	ENSBTAT00000044820
ENSBTAG00000011423	ENSBTAT00000015176
ENSBTAG00000035710	ENSBTAT00000082913
ENSBTAG00000035710	ENSBTAT00000061334
ENSBTAG00000014441	ENSBTAT00000019209
ENSBTAG00000046637	ENSBTAT00000063209
ENSBTAG00000012646	ENSBTAT00000016779
ENSBTAG00000011139	ENSBTAT00000014794
ENSBTAG00000011139	ENSBTAT00000068356
ENSBTAG00000001209	ENSBTAT00000068005
ENSBTAG00000001209	ENSBTAT00000074047
ENSBTAG00000001209	ENSBTAT00000068946
ENSBTAG00000001209	ENSBTAT00000080127
ENSBTAG00000001209	ENSBTAT00000078667
ENSBTAG00000001209	ENSBTAT00000001599
ENSBTAG00000017180	ENSBTAT00000022827
ENSBTAG00000004601	ENSBTAT00000006038
ENSBTAG00000006975	ENSBTAT00000023366
ENSBTAG00000004599	ENSBTAT00000076330
ENSBTAG00000004599	ENSBTAT00000006033
ENSBTAG00000015065	ENSBTAT00000020053
ENSBTAG00000016554	ENSBTAT00000022018
ENSBTAG00000048550	ENSBTAT00000078000
ENSBTAG00000019332	ENSBTAT00000061361
ENSBTAG00000048551	ENSBTAT00000080086
ENSBTAG00000033319	ENSBTAT00000027169
ENSBTAG00000011871	ENSBTAT00000015755
ENSBTAG00000018312	ENSBTAT00000024367
ENSBTAG00000009084	ENSBTAT00000011976
ENSBTAG00000009084	ENSBTAT00000077293
ENSBTAG00000009085	ENSBTAT00000011977
ENSBTAG00000027213	ENSBTAT00000039021
ENSBTAG00000025847	ENSBTAT00000036586
ENSBTAG00000010793	ENSBTAT00000070413
ENSBTAG00000010793	ENSBTAT00000070376
ENSBTAG00000010793	ENSBTAT00000014293
ENSBTAG00000010793	ENSBTAT00000086193
ENSBTAG00000040144	ENSBTAT00000056936
ENSBTAG00000040144	ENSBTAT00000080798
ENSBTAG00000018489	ENSBTAT00000024606
ENSBTAG00000049223	ENSBTAT00000085219
ENSBTAG00000001235	ENSBTAT00000001635
ENSBTAG00000006534	ENSBTAT00000071466
ENSBTAG00000006534	ENSBTAT00000032325
ENSBTAG00000005723	ENSBTAT00000007523
ENSBTAG00000016228	ENSBTAT00000021594
ENSBTAG00000000242	ENSBTAT00000000299
ENSBTAG00000013909	ENSBTAT00000018474
ENSBTAG00000050116	ENSBTAT00000063957
ENSBTAG00000013920	ENSBTAT00000018490
ENSBTAG00000049524	ENSBTAT00000074278
ENSBTAG00000001274	ENSBTAT00000053250
ENSBTAG00000001274	ENSBTAT00000071082
ENSBTAG00000055054	ENSBTAT00000079965
ENSBTAG00000017322	ENSBTAT00000023031
ENSBTAG00000013937	ENSBTAT00000057527
ENSBTAG00000013937	ENSBTAT00000068129
ENSBTAG00000013937	ENSBTAT00000074373
ENSBTAG00000013292	ENSBTAT00000017678
ENSBTAG00000017416	ENSBTAT00000023150
ENSBTAG00000008078	ENSBTAT00000010623
ENSBTAG00000005862	ENSBTAT00000007705
ENSBTAG00000021000	ENSBTAT00000085691
ENSBTAG00000021000	ENSBTAT00000027966
ENSBTAG00000007784	ENSBTAT00000031069
ENSBTAG00000007784	ENSBTAT00000086994
ENSBTAG00000007784	ENSBTAT00000075829
ENSBTAG00000031572	ENSBTAT00000044761
ENSBTAG00000047247	ENSBTAT00000064087
ENSBTAG00000002703	ENSBTAT00000068126
ENSBTAG00000002703	ENSBTAT00000055158
ENSBTAG00000052570	ENSBTAT00000084358
ENSBTAG00000052570	ENSBTAT00000076279
ENSBTAG00000052570	ENSBTAT00000083877
ENSBTAG00000015150	ENSBTAT00000070845
ENSBTAG00000015150	ENSBTAT00000070542
ENSBTAG00000015150	ENSBTAT00000020153
ENSBTAG00000004971	ENSBTAT00000006545
ENSBTAG00000004971	ENSBTAT00000065613
ENSBTAG00000004974	ENSBTAT00000006547
ENSBTAG00000004974	ENSBTAT00000086906
ENSBTAG00000014960	ENSBTAT00000077733
ENSBTAG00000014960	ENSBTAT00000082405
ENSBTAG00000014960	ENSBTAT00000087387
ENSBTAG00000014960	ENSBTAT00000067223
ENSBTAG00000014960	ENSBTAT00000031972
ENSBTAG00000004975	ENSBTAT00000006550
ENSBTAG00000004975	ENSBTAT00000082800
ENSBTAG00000004975	ENSBTAT00000080195
ENSBTAG00000004975	ENSBTAT00000071943
ENSBTAG00000004977	ENSBTAT00000054516
ENSBTAG00000002132	ENSBTAT00000002768
ENSBTAG00000011921	ENSBTAT00000015813
ENSBTAG00000011921	ENSBTAT00000082520
ENSBTAG00000003135	ENSBTAT00000004075
ENSBTAG00000011928	ENSBTAT00000015819
ENSBTAG00000011928	ENSBTAT00000083461
ENSBTAG00000038395	ENSBTAT00000025466
ENSBTAG00000009263	ENSBTAT00000012206
ENSBTAG00000009263	ENSBTAT00000067929
ENSBTAG00000047946	ENSBTAT00000023649
ENSBTAG00000006451	ENSBTAT00000077074
ENSBTAG00000006451	ENSBTAT00000008460
ENSBTAG00000014713	ENSBTAT00000040084
ENSBTAG00000014713	ENSBTAT00000067039
ENSBTAG00000049208	ENSBTAT00000085528
ENSBTAG00000027795	ENSBTAT00000040085
ENSBTAG00000009336	ENSBTAT00000044711
ENSBTAG00000004126	ENSBTAT00000074635
ENSBTAG00000004126	ENSBTAT00000005403
ENSBTAG00000049383	ENSBTAT00000072462
ENSBTAG00000049383	ENSBTAT00000085582
ENSBTAG00000049383	ENSBTAT00000066671
ENSBTAG00000031561	ENSBTAT00000077073
ENSBTAG00000031561	ENSBTAT00000044707
ENSBTAG00000005230	ENSBTAT00000044731
ENSBTAG00000005230	ENSBTAT00000072090
ENSBTAG00000048452	ENSBTAT00000078347
ENSBTAG00000048985	ENSBTAT00000078790
ENSBTAG00000024643	ENSBTAT00000080622
ENSBTAG00000024643	ENSBTAT00000083934
ENSBTAG00000024643	ENSBTAT00000034317
ENSBTAG00000009012	ENSBTAT00000011863
ENSBTAG00000045704	ENSBTAT00000066340
ENSBTAG00000045704	ENSBTAT00000086952
ENSBTAG00000014157	ENSBTAT00000018814
ENSBTAG00000003851	ENSBTAT00000005025
ENSBTAG00000009014	ENSBTAT00000011866
ENSBTAG00000001390	ENSBTAT00000047259
ENSBTAG00000000210	ENSBTAT00000067971
ENSBTAG00000000210	ENSBTAT00000071475
ENSBTAG00000000210	ENSBTAT00000000253
ENSBTAG00000018009	ENSBTAT00000023971
ENSBTAG00000050129	ENSBTAT00000069361
ENSBTAG00000000213	ENSBTAT00000000254
ENSBTAG00000000213	ENSBTAT00000083926
ENSBTAG00000012120	ENSBTAT00000016071
ENSBTAG00000018471	ENSBTAT00000024583
ENSBTAG00000008562	ENSBTAT00000011287
ENSBTAG00000012581	ENSBTAT00000016702
ENSBTAG00000012581	ENSBTAT00000083025
ENSBTAG00000018059	ENSBTAT00000079899
ENSBTAG00000018059	ENSBTAT00000024042
ENSBTAG00000009391	ENSBTAT00000072794
ENSBTAG00000009391	ENSBTAT00000053553
ENSBTAG00000009391	ENSBTAT00000012361
ENSBTAG00000018465	ENSBTAT00000024576
ENSBTAG00000018465	ENSBTAT00000065699
ENSBTAG00000005604	ENSBTAT00000066627
ENSBTAG00000005604	ENSBTAT00000032362
ENSBTAG00000002182	ENSBTAT00000002828
ENSBTAG00000001293	ENSBTAT00000001703
ENSBTAG00000013013	ENSBTAT00000069914
ENSBTAG00000013013	ENSBTAT00000017301
ENSBTAG00000013013	ENSBTAT00000084984
ENSBTAG00000053648	ENSBTAT00000085652
ENSBTAG00000019557	ENSBTAT00000026059
ENSBTAG00000014318	ENSBTAT00000019041
ENSBTAG00000014318	ENSBTAT00000084186
ENSBTAG00000005203	ENSBTAT00000006854
ENSBTAG00000048057	ENSBTAT00000084422
ENSBTAG00000048057	ENSBTAT00000073437
ENSBTAG00000048057	ENSBTAT00000056446
ENSBTAG00000048057	ENSBTAT00000065045
ENSBTAG00000048057	ENSBTAT00000080114
ENSBTAG00000008307	ENSBTAT00000065611
ENSBTAG00000008307	ENSBTAT00000079453
ENSBTAG00000008307	ENSBTAT00000010937
ENSBTAG00000008307	ENSBTAT00000085396
ENSBTAG00000001464	ENSBTAT00000001918
ENSBTAG00000033170	ENSBTAT00000047119
ENSBTAG00000022155	ENSBTAT00000029891
ENSBTAG00000022155	ENSBTAT00000072624
ENSBTAG00000048370	ENSBTAT00000067579
ENSBTAG00000015892	ENSBTAT00000021123
ENSBTAG00000015895	ENSBTAT00000061425
ENSBTAG00000015895	ENSBTAT00000079549
ENSBTAG00000015895	ENSBTAT00000087453
ENSBTAG00000015898	ENSBTAT00000021130
ENSBTAG00000002075	ENSBTAT00000002681
ENSBTAG00000016848	ENSBTAT00000070754
ENSBTAG00000016848	ENSBTAT00000055844
ENSBTAG00000024623	ENSBTAT00000015298
ENSBTAG00000006147	ENSBTAT00000008088
ENSBTAG00000006142	ENSBTAT00000008082
ENSBTAG00000001918	ENSBTAT00000075379
ENSBTAG00000001918	ENSBTAT00000078858
ENSBTAG00000001918	ENSBTAT00000076580
ENSBTAG00000001918	ENSBTAT00000076054
ENSBTAG00000001918	ENSBTAT00000079183
ENSBTAG00000001918	ENSBTAT00000002496
ENSBTAG00000013439	ENSBTAT00000017878
ENSBTAG00000013439	ENSBTAT00000067495
ENSBTAG00000047341	ENSBTAT00000063811
ENSBTAG00000055257	ENSBTAT00000083623
ENSBTAG00000001920	ENSBTAT00000085647
ENSBTAG00000001920	ENSBTAT00000002501
ENSBTAG00000001920	ENSBTAT00000084905
ENSBTAG00000001920	ENSBTAT00000069697
ENSBTAG00000001465	ENSBTAT00000001919
ENSBTAG00000033740	ENSBTAT00000033854
ENSBTAG00000004564	ENSBTAT00000069762
ENSBTAG00000004564	ENSBTAT00000084079
ENSBTAG00000004564	ENSBTAT00000076435
ENSBTAG00000004564	ENSBTAT00000073260
ENSBTAG00000004564	ENSBTAT00000076665
ENSBTAG00000004564	ENSBTAT00000077550
ENSBTAG00000004564	ENSBTAT00000005998
ENSBTAG00000004564	ENSBTAT00000075577
ENSBTAG00000004564	ENSBTAT00000068854
ENSBTAG00000053581	ENSBTAT00000068791
ENSBTAG00000049884	ENSBTAT00000077767
ENSBTAG00000049884	ENSBTAT00000081899
ENSBTAG00000011569	ENSBTAT00000015373
ENSBTAG00000050308	ENSBTAT00000066854
ENSBTAG00000013378	ENSBTAT00000081818
ENSBTAG00000013378	ENSBTAT00000017800
ENSBTAG00000013378	ENSBTAT00000067526
ENSBTAG00000013378	ENSBTAT00000082294
ENSBTAG00000050232	ENSBTAT00000075801
ENSBTAG00000010385	ENSBTAT00000013705
ENSBTAG00000014508	ENSBTAT00000019285
ENSBTAG00000001009	ENSBTAT00000001338
ENSBTAG00000001728	ENSBTAT00000002263
ENSBTAG00000008862	ENSBTAT00000011669
ENSBTAG00000008862	ENSBTAT00000081026
ENSBTAG00000008862	ENSBTAT00000079358
ENSBTAG00000008862	ENSBTAT00000069890
ENSBTAG00000013069	ENSBTAT00000017379
ENSBTAG00000021703	ENSBTAT00000010239
ENSBTAG00000021703	ENSBTAT00000067981
ENSBTAG00000021703	ENSBTAT00000081635
ENSBTAG00000021703	ENSBTAT00000076387
ENSBTAG00000021703	ENSBTAT00000081968
ENSBTAG00000013070	ENSBTAT00000017380
ENSBTAG00000013070	ENSBTAT00000084538
ENSBTAG00000033166	ENSBTAT00000001891
ENSBTAG00000001442	ENSBTAT00000052705
ENSBTAG00000004705	ENSBTAT00000006175
ENSBTAG00000004705	ENSBTAT00000070584
ENSBTAG00000004705	ENSBTAT00000076537
ENSBTAG00000015837	ENSBTAT00000044491
ENSBTAG00000015837	ENSBTAT00000064076
ENSBTAG00000011192	ENSBTAT00000085082
ENSBTAG00000011192	ENSBTAT00000070832
ENSBTAG00000011192	ENSBTAT00000070328
ENSBTAG00000011192	ENSBTAT00000014864
ENSBTAG00000020990	ENSBTAT00000027950
ENSBTAG00000013118	ENSBTAT00000066751
ENSBTAG00000013118	ENSBTAT00000032289
ENSBTAG00000013118	ENSBTAT00000081673
ENSBTAG00000009848	ENSBTAT00000012983
ENSBTAG00000003865	ENSBTAT00000084319
ENSBTAG00000003865	ENSBTAT00000005042
ENSBTAG00000011267	ENSBTAT00000014972
ENSBTAG00000023445	ENSBTAT00000044404
ENSBTAG00000014133	ENSBTAT00000018785
ENSBTAG00000010688	ENSBTAT00000014138
ENSBTAG00000054520	ENSBTAT00000072634
ENSBTAG00000001331	ENSBTAT00000001756
ENSBTAG00000031435	ENSBTAT00000044548
ENSBTAG00000011140	ENSBTAT00000014796
ENSBTAG00000009106	ENSBTAT00000012002
ENSBTAG00000009106	ENSBTAT00000081430
ENSBTAG00000009106	ENSBTAT00000087180
ENSBTAG00000054326	ENSBTAT00000071769
ENSBTAG00000011143	ENSBTAT00000014799
ENSBTAG00000011143	ENSBTAT00000086235
ENSBTAG00000011143	ENSBTAT00000080763
ENSBTAG00000021791	ENSBTAT00000029045
ENSBTAG00000009933	ENSBTAT00000013108
ENSBTAG00000009933	ENSBTAT00000077678
ENSBTAG00000009104	ENSBTAT00000012000
ENSBTAG00000016656	ENSBTAT00000022152
ENSBTAG00000016656	ENSBTAT00000067658
ENSBTAG00000016656	ENSBTAT00000069492
ENSBTAG00000018402	ENSBTAT00000024485
ENSBTAG00000005066	ENSBTAT00000076030
ENSBTAG00000005066	ENSBTAT00000006679
ENSBTAG00000005066	ENSBTAT00000081894
ENSBTAG00000011150	ENSBTAT00000014805
ENSBTAG00000005071	ENSBTAT00000006685
ENSBTAG00000018765	ENSBTAT00000024989
ENSBTAG00000011147	ENSBTAT00000014803
ENSBTAG00000011147	ENSBTAT00000067782
ENSBTAG00000018877	ENSBTAT00000025128
ENSBTAG00000031346	ENSBTAT00000044418
ENSBTAG00000005068	ENSBTAT00000006676
ENSBTAG00000007814	ENSBTAT00000084991
ENSBTAG00000007814	ENSBTAT00000010277
ENSBTAG00000014797	ENSBTAT00000019691
ENSBTAG00000001893	ENSBTAT00000002463
ENSBTAG00000018777	ENSBTAT00000032274
ENSBTAG00000018777	ENSBTAT00000071654
ENSBTAG00000015163	ENSBTAT00000020168
