Ensembl Gene ID,affectedTissues,expressedTissues,Chromosome Name,Gene Start (bp),Gene End (bp),Strand,CCN,propOfExpressedAffectedByeQTL,affectedByBroad
ENSG00000169251,45.0,48,3,160822484,160971320,1,Y,0.9375,N
ENSG00000123106,48.0,48,12,28286182,28732883,1,N,1.0,Y
ENSG00000100077,47.0,48,22,25960816,26125261,1,N,0.9791666666666666,N
ENSG00000123552,48.0,48,6,99880190,99969604,-1,Y,1.0,Y
ENSG00000102032,48.0,48,X,153200716,153210232,-1,Y,1.0,Y
ENSG00000170390,47.0,47,4,150999426,151178609,1,Y,1.0,N
ENSG00000035115,48.0,48,2,217730,266398,-1,Y,1.0,N
ENSG00000184743,48.0,48,11,63391559,63439393,-1,N,1.0,Y
ENSG00000118961,48.0,48,2,20883788,21022882,-1,Y,1.0,Y
ENSG00000064995,48.0,48,6,34845555,34855866,-1,N,1.0,N
ENSG00000029639,48.0,48,6,155578643,155635627,-1,Y,1.0,N
ENSG00000006756,47.0,48,X,2822011,2847392,-1,N,0.9791666666666666,N
ENSG00000176438,48.0,48,14,95883831,95942173,-1,Y,1.0,Y
ENSG00000141452,48.0,48,18,21083473,21111746,1,N,1.0,N
ENSG00000137802,47.0,48,15,42066632,42120053,1,N,0.9791666666666666,N
ENSG00000163002,48.0,48,2,183982241,184026408,1,N,1.0,Y
ENSG00000177427,48.0,48,17,18163848,18169866,1,N,1.0,N
ENSG00000186132,45.0,48,2,120059801,120124404,-1,Y,0.9375,N
ENSG00000124074,48.0,48,16,67696848,67701168,-1,Y,1.0,Y
ENSG00000131015,48.0,48,6,150263136,150270371,1,N,1.0,N
ENSG00000101017,48.0,48,20,44746911,44758502,1,N,1.0,Y
ENSG00000112078,48.0,48,6,36410544,36458920,1,N,1.0,N
ENSG00000196152,48.0,48,9,130186661,130207651,1,N,1.0,Y
ENSG00000090487,48.0,48,15,65255362,65282648,-1,N,1.0,Y
ENSG00000184014,45.0,48,11,9160372,9286937,-1,Y,0.9375,N
ENSG00000139505,47.0,48,13,25802307,25862147,-1,N,0.9791666666666666,Y
ENSG00000157399,44.0,44,X,2852699,2886286,-1,N,1.0,Y
ENSG00000197958,48.0,48,9,130209953,130213684,-1,N,1.0,Y
ENSG00000159761,48.0,48,16,67700719,67702661,1,N,1.0,Y
ENSG00000213563,48.0,48,8,145751117,145754516,-1,N,1.0,Y
ENSG00000108405,47.0,48,17,3799886,3819794,-1,N,0.9791666666666666,N
ENSG00000123243,46.0,48,10,7601232,7708961,-1,N,0.9583333333333334,N
ENSG00000164733,48.0,48,8,11700033,11726957,-1,Y,1.0,Y
ENSG00000181029,48.0,48,19,7745729,7747744,1,N,1.0,Y
ENSG00000006114,48.0,48,17,35874900,35969544,-1,N,1.0,Y
ENSG00000205929,44.0,45,21,34162985,34186053,-1,Y,0.9777777777777776,N
ENSG00000101189,46.0,48,20,61427805,61431945,1,N,0.9583333333333334,Y
ENSG00000005156,48.0,48,17,33307513,33332083,1,N,1.0,Y
ENSG00000131100,48.0,48,22,18074902,18111584,-1,N,1.0,Y
ENSG00000136319,48.0,48,14,20724717,20774153,-1,Y,1.0,Y
ENSG00000136250,46.0,47,7,36552456,36764154,-1,Y,0.9787234042553192,N
ENSG00000026950,48.0,48,6,26402465,26415444,1,N,1.0,Y
ENSG00000104921,45.0,46,19,7753644,7767032,-1,N,0.9782608695652174,N
ENSG00000171217,43.0,47,6,155585147,155597682,1,Y,0.9148936170212766,N
ENSG00000145777,46.0,47,5,110405760,110413722,1,N,0.9787234042553192,N
ENSG00000108602,44.0,48,17,19641297,19652256,-1,N,0.9166666666666666,N
ENSG00000108846,48.0,48,17,48712138,48769613,1,N,1.0,N
ENSG00000060491,48.0,48,20,61436187,61445352,1,N,1.0,Y
ENSG00000095574,48.0,48,10,124750322,124768333,-1,Y,1.0,N
ENSG00000164237,48.0,48,5,10275987,10308138,-1,N,1.0,N
ENSG00000122783,48.0,48,7,134777115,134855547,-1,N,1.0,N
ENSG00000167601,48.0,48,19,41725108,41767671,1,Y,1.0,Y
ENSG00000141084,48.0,48,16,67757005,67840555,-1,N,1.0,Y
ENSG00000013523,48.0,48,14,77253588,77292589,-1,Y,1.0,Y
ENSG00000128833,46.0,48,15,52484519,52587995,-1,Y,0.9583333333333334,N
ENSG00000107819,48.0,48,10,102790991,102800998,1,Y,1.0,Y
ENSG00000141458,48.0,48,18,21086148,21166862,-1,N,1.0,Y
ENSG00000133574,48.0,48,7,150264365,150271041,1,N,1.0,N
ENSG00000132622,45.0,48,20,3713314,3733758,1,N,0.9375,N
ENSG00000125637,48.0,48,2,113914902,113966973,1,N,1.0,Y
ENSG00000213494,43.0,44,17,34310327,34329100,-1,N,0.9772727272727272,N
ENSG00000198933,47.0,48,17,45771447,45789416,1,Y,0.9791666666666666,N
ENSG00000101825,46.0,46,X,3226606,3264682,-1,N,1.0,N
ENSG00000182566,47.0,47,19,7793843,7798792,-1,N,1.0,N
ENSG00000134987,48.0,48,5,110427414,110466200,1,Y,1.0,Y
ENSG00000152380,44.0,48,5,79783788,79838382,1,Y,0.9166666666666666,N
ENSG00000159110,48.0,48,21,34602206,34637980,1,N,1.0,Y
ENSG00000107077,47.0,48,9,6720863,7175648,1,Y,0.9791666666666666,N
ENSG00000183943,48.0,48,X,3522411,3631649,-1,N,1.0,N
ENSG00000171503,48.0,48,4,159593277,159630775,1,Y,1.0,Y
ENSG00000198056,47.0,48,12,57125380,57146157,-1,N,0.9791666666666666,N
ENSG00000172922,48.0,48,11,65482367,65488418,-1,N,1.0,Y
ENSG00000146416,48.0,48,6,143381633,143661441,1,Y,1.0,Y
ENSG00000188846,44.0,48,3,40498783,40503861,1,N,0.9166666666666666,N
ENSG00000164904,48.0,48,5,125877533,125931110,-1,N,1.0,Y
ENSG00000011485,45.0,48,19,46850251,46896238,1,Y,0.9375,N
ENSG00000146938,45.0,47,X,5758678,6146904,-1,N,0.9574468085106383,N
ENSG00000067177,48.0,48,X,71798664,71934167,-1,N,1.0,N
ENSG00000198825,48.0,48,10,121485609,121588652,1,N,1.0,N
ENSG00000171497,46.0,48,4,159630286,159644548,-1,N,0.9583333333333334,N
ENSG00000254470,45.0,48,11,65543364,65548273,-1,N,0.9375,N
ENSG00000141577,48.0,48,17,79163393,79196799,-1,N,1.0,N
ENSG00000155066,43.0,48,2,95940201,95957056,1,N,0.8958333333333334,N
ENSG00000243646,47.0,48,21,34638663,34669539,1,N,0.9791666666666666,N
ENSG00000139233,43.0,48,12,66516842,66524548,-1,N,0.8958333333333334,N
ENSG00000058673,44.0,48,1,203764782,203823252,1,N,0.9166666666666666,N
ENSG00000170264,48.0,48,2,62051989,62081278,-1,Y,1.0,N
ENSG00000177873,48.0,48,3,40518604,40531727,1,N,1.0,Y
ENSG00000152582,48.0,48,5,35617946,35814713,1,Y,1.0,N
ENSG00000266714,48.0,48,17,73584139,73622929,1,N,1.0,Y
ENSG00000074370,44.0,48,17,3827169,3867736,-1,Y,0.9166666666666666,N
ENSG00000106560,48.0,48,7,150382785,150390729,1,N,1.0,Y
ENSG00000052795,48.0,48,4,159690290,159829201,1,N,1.0,Y
ENSG00000066056,48.0,48,1,43766664,43788779,1,Y,1.0,N
ENSG00000100814,48.0,48,14,20779527,20801471,-1,Y,1.0,Y
ENSG00000170903,48.0,48,11,105866350,105893130,-1,Y,1.0,N
ENSG00000196542,43.0,45,3,161062580,161090668,-1,N,0.9555555555555556,N
ENSG00000130021,48.0,48,X,6966961,7066231,-1,N,1.0,Y
ENSG00000142166,48.0,48,21,34696734,34732168,1,N,1.0,N
ENSG00000115946,48.0,48,2,68384976,68403370,1,N,1.0,Y
ENSG00000111445,46.0,48,12,118451393,118470935,1,Y,0.9583333333333334,N
ENSG00000101220,48.0,48,20,3734155,3749034,-1,N,1.0,Y
ENSG00000167930,48.0,48,16,284545,319942,1,Y,1.0,Y
ENSG00000198589,48.0,48,4,151185594,151936879,-1,N,1.0,Y
ENSG00000099968,48.0,48,22,18111621,18213388,1,Y,1.0,Y
ENSG00000154832,46.0,48,18,47808713,47814674,-1,N,0.9583333333333334,Y
ENSG00000155957,46.0,48,12,66517709,66563852,-1,N,0.9583333333333334,N
ENSG00000257315,48.0,48,1,203765437,203769686,1,N,1.0,Y
ENSG00000182004,48.0,48,1,203830731,203839678,1,N,1.0,Y
ENSG00000051620,44.0,48,6,138724668,138743334,1,Y,0.9166666666666666,N
ENSG00000145495,46.0,48,5,10353815,10440500,1,Y,0.9583333333333334,N
ENSG00000172803,48.0,48,11,65601112,65624367,1,N,1.0,Y
ENSG00000177302,48.0,48,17,18174742,18218321,-1,N,1.0,Y
ENSG00000213203,47.0,47,7,150413645,150421372,1,N,1.0,Y
ENSG00000101846,47.0,48,X,7137497,7272851,1,N,0.9791666666666666,N
ENSG00000198169,48.0,48,8,145946298,145981802,-1,N,1.0,N
ENSG00000142798,47.0,48,1,22148738,22263790,-1,N,0.9791666666666666,N
ENSG00000185507,48.0,48,11,612553,615999,-1,Y,1.0,Y
ENSG00000148450,46.0,48,10,23384435,23410942,1,N,0.9583333333333334,N
ENSG00000138801,48.0,48,4,108511433,108641608,-1,N,1.0,N
ENSG00000166471,48.0,48,11,9302201,9336327,-1,N,1.0,Y
ENSG00000014914,48.0,48,1,149900543,149908791,-1,Y,1.0,Y
ENSG00000115935,46.0,48,2,175424300,175547644,-1,Y,0.9583333333333334,N
ENSG00000118579,48.0,48,4,17616254,17635728,1,Y,1.0,Y
ENSG00000090659,47.0,47,19,7804879,7812464,-1,N,1.0,Y
ENSG00000196329,47.0,48,7,150419341,150447121,1,N,0.9791666666666666,Y
ENSG00000136830,44.0,48,9,130267618,130341268,-1,Y,0.9166666666666666,N
ENSG00000197375,48.0,48,5,131705444,131731306,1,N,1.0,N
ENSG00000225190,45.0,48,17,43513266,43568115,-1,N,0.9375,N
ENSG00000159128,47.0,48,21,34775202,34851655,1,N,0.9791666666666666,N
ENSG00000157778,44.0,48,7,1606966,1610641,-1,N,0.9166666666666666,N
ENSG00000196378,48.0,48,8,145998499,146012730,-1,N,1.0,Y
ENSG00000006757,48.0,48,X,7866288,7895780,-1,N,1.0,N
ENSG00000120805,48.0,48,12,101786898,101801598,-1,Y,1.0,Y
ENSG00000115274,48.0,48,2,74682150,74688011,1,N,1.0,Y
ENSG00000114115,46.0,48,3,139236276,139258671,-1,Y,0.9583333333333334,N
ENSG00000119912,45.0,48,10,94211441,94333833,-1,N,0.9375,N
ENSG00000205339,48.0,48,11,9406169,9469673,1,N,1.0,Y
ENSG00000103710,48.0,48,15,65345679,65369028,-1,Y,1.0,N
ENSG00000144559,48.0,48,3,11831916,11888393,-1,N,1.0,Y
ENSG00000111615,48.0,48,12,75890684,75905416,-1,N,1.0,Y
ENSG00000163257,48.0,48,4,17802278,17812381,-1,N,1.0,Y
ENSG00000229644,48.0,48,10,36810649,36813162,-1,N,1.0,N
ENSG00000246922,48.0,48,15,65385338,65407535,-1,N,1.0,Y
ENSG00000137393,46.0,48,6,18368779,18469105,1,Y,0.9583333333333334,N
ENSG00000154065,47.0,47,18,21178890,21242849,-1,Y,1.0,N
ENSG00000171467,47.0,48,6,43274872,43337216,-1,Y,0.9791666666666666,N
ENSG00000168005,45.0,48,11,63580860,63595190,1,Y,0.9375,N
ENSG00000197535,48.0,48,15,52599480,52821247,-1,N,1.0,N
ENSG00000127870,45.0,48,13,26706253,26796791,-1,Y,0.9375,N
ENSG00000106565,48.0,48,7,150488373,150498448,-1,Y,1.0,Y
ENSG00000163611,47.0,48,3,113161565,113234034,-1,Y,0.9791666666666666,N
ENSG00000228716,48.0,48,5,79922047,79950802,-1,N,1.0,Y
ENSG00000153214,48.0,48,2,112812800,112876895,1,N,1.0,Y
ENSG00000142188,48.0,48,21,34804792,34852318,-1,N,1.0,Y
ENSG00000243708,48.0,48,15,42120283,42140345,1,N,1.0,Y
ENSG00000090470,48.0,48,15,65409717,65426174,-1,N,1.0,Y
ENSG00000169515,47.0,47,19,46913629,46916841,-1,N,1.0,N
ENSG00000105339,45.0,48,8,142127377,142205907,1,N,0.9375,N
ENSG00000182013,48.0,48,19,46969748,46974820,-1,N,1.0,Y
ENSG00000002822,48.0,48,7,1855429,2272878,-1,N,1.0,Y
ENSG00000240344,48.0,48,2,201735630,201754026,-1,N,1.0,Y
ENSG00000076344,48.0,48,16,318300,325980,-1,Y,1.0,Y
ENSG00000146859,48.0,48,7,134832824,134850967,1,N,1.0,N
ENSG00000159596,48.0,48,1,46152886,46160115,1,N,1.0,Y
ENSG00000102904,47.0,48,16,67840668,67866051,1,Y,0.9791666666666666,Y
ENSG00000138326,48.0,48,10,79793518,79816570,1,N,1.0,Y
ENSG00000189007,48.0,48,6,143743969,143771810,-1,Y,1.0,Y
ENSG00000163864,48.0,48,3,139279022,139396859,-1,N,1.0,Y
ENSG00000015475,48.0,48,22,18216906,18257536,-1,Y,1.0,Y
ENSG00000197782,48.0,48,19,40575059,40596845,-1,N,1.0,Y
ENSG00000125352,47.0,48,X,119004497,119005791,-1,N,0.9791666666666666,Y
ENSG00000125356,46.0,48,X,119005450,119010625,1,N,0.9583333333333334,N
ENSG00000177692,48.0,48,21,34860497,34864027,-1,N,1.0,N
ENSG00000105875,48.0,48,7,134868590,134896316,-1,Y,1.0,N
ENSG00000120278,47.0,48,6,150920999,151164799,1,N,0.9791666666666666,Y
ENSG00000114850,47.0,48,3,156257929,156272973,-1,Y,0.9791666666666666,N
ENSG00000119041,43.0,48,2,197627756,197664449,-1,Y,0.8958333333333334,N
ENSG00000182512,48.0,48,14,95999840,96011061,1,N,1.0,Y
ENSG00000172638,48.0,48,11,65633912,65641063,-1,N,1.0,N
ENSG00000111913,45.0,48,6,24797601,25042238,-1,Y,0.9375,N
ENSG00000124678,43.0,43,6,35085848,35116387,-1,Y,1.0,Y
ENSG00000101224,48.0,48,20,3767578,3786762,1,Y,1.0,N
ENSG00000011028,48.0,48,17,60704762,60770958,1,Y,1.0,Y
ENSG00000166478,48.0,48,11,9481866,9550071,1,N,1.0,Y
ENSG00000172197,47.0,48,6,20100935,20212670,-1,Y,0.9791666666666666,N
ENSG00000170049,48.0,48,17,7825177,7833121,-1,Y,1.0,Y
ENSG00000101849,48.0,48,X,9431335,9687780,1,N,1.0,Y
ENSG00000082068,47.0,48,5,37379314,37753537,1,Y,0.9791666666666666,N
ENSG00000166167,48.0,48,10,103113820,103317078,1,Y,1.0,N
ENSG00000086015,48.0,48,1,46252659,46501796,1,Y,1.0,N
ENSG00000100099,48.0,48,22,26839389,26879803,-1,Y,1.0,Y
ENSG00000112031,48.0,48,6,153308497,153323820,-1,N,1.0,Y
ENSG00000005486,47.0,48,7,75471920,75518244,1,Y,0.9791666666666666,N
ENSG00000239779,48.0,48,2,74685456,74688018,1,N,1.0,N
ENSG00000177854,48.0,48,X,153237778,153248646,1,N,1.0,Y
ENSG00000146221,45.0,45,6,44246480,44265458,-1,N,1.0,N
ENSG00000221823,47.0,48,2,68405989,68483369,-1,N,0.9791666666666666,N
ENSG00000101190,48.0,48,20,61472467,61493115,-1,Y,1.0,Y
ENSG00000186523,48.0,48,8,12039605,12051642,-1,N,1.0,Y
ENSG00000176623,48.0,48,8,87480486,87526586,-1,Y,1.0,Y
ENSG00000132970,45.0,48,13,27131840,27263085,1,Y,0.9375,N
ENSG00000143850,45.0,48,1,204187979,204346793,-1,N,0.9375,N
ENSG00000189350,47.0,47,2,29179477,29284239,1,Y,1.0,Y
ENSG00000161016,48.0,48,8,146015150,146017972,-1,N,1.0,Y
ENSG00000105700,48.0,48,19,18668572,18680197,1,N,1.0,Y
ENSG00000168566,43.0,48,6,7590432,7612200,1,Y,0.8958333333333334,N
ENSG00000172543,48.0,48,11,65647280,65651212,1,N,1.0,Y
ENSG00000152404,48.0,48,11,107197071,107328572,-1,Y,1.0,Y
ENSG00000157895,48.0,48,12,121440225,121454305,-1,N,1.0,Y
ENSG00000108784,48.0,48,17,40688190,40696467,1,N,1.0,Y
ENSG00000153044,47.0,48,5,68485375,68506184,1,Y,0.9791666666666666,Y
ENSG00000124615,48.0,48,6,39867354,39902290,-1,N,1.0,N
ENSG00000243789,48.0,48,15,42120283,42129779,1,N,1.0,Y
ENSG00000132170,47.0,48,3,12328867,12475855,1,Y,0.9791666666666666,N
ENSG00000237190,48.0,48,5,133737778,133747589,-1,Y,1.0,Y
ENSG00000101191,48.0,48,20,61509090,61569304,-1,N,1.0,Y
ENSG00000157833,47.0,48,2,26395960,26412532,1,Y,0.9791666666666666,N
ENSG00000034693,45.0,48,6,143771944,143811147,1,Y,0.9375,N
ENSG00000176953,48.0,48,16,28962128,28978418,1,Y,1.0,Y
ENSG00000002933,48.0,48,7,150497491,150502208,1,N,1.0,Y
ENSG00000172500,48.0,48,11,65651212,65656010,-1,N,1.0,Y
ENSG00000196792,48.0,48,14,31363005,31495607,-1,Y,1.0,Y
ENSG00000203734,43.0,44,6,139117063,139225207,1,N,0.9772727272727272,N
ENSG00000146950,45.0,46,X,9754496,9917483,1,N,0.9782608695652174,N
ENSG00000134056,44.0,48,5,68513587,68525956,1,N,0.9166666666666666,N
ENSG00000160014,44.0,48,19,47104331,47114050,1,N,0.9166666666666666,N
ENSG00000101882,47.0,48,X,119059014,119077735,-1,Y,0.9791666666666666,N
ENSG00000133056,48.0,48,1,204391756,204463852,-1,N,1.0,Y
ENSG00000127948,48.0,48,7,75528518,75616173,1,Y,1.0,Y
ENSG00000111801,48.0,48,6,26440700,26453643,1,N,1.0,Y
ENSG00000124608,47.0,48,6,44267391,44281063,-1,N,0.9791666666666666,N
ENSG00000058729,48.0,48,5,96496571,96518964,-1,Y,1.0,Y
ENSG00000102007,48.0,48,X,49028273,49031588,1,N,1.0,Y
ENSG00000185615,43.0,48,16,333152,337215,1,N,0.8958333333333334,N
ENSG00000187815,48.0,48,1,40942887,40962015,1,N,1.0,Y
ENSG00000115275,48.0,48,2,74688184,74692537,-1,N,1.0,Y
ENSG00000171634,46.0,48,17,65821640,65980494,1,N,0.9583333333333334,N
ENSG00000170185,47.0,48,4,144106070,144144983,1,Y,0.9791666666666666,N
ENSG00000124574,48.0,48,6,43395104,43418168,1,N,1.0,N
ENSG00000134042,44.0,46,18,48324574,48351772,-1,Y,0.9565217391304348,N
ENSG00000122026,47.0,48,13,27825446,27830828,1,N,0.9791666666666666,N
ENSG00000120254,47.0,48,6,151186685,151423023,1,Y,0.9791666666666666,N
ENSG00000159479,43.0,48,1,43849588,43855479,-1,N,0.8958333333333334,N
ENSG00000128989,48.0,48,15,52839242,52862080,-1,N,1.0,N
ENSG00000197980,45.0,46,3,156543270,156763918,1,N,0.9782608695652174,Y
ENSG00000164002,48.0,48,1,40974413,40982228,1,N,1.0,Y
ENSG00000169682,48.0,48,16,28985542,28995869,1,Y,1.0,N
ENSG00000159111,48.0,48,17,45900638,45908900,-1,Y,1.0,Y
ENSG00000083290,48.0,48,17,19674142,19771249,-1,N,1.0,Y
ENSG00000198105,48.0,48,10,38091751,38147034,-1,N,1.0,Y
ENSG00000122035,48.0,48,13,27844464,27847827,1,N,1.0,N
ENSG00000130758,48.0,48,19,40697651,40721482,1,N,1.0,N
ENSG00000122958,45.0,48,10,70883268,70932617,1,N,0.9375,N
ENSG00000115425,47.0,48,2,216861052,216947678,-1,Y,0.9791666666666666,N
ENSG00000100109,47.0,48,22,26887191,26908471,-1,N,0.9791666666666666,N
ENSG00000143727,47.0,48,2,264140,278283,1,N,0.9791666666666666,Y
ENSG00000167302,48.0,48,17,79202077,79212891,-1,N,1.0,Y
ENSG00000101193,44.0,48,20,61569471,61576996,1,N,0.9166666666666666,N
ENSG00000085719,48.0,48,8,87497059,87573726,1,Y,1.0,Y
ENSG00000103126,48.0,48,16,337440,402673,-1,Y,1.0,N
ENSG00000122034,44.0,48,13,27998681,28009958,1,Y,0.9166666666666666,N
ENSG00000021762,48.0,48,11,3108346,3187969,-1,N,1.0,Y
ENSG00000204923,48.0,48,2,68686551,68694390,-1,Y,1.0,Y
ENSG00000155016,46.0,48,4,108852525,108874613,1,Y,0.9583333333333334,N
ENSG00000113318,48.0,48,5,79950467,80172279,1,N,1.0,Y
ENSG00000101194,48.0,48,20,61584052,61599949,1,N,1.0,Y
ENSG00000003137,46.0,47,2,72356367,72375167,-1,Y,0.9787234042553192,N
ENSG00000198498,48.0,48,4,164415594,164441691,1,N,1.0,N
ENSG00000129484,48.0,48,14,20811741,20826064,1,Y,1.0,Y
ENSG00000152700,48.0,48,5,133936834,133984961,-1,Y,1.0,Y
ENSG00000198198,48.0,48,1,43855553,43918321,1,N,1.0,Y
ENSG00000105287,48.0,48,19,47177532,47220384,-1,Y,1.0,Y
ENSG00000145002,44.0,44,8,12282913,12293915,-1,N,1.0,Y
ENSG00000198520,48.0,48,1,45140364,45191263,1,N,1.0,N
ENSG00000151611,48.0,48,4,146539415,146581187,1,Y,1.0,N
ENSG00000070831,47.0,48,1,22379120,22419437,1,N,0.9791666666666666,N
ENSG00000138796,43.0,48,4,108910870,108956331,1,Y,0.8958333333333334,N
ENSG00000160401,48.0,48,9,130469268,130478281,1,N,1.0,Y
ENSG00000170624,43.0,47,5,155297354,156194799,1,N,0.9148936170212766,N
ENSG00000198625,48.0,48,1,204485511,204542871,1,Y,1.0,Y
ENSG00000150054,44.0,48,10,28339922,28623415,-1,N,0.9166666666666666,N
ENSG00000092871,48.0,48,17,33333009,33416338,-1,Y,1.0,Y
ENSG00000137877,48.0,48,15,42140345,42186275,-1,N,1.0,Y
ENSG00000145425,48.0,48,4,152020725,152025804,1,N,1.0,Y
ENSG00000175573,47.0,48,11,65684279,65686588,-1,N,0.9791666666666666,Y
ENSG00000015532,48.0,48,17,48423453,48440499,1,Y,1.0,N
ENSG00000186431,47.0,47,19,55385704,55401838,1,N,1.0,Y
ENSG00000145416,48.0,48,4,164445450,165305202,-1,Y,1.0,Y
ENSG00000137168,48.0,48,6,36822603,36842800,-1,Y,1.0,Y
ENSG00000001036,48.0,48,6,143815948,143832827,-1,N,1.0,Y
ENSG00000122033,48.0,48,13,28009776,28024739,-1,N,1.0,Y
ENSG00000155760,44.0,48,2,202899310,202903160,1,N,0.9166666666666666,N
ENSG00000156502,46.0,48,10,70939988,70968855,1,Y,0.9583333333333334,Y
ENSG00000103742,45.0,46,15,65673802,65715410,-1,N,0.9782608695652174,N
ENSG00000101158,48.0,48,20,57556263,57570188,1,Y,1.0,Y
ENSG00000239264,46.0,48,6,7881483,8026646,-1,N,0.9583333333333334,N
ENSG00000085998,47.0,48,1,46654354,46685977,-1,Y,0.9791666666666666,N
ENSG00000137760,43.0,48,11,107373452,107436472,-1,Y,0.8958333333333334,N
ENSG00000101197,43.0,43,20,61867235,61871859,1,N,1.0,N
ENSG00000101883,48.0,48,X,119243011,119249847,-1,N,1.0,Y
ENSG00000139517,43.0,48,13,28120050,28194541,-1,Y,0.8958333333333334,N
ENSG00000087502,48.0,48,12,29490285,29534122,-1,N,1.0,Y
ENSG00000119899,48.0,48,6,74303102,74363878,-1,Y,1.0,N
ENSG00000022567,48.0,48,8,142217265,142318404,-1,Y,1.0,N
ENSG00000122367,45.0,48,10,88428206,88495825,1,Y,0.9375,N
ENSG00000163913,48.0,48,3,129158968,129239198,1,Y,1.0,Y
ENSG00000129925,46.0,48,16,420773,437113,-1,N,0.9583333333333334,N
ENSG00000127311,47.0,47,12,66696325,66737423,1,Y,1.0,Y
ENSG00000128294,48.0,48,22,26921458,26992681,-1,Y,1.0,N
ENSG00000078269,45.0,48,6,158402888,158520208,1,N,0.9375,N
ENSG00000186184,48.0,48,13,28194903,28241548,1,N,1.0,Y
ENSG00000124523,48.0,48,6,13574816,13614790,1,Y,1.0,Y
ENSG00000150316,48.0,48,11,94695787,94706776,-1,N,1.0,Y
ENSG00000147100,44.0,47,X,73641085,73753752,1,N,0.9361702127659576,N
ENSG00000088888,48.0,48,20,3827487,3849280,1,Y,1.0,Y
ENSG00000082212,48.0,48,18,48405419,48474691,1,Y,1.0,N
ENSG00000187944,45.0,46,2,197669726,197675000,-1,N,0.9782608695652174,Y
ENSG00000169621,46.0,48,2,68694693,68858004,1,Y,0.9583333333333334,N
ENSG00000122687,48.0,48,7,2273866,2281840,-1,N,1.0,Y
ENSG00000003756,44.0,48,3,50126341,50156454,1,Y,0.9166666666666666,N
ENSG00000125618,48.0,48,2,113973574,114036527,-1,Y,1.0,Y
ENSG00000066136,47.0,48,1,41157320,41237275,1,Y,0.9791666666666666,Y
ENSG00000100478,48.0,48,14,31494312,31562818,1,N,1.0,Y
ENSG00000127328,46.0,48,12,70132461,70216984,1,Y,0.9583333333333334,N
ENSG00000035403,48.0,48,10,75757872,75879918,1,N,1.0,Y
ENSG00000106268,48.0,48,7,2281857,2290781,1,Y,1.0,Y
ENSG00000110583,47.0,48,11,63706431,63724800,1,N,0.9791666666666666,N
ENSG00000166169,48.0,48,10,103338639,103348027,-1,Y,1.0,Y
ENSG00000141642,44.0,48,18,48494361,48514491,1,N,0.9166666666666666,Y
ENSG00000170037,48.0,48,17,7835419,7853236,1,Y,1.0,Y
ENSG00000108469,43.0,48,17,73622925,73663269,-1,Y,0.8958333333333334,N
ENSG00000196290,48.0,48,2,201754050,201768655,1,N,1.0,Y
ENSG00000184677,48.0,48,1,22778344,22857650,1,N,1.0,Y
ENSG00000144036,48.0,48,2,72403113,73053170,-1,N,1.0,Y
ENSG00000079246,48.0,48,2,216972187,217071026,1,N,1.0,Y
ENSG00000221983,48.0,48,19,18682540,18688360,1,N,1.0,Y
ENSG00000103202,48.0,48,16,446725,460367,1,N,1.0,N
ENSG00000142945,43.0,48,1,45205490,45233439,1,N,0.8958333333333334,N
ENSG00000103966,48.0,48,15,42190950,42264776,-1,Y,1.0,N
ENSG00000086289,47.0,48,7,37723446,37991543,1,Y,0.9791666666666666,N
ENSG00000109686,47.0,48,4,152023903,152246784,-1,Y,0.9791666666666666,N
ENSG00000135469,45.0,48,12,56660642,56664750,1,N,0.9375,N
ENSG00000101199,48.0,48,20,61904137,61921142,1,N,1.0,Y
ENSG00000170430,48.0,48,10,131265448,131566271,1,N,1.0,Y
ENSG00000242110,48.0,48,5,33986283,34008220,-1,N,1.0,Y
ENSG00000102001,44.0,44,X,49061523,49089833,-1,N,1.0,N
ENSG00000086288,43.0,43,7,37888199,37940003,1,Y,1.0,N
ENSG00000141294,47.0,48,17,45908993,45915079,1,N,0.9791666666666666,Y
ENSG00000197363,48.0,48,8,146024261,146036554,1,N,1.0,Y
ENSG00000133789,47.0,48,11,9685624,9774538,1,Y,0.9791666666666666,N
ENSG00000141646,44.0,48,18,48494410,48611415,1,Y,0.9166666666666666,N
ENSG00000175376,48.0,48,11,65764016,65769647,-1,N,1.0,N
ENSG00000164211,48.0,48,5,110831731,110848288,-1,Y,1.0,Y
ENSG00000006016,48.0,48,19,18683030,18718551,-1,N,1.0,Y
ENSG00000074603,46.0,48,15,65734801,65810042,-1,Y,0.9583333333333334,N
ENSG00000176340,45.0,48,11,63742079,63744015,1,N,0.9375,Y
ENSG00000154743,48.0,48,3,12525931,12581122,1,N,1.0,Y
ENSG00000198663,48.0,48,6,36839646,36896740,1,Y,1.0,Y
ENSG00000242612,48.0,48,16,451826,462487,1,Y,1.0,Y
ENSG00000164074,48.0,48,4,128886461,128960866,1,N,1.0,Y
ENSG00000175395,48.0,48,10,38238500,38265561,-1,N,1.0,Y
ENSG00000244045,48.0,48,17,26684604,26708716,1,Y,1.0,Y
ENSG00000168038,48.0,48,3,41288090,42003922,-1,N,1.0,Y
ENSG00000142046,48.0,48,19,41856816,41889988,1,N,1.0,Y
ENSG00000231500,48.0,48,6,33239787,33244287,1,N,1.0,Y
ENSG00000167770,44.0,48,11,63753325,63769283,1,N,0.9166666666666666,N
