Ensembl Gene ID,affectedTissues,expressedTissues,Chromosome Name,Gene Start (bp),Gene End (bp),Strand,type,propOfExpressedAffectedByeQTL,affectedByBroad
ENSG00000022567,15.0,48,8,142217265,142318404,-1,ohno,0.3125,N
ENSG00000122367,16.0,48,10,88428206,88495825,1,ohno,0.3333333333333333,Y
ENSG00000163913,33.0,48,3,129158968,129239198,1,singleton,0.6875,Y
ENSG00000129925,22.0,48,16,420773,437113,-1,ohno,0.4583333333333333,Y
ENSG00000196353,14.0,43,3,131252399,132004254,-1,ohno,0.32558139534883723,N
ENSG00000127311,25.0,47,12,66696325,66737423,1,singleton,0.5319148936170213,Y
ENSG00000186184,31.0,48,13,28194903,28241548,1,singleton,0.6458333333333334,Y
ENSG00000124523,20.0,48,6,13574816,13614790,1,SSD,0.4166666666666667,Y
ENSG00000150316,25.0,48,11,94695787,94706776,-1,singleton,0.5208333333333334,Y
ENSG00000101198,19.0,39,20,61872136,61904046,-1,ohno,0.4871794871794872,N
ENSG00000122687,32.0,48,7,2273866,2281840,-1,singleton,0.6666666666666666,Y
ENSG00000125618,42.0,48,2,113973574,114036527,-1,ohno,0.875,Y
ENSG00000127328,17.0,48,12,70132461,70216984,1,ohno,0.3541666666666667,N
ENSG00000106268,17.0,48,7,2281857,2290781,1,singleton,0.3541666666666667,Y
ENSG00000122025,17.0,46,13,28577411,28674729,-1,ohno,0.3695652173913043,Y
ENSG00000108469,14.0,48,17,73622925,73663269,-1,SSD,0.2916666666666667,N
ENSG00000079246,14.0,48,2,216972187,217071026,1,singleton,0.2916666666666667,N
ENSG00000221983,25.0,48,19,18682540,18688360,1,SSD,0.5208333333333334,Y
ENSG00000103202,25.0,48,16,446725,460367,1,SSD,0.5208333333333334,Y
ENSG00000086289,21.0,48,7,37723446,37991543,1,singleton,0.4375,N
ENSG00000170430,47.0,48,10,131265448,131566271,1,singleton,0.9791666666666666,Y
ENSG00000242110,43.0,48,5,33986283,34008220,-1,SSD,0.8958333333333334,Y
ENSG00000102001,25.0,44,X,49061523,49089833,-1,ohno,0.5681818181818182,Y
ENSG00000141294,24.0,48,17,45908993,45915079,1,SSD,0.5,Y
ENSG00000197363,23.0,48,8,146024261,146036554,1,singleton,0.4791666666666667,Y
ENSG00000242612,44.0,48,16,451826,462487,1,SSD,0.9166666666666666,Y
ENSG00000175395,26.0,48,10,38238500,38265561,-1,SSD,0.5416666666666666,Y
ENSG00000168038,41.0,48,3,41288090,42003922,-1,singleton,0.8541666666666666,Y
ENSG00000142046,24.0,48,19,41856816,41889988,1,SSD,0.5,Y
ENSG00000231500,45.0,48,6,33239787,33244287,1,singleton,0.9375,Y
ENSG00000175334,17.0,48,11,65769550,65771620,1,ohno,0.3541666666666667,N
ENSG00000171357,19.0,47,1,46669006,46686933,1,SSD,0.40425531914893614,N
ENSG00000144152,16.0,47,2,112895962,112945791,1,singleton,0.3404255319148936,N
ENSG00000188626,23.0,47,15,28947100,28983530,-1,SSD,0.4893617021276596,Y
ENSG00000137876,19.0,48,15,55473004,55489265,-1,singleton,0.3958333333333333,Y
ENSG00000183323,31.0,48,5,68576002,68628636,-1,singleton,0.6458333333333334,Y
ENSG00000110660,21.0,48,11,107661717,107799019,-1,SSD,0.4375,N
ENSG00000250673,36.0,46,4,147145709,147150208,1,singleton,0.7826086956521741,Y
ENSG00000107186,14.0,47,9,13105703,13279589,-1,SSD,0.2978723404255319,N
ENSG00000022556,41.0,46,19,55464498,55512510,1,SSD,0.8913043478260869,Y
ENSG00000087365,31.0,48,11,65818200,65836779,1,singleton,0.6458333333333334,Y
ENSG00000224877,17.0,48,17,79213039,79215081,1,singleton,0.3541666666666667,N
ENSG00000121898,17.0,48,10,125465723,125699783,-1,ohno,0.3541666666666667,Y
ENSG00000125447,14.0,48,17,73232694,73258444,-1,ohno,0.2916666666666667,N
ENSG00000069943,26.0,48,15,55611158,55647846,1,singleton,0.5416666666666666,Y
ENSG00000163138,30.0,48,4,20697905,20754530,1,SSD,0.625,Y
ENSG00000198185,30.0,47,20,45129701,45142198,-1,SSD,0.6382978723404256,Y
ENSG00000248874,24.0,30,5,23951457,24178372,1,singleton,0.8,Y
ENSG00000103326,20.0,48,16,577717,604636,1,SSD,0.4166666666666667,Y
ENSG00000178922,23.0,48,1,43916824,43919660,-1,singleton,0.4791666666666667,Y
ENSG00000157637,31.0,48,17,79218800,79269347,-1,SSD,0.6458333333333334,Y
ENSG00000183571,16.0,41,15,99511459,99551024,-1,ohno,0.3902439024390244,Y
ENSG00000164615,37.0,48,5,134074191,134087847,1,singleton,0.7708333333333334,Y
ENSG00000139197,44.0,48,12,7341281,7371170,1,ohno,0.9166666666666666,Y
ENSG00000176834,21.0,48,12,118501398,118573831,-1,singleton,0.4375,Y
ENSG00000216937,15.0,48,10,32735068,32863492,1,singleton,0.3125,N
ENSG00000144161,20.0,48,2,112969102,113012713,-1,SSD,0.4166666666666667,Y
ENSG00000122335,20.0,48,6,158530536,158589312,-1,singleton,0.4166666666666667,N
ENSG00000182253,17.0,48,15,99638420,99675798,1,ohno,0.3541666666666667,N
ENSG00000009830,16.0,48,14,77741299,77787227,-1,SSD,0.3333333333333333,N
ENSG00000171045,30.0,48,8,143293441,143484601,-1,SSD,0.625,Y
ENSG00000090372,22.0,48,19,47222764,47250251,-1,ohno,0.4583333333333333,Y
ENSG00000117481,16.0,48,1,46805849,46830824,1,SSD,0.3333333333333333,Y
ENSG00000088053,19.0,47,19,55525073,55549632,-1,SSD,0.40425531914893614,N
ENSG00000007541,18.0,48,16,616995,634136,1,singleton,0.375,N
ENSG00000142937,20.0,48,1,45240923,45244451,1,singleton,0.4166666666666667,Y
ENSG00000155906,17.0,48,6,151725989,151773259,-1,singleton,0.3541666666666667,N
ENSG00000117480,22.0,48,1,46859937,46879520,1,SSD,0.4583333333333333,Y
ENSG00000248098,19.0,48,19,41884215,41930910,1,SSD,0.3958333333333333,Y
ENSG00000183336,20.0,48,16,29464914,29466285,-1,SSD,0.4166666666666667,Y
ENSG00000175115,14.0,48,11,65837834,66012218,1,ohno,0.2916666666666667,N
ENSG00000261652,18.0,48,15,55700746,55710962,1,singleton,0.375,N
ENSG00000112357,30.0,48,6,137143717,137235075,1,SSD,0.625,Y
ENSG00000101236,18.0,48,20,3907956,3996229,-1,ohno,0.375,Y
ENSG00000177106,15.0,48,11,694438,727727,1,ohno,0.3125,N
ENSG00000146386,22.0,48,6,139349819,139364439,1,singleton,0.4583333333333333,N
ENSG00000156110,15.0,48,10,75910960,76469061,1,singleton,0.3125,N
ENSG00000055211,21.0,48,6,149887430,149912884,1,singleton,0.4375,Y
ENSG00000109472,15.0,48,4,166282346,166419472,1,ohno,0.3125,N
ENSG00000141295,36.0,48,17,45915058,45918699,-1,ohno,0.75,Y
ENSG00000059691,27.0,48,4,152591656,152682175,-1,singleton,0.5625,Y
ENSG00000197562,18.0,48,16,639357,679272,1,ohno,0.375,Y
ENSG00000160439,29.0,48,19,55550476,55582659,-1,SSD,0.6041666666666666,Y
ENSG00000075239,15.0,48,11,107992243,108018503,1,SSD,0.3125,N
ENSG00000005801,31.0,48,11,3360491,3400448,-1,SSD,0.6458333333333334,Y
ENSG00000272047,24.0,48,6,158589384,158620376,1,singleton,0.5,Y
ENSG00000152672,23.0,43,2,71035775,71047732,-1,SSD,0.5348837209302325,Y
ENSG00000127578,48.0,48,16,679239,684116,1,ohno,1.0,Y
ENSG00000089220,15.0,48,12,118573663,118583389,1,SSD,0.3125,N
ENSG00000133597,16.0,48,7,140372953,140396061,1,singleton,0.3333333333333333,N
ENSG00000130731,32.0,48,16,684429,686358,-1,singleton,0.6666666666666666,Y
ENSG00000112249,19.0,48,6,100956070,101329248,-1,SSD,0.3958333333333333,N
ENSG00000112977,28.0,48,5,10679342,10761384,-1,singleton,0.5833333333333334,Y
ENSG00000079277,16.0,48,1,47023090,47082515,-1,ohno,0.3333333333333333,N
ENSG00000106263,25.0,48,7,2393721,2420380,1,singleton,0.5208333333333334,Y
ENSG00000112763,17.0,48,6,26458150,26476849,1,SSD,0.3541666666666667,Y
ENSG00000107779,25.0,48,10,88516407,88692595,1,ohno,0.5208333333333334,Y
ENSG00000183628,42.0,48,22,18893541,18901751,1,SSD,0.875,Y
ENSG00000242689,15.0,48,11,58390146,58393198,1,singleton,0.3125,Y
ENSG00000133805,29.0,48,11,10329860,10529126,1,ohno,0.6041666666666666,Y
ENSG00000103852,32.0,48,15,99676528,99791428,-1,SSD,0.6666666666666666,Y
ENSG00000120262,14.0,47,6,151815165,151942328,1,singleton,0.2978723404255319,N
ENSG00000196284,26.0,48,6,44777054,45345690,-1,singleton,0.5416666666666666,Y
ENSG00000160392,15.0,48,19,40825443,40854434,-1,singleton,0.3125,N
ENSG00000120008,41.0,48,10,122610687,122669036,1,singleton,0.8541666666666666,Y
ENSG00000072756,20.0,48,3,3168600,3192563,1,singleton,0.4166666666666667,Y
ENSG00000169203,26.0,48,16,29495010,29517320,-1,SSD,0.5416666666666666,Y
ENSG00000154945,22.0,48,17,48770551,48785285,-1,singleton,0.4583333333333333,Y
ENSG00000131037,15.0,48,19,55583388,55599291,1,ohno,0.3125,N
ENSG00000146425,18.0,48,6,159057506,159065771,-1,SSD,0.375,N
ENSG00000176896,21.0,48,X,13671225,13700083,1,ohno,0.4375,Y
ENSG00000149743,26.0,48,11,63991271,63993726,-1,singleton,0.5416666666666666,Y
ENSG00000109475,18.0,48,4,109541722,109551568,1,singleton,0.375,Y
ENSG00000161996,27.0,48,16,699311,717833,1,SSD,0.5625,Y
ENSG00000095787,15.0,48,10,28821422,28912041,1,singleton,0.3125,N
ENSG00000104980,26.0,48,19,7991603,8008805,-1,singleton,0.5416666666666666,Y
ENSG00000256043,20.0,48,4,156845270,156875069,-1,SSD,0.4166666666666667,Y
ENSG00000065413,21.0,48,2,197831741,198175897,-1,singleton,0.4375,Y
ENSG00000175470,22.0,48,10,133747955,133773331,1,ohno,0.4583333333333333,Y
ENSG00000075975,26.0,48,3,12598513,12625212,1,ohno,0.5416666666666666,Y
ENSG00000181027,37.0,48,19,47249303,47280245,1,singleton,0.7708333333333334,Y
ENSG00000151353,24.0,48,2,667335,677439,-1,singleton,0.5,Y
ENSG00000138375,16.0,48,2,217277137,217347776,1,SSD,0.3333333333333333,N
ENSG00000105341,16.0,48,19,41937223,41946622,-1,SSD,0.3333333333333333,N
ENSG00000167311,30.0,46,11,3659733,3663546,-1,SSD,0.6521739130434783,Y
ENSG00000167653,22.0,48,8,143751726,143764142,1,singleton,0.4583333333333333,N
ENSG00000008283,15.0,48,17,61509665,61523739,-1,ohno,0.3125,N
ENSG00000152942,26.0,48,5,68665120,68710628,1,singleton,0.5416666666666666,Y
ENSG00000189403,18.0,48,13,31032884,31191734,-1,ohno,0.375,N
ENSG00000160886,24.0,46,8,143781529,143786545,1,singleton,0.5217391304347826,Y
ENSG00000101751,44.0,48,18,51795774,51847636,1,SSD,0.9166666666666666,Y
ENSG00000100033,25.0,48,22,18900294,18924066,-1,SSD,0.5208333333333334,N
ENSG00000182952,17.0,48,6,26538633,26546482,1,SSD,0.3541666666666667,N
ENSG00000125534,29.0,48,20,62152077,62153559,1,singleton,0.6041666666666666,Y
ENSG00000046651,25.0,48,X,13752832,13787480,1,singleton,0.5208333333333334,Y
ENSG00000166664,24.0,44,15,30653443,30686052,-1,SSD,0.5454545454545454,Y
ENSG00000094841,14.0,48,X,74493920,74524435,1,singleton,0.2916666666666667,N
ENSG00000103485,15.0,48,16,29674600,29710020,1,singleton,0.3125,N
ENSG00000100744,25.0,48,14,96829814,96853625,1,singleton,0.5208333333333334,Y
ENSG00000173960,14.0,48,2,24150155,24227779,1,ohno,0.2916666666666667,N
ENSG00000118292,14.0,48,1,150240600,150253327,1,singleton,0.2916666666666667,N
ENSG00000146109,15.0,48,6,26597180,26600278,1,singleton,0.3125,N
ENSG00000164241,16.0,48,5,126378250,126409184,-1,singleton,0.3333333333333333,Y
ENSG00000133059,21.0,48,1,205111632,205180727,-1,SSD,0.4375,Y
ENSG00000176974,33.0,48,17,18231187,18266856,-1,ohno,0.6875,Y
ENSG00000188385,32.0,48,10,133918175,133998313,1,ohno,0.6666666666666666,Y
ENSG00000136682,21.0,48,2,114195268,114253766,1,SSD,0.4375,Y
ENSG00000144455,40.0,48,3,3742498,4508965,-1,ohno,0.8333333333333334,Y
ENSG00000114054,22.0,48,3,135969148,136056738,1,SSD,0.4583333333333333,Y
ENSG00000078053,18.0,48,7,38423305,38671167,-1,ohno,0.375,Y
ENSG00000177042,47.0,48,11,695428,705028,1,SSD,0.9791666666666666,Y
ENSG00000130193,31.0,48,8,143808621,143818345,1,singleton,0.6458333333333334,Y
ENSG00000175893,25.0,48,9,14611069,14693469,-1,SSD,0.5208333333333334,Y
ENSG00000001167,22.0,48,6,41040684,41067715,1,singleton,0.4583333333333333,Y
ENSG00000181827,21.0,48,15,56379478,56535483,-1,ohno,0.4375,Y
ENSG00000150076,28.0,48,10,32832297,33171802,1,singleton,0.5833333333333334,Y
ENSG00000110042,16.0,48,11,58938903,58976060,1,ohno,0.3333333333333333,N
ENSG00000142973,19.0,48,1,47223510,47285085,1,SSD,0.3958333333333333,Y
ENSG00000127952,39.0,48,7,75625656,75677322,-1,singleton,0.8125,Y
ENSG00000138246,16.0,48,3,132136370,132257876,1,singleton,0.3333333333333333,N
ENSG00000196693,26.0,48,10,43084555,43133992,-1,SSD,0.5416666666666666,Y
ENSG00000177683,39.0,48,7,108194987,108210194,-1,SSD,0.8125,Y
ENSG00000169629,48.0,48,2,113127669,113192065,-1,SSD,1.0,Y
ENSG00000182307,16.0,48,8,146277764,146281416,1,singleton,0.3333333333333333,Y
ENSG00000130363,27.0,48,6,159393903,159421219,-1,singleton,0.5625,Y
ENSG00000129595,26.0,48,5,111478138,111755013,-1,SSD,0.5416666666666666,Y
ENSG00000183762,15.0,48,22,29469066,29564321,1,SSD,0.3125,N
ENSG00000046647,42.0,48,X,14026398,14048012,-1,singleton,0.875,Y
ENSG00000092094,47.0,48,14,20914570,20923264,-1,singleton,0.9791666666666666,Y
ENSG00000089063,38.0,48,20,5080486,5093749,-1,singleton,0.7916666666666666,Y
ENSG00000146833,42.0,48,7,99474581,99517223,-1,SSD,0.875,Y
ENSG00000187145,25.0,48,1,150266289,150281414,1,singleton,0.5208333333333334,Y
ENSG00000113361,14.0,45,5,31193857,31329253,1,ohno,0.3111111111111111,N
ENSG00000070413,30.0,48,22,19023795,19109967,-1,singleton,0.625,Y
ENSG00000007129,26.0,47,19,42055886,42093197,1,SSD,0.5531914893617021,Y
ENSG00000156103,23.0,45,8,89044237,89340254,-1,ohno,0.5111111111111111,Y
ENSG00000058063,15.0,48,3,182511288,182639423,1,ohno,0.3125,N
ENSG00000186399,16.0,48,15,30695943,30706463,-1,SSD,0.3333333333333333,N
ENSG00000186889,16.0,48,2,62727356,62739029,-1,singleton,0.3333333333333333,Y
ENSG00000133704,29.0,48,12,30781922,30848920,-1,ohno,0.6041666666666666,Y
ENSG00000186281,22.0,48,2,96687694,96705199,-1,ohno,0.4583333333333333,Y
ENSG00000173457,19.0,48,11,64011956,64014413,-1,ohno,0.3958333333333333,N
ENSG00000166268,32.0,38,12,70219084,70352877,1,ohno,0.8421052631578947,Y
ENSG00000172554,21.0,45,2,946554,1371385,1,ohno,0.4666666666666667,Y
ENSG00000178115,19.0,42,15,30844183,30854704,1,SSD,0.4523809523809524,Y
ENSG00000139531,37.0,48,12,56390964,56400425,1,singleton,0.7708333333333334,Y
ENSG00000261794,22.0,48,15,30896329,30906764,1,SSD,0.4583333333333333,Y
ENSG00000135124,27.0,48,12,121647660,121671909,1,ohno,0.5625,Y
ENSG00000151640,37.0,48,10,134000404,134019280,1,ohno,0.7708333333333334,Y
ENSG00000181315,20.0,48,6,26636518,26659980,-1,SSD,0.4166666666666667,Y
ENSG00000108439,22.0,48,17,46018872,46025654,1,singleton,0.4583333333333333,N
ENSG00000110025,22.0,48,11,64794880,64808044,1,ohno,0.4583333333333333,Y
ENSG00000100263,16.0,48,22,29655841,29664198,-1,singleton,0.3333333333333333,N
ENSG00000130150,46.0,48,X,14891563,14940449,1,singleton,0.9583333333333334,Y
ENSG00000166881,31.0,48,12,57449426,57481846,-1,ohno,0.6458333333333334,Y
ENSG00000187676,20.0,48,13,31774073,31906413,1,singleton,0.4166666666666667,N
ENSG00000167103,24.0,48,9,130683158,130693076,-1,SSD,0.5,Y
ENSG00000103269,22.0,48,16,725666,728268,1,ohno,0.4583333333333333,Y
ENSG00000125945,29.0,48,1,23685941,23695935,-1,ohno,0.6041666666666666,Y
ENSG00000249087,28.0,48,1,23695490,23698332,1,singleton,0.5833333333333334,Y
ENSG00000107798,15.0,48,10,90973326,91174314,-1,SSD,0.3125,N
ENSG00000042753,14.0,48,19,47341393,47354249,-1,SSD,0.2916666666666667,N
ENSG00000254986,21.0,48,11,66247484,66277130,1,singleton,0.4375,Y
ENSG00000104219,17.0,48,8,17013538,17082308,1,ohno,0.3541666666666667,N
ENSG00000113621,22.0,48,5,134209493,134237215,1,singleton,0.4583333333333333,Y
ENSG00000100577,34.0,48,14,77787227,77797940,1,singleton,0.7083333333333334,Y
ENSG00000204219,16.0,48,1,23707554,23751233,-1,ohno,0.3333333333333333,N
ENSG00000111530,17.0,48,12,67663061,67713731,1,ohno,0.3541666666666667,N
ENSG00000136908,15.0,48,9,130697378,130700763,-1,singleton,0.3125,N
ENSG00000197457,14.0,48,20,62271061,62284780,-1,ohno,0.2916666666666667,N
ENSG00000066185,29.0,48,1,42896000,42921938,-1,singleton,0.6041666666666666,Y
ENSG00000203546,34.0,47,14,31803518,31926647,-1,SSD,0.7234042553191491,Y
ENSG00000126088,24.0,48,1,45477819,45481247,1,singleton,0.5,Y
ENSG00000050393,25.0,48,6,13786789,13814800,-1,SSD,0.5208333333333334,Y
ENSG00000129480,17.0,48,14,31915242,31926716,-1,SSD,0.3541666666666667,N
ENSG00000138119,23.0,48,10,95066186,95242074,-1,ohno,0.4791666666666667,Y
ENSG00000168958,23.0,48,2,228189867,228222550,1,singleton,0.4791666666666667,Y
ENSG00000167565,15.0,48,19,40946751,40950612,-1,singleton,0.3125,Y
ENSG00000170915,21.0,48,6,52226219,52272575,1,ohno,0.4375,N
ENSG00000186522,19.0,48,2,110300559,110371783,-1,ohno,0.3958333333333333,Y
ENSG00000241837,17.0,48,21,35275757,35288284,-1,SSD,0.3541666666666667,N
ENSG00000219626,44.0,48,2,24299396,24392509,1,SSD,0.9166666666666666,Y
ENSG00000088280,16.0,48,1,23755056,23811061,-1,ohno,0.3333333333333333,N
ENSG00000104320,17.0,48,8,90945564,91015456,-1,singleton,0.3541666666666667,N
ENSG00000258366,14.0,48,20,62289163,62328416,1,SSD,0.2916666666666667,N
ENSG00000100056,20.0,48,22,19117792,19132197,-1,singleton,0.4166666666666667,Y
ENSG00000161999,19.0,48,16,731671,734529,-1,singleton,0.3958333333333333,Y
ENSG00000198270,25.0,48,12,112369086,112450970,-1,singleton,0.5208333333333334,Y
ENSG00000186409,16.0,48,1,42929001,43120335,1,singleton,0.3333333333333333,N
ENSG00000090263,16.0,48,7,140705854,140715028,-1,singleton,0.3333333333333333,N
ENSG00000151470,32.0,48,4,130014472,130037795,1,singleton,0.6666666666666666,Y
ENSG00000006715,19.0,48,7,38762563,38971994,-1,singleton,0.3958333333333333,N
ENSG00000167740,20.0,48,17,4046462,4090605,1,ohno,0.4166666666666667,Y
ENSG00000165197,14.0,47,X,15363713,15402498,-1,SSD,0.2978723404255319,N
ENSG00000186868,16.0,47,17,43971748,44105700,1,ohno,0.3404255319148936,N
ENSG00000100075,16.0,48,22,19163095,19166343,-1,singleton,0.3333333333333333,N
ENSG00000087842,35.0,48,X,15402921,15511687,-1,singleton,0.7291666666666666,Y
ENSG00000101290,15.0,48,20,5107432,5178533,1,ohno,0.3125,N
ENSG00000184903,15.0,48,7,110303110,111202573,-1,singleton,0.3125,N
ENSG00000107902,16.0,48,10,126150403,126306457,1,SSD,0.3333333333333333,N
ENSG00000146457,23.0,48,6,160146617,160177351,1,singleton,0.4791666666666667,Y
ENSG00000113360,20.0,48,5,31400604,31532303,-1,singleton,0.4166666666666667,Y
ENSG00000069275,17.0,48,1,205681947,205719404,-1,singleton,0.3541666666666667,Y
ENSG00000178202,24.0,48,11,108342832,108369159,-1,ohno,0.5,Y
ENSG00000180155,33.0,48,8,143845752,143859640,-1,singleton,0.6875,Y
ENSG00000111450,35.0,48,12,131274145,131323811,-1,ohno,0.7291666666666666,Y
ENSG00000137700,14.0,48,11,118894824,118901616,-1,singleton,0.2916666666666667,N
ENSG00000169826,45.0,48,10,43633934,43680756,1,ohno,0.9375,Y
ENSG00000108465,29.0,48,17,46045176,46059140,1,singleton,0.6041666666666666,Y
ENSG00000164989,27.0,47,9,15552895,16061661,1,singleton,0.5744680851063829,Y
ENSG00000117280,30.0,48,1,205737114,205744588,-1,SSD,0.625,Y
ENSG00000255284,47.0,48,11,777578,784297,1,singleton,0.9791666666666666,Y
ENSG00000222040,20.0,47,2,96778707,96781984,-1,SSD,0.425531914893617,N
ENSG00000162004,16.0,48,16,772582,776954,-1,singleton,0.3333333333333333,N
ENSG00000185128,18.0,48,17,36283971,36294915,1,SSD,0.375,N
ENSG00000159212,20.0,48,21,36041688,36090525,1,ohno,0.4166666666666667,N
ENSG00000213626,19.0,48,2,30454397,30546596,1,singleton,0.3958333333333333,Y
ENSG00000006530,19.0,48,7,141250989,141355044,1,SSD,0.3958333333333333,Y
ENSG00000090661,24.0,48,19,8271620,8327305,1,ohno,0.5,Y
ENSG00000117834,29.0,47,1,48688357,48714316,1,ohno,0.6170212765957447,Y
ENSG00000071967,31.0,48,2,172378757,172414643,1,ohno,0.6458333333333334,Y
ENSG00000188976,15.0,48,1,879584,894689,-1,singleton,0.3125,N
ENSG00000243317,40.0,48,7,135347244,135378166,1,SSD,0.8333333333333334,Y
ENSG00000070371,26.0,48,22,19166986,19279239,-1,ohno,0.5416666666666666,Y
ENSG00000164707,14.0,48,7,135365985,135414006,-1,ohno,0.2916666666666667,N
ENSG00000147003,37.0,46,X,15645441,15683154,-1,SSD,0.8043478260869565,Y
ENSG00000172954,27.0,48,2,30670092,30867091,1,SSD,0.5625,Y
ENSG00000162877,40.0,48,1,205797150,205819260,-1,singleton,0.8333333333333334,Y
ENSG00000187961,18.0,48,1,895967,901095,1,SSD,0.375,Y
ENSG00000169249,45.0,48,X,15808595,15841383,1,SSD,0.9375,Y
ENSG00000134815,25.0,48,19,47852538,47885961,1,singleton,0.5208333333333334,Y
ENSG00000112110,31.0,48,6,160210844,160219468,1,singleton,0.6458333333333334,Y
ENSG00000103253,26.0,48,16,776936,785525,1,SSD,0.5416666666666666,Y
ENSG00000001561,15.0,48,6,46097730,46114436,1,SSD,0.3125,N
ENSG00000197728,48.0,48,12,56435637,56438116,1,singleton,1.0,Y
ENSG00000173113,20.0,48,11,64083932,64085556,-1,SSD,0.4166666666666667,Y
ENSG00000112796,16.0,48,6,46126924,46138708,-1,SSD,0.3333333333333333,N
ENSG00000197140,29.0,45,8,38964509,39142430,1,SSD,0.6444444444444445,Y
ENSG00000139405,25.0,48,12,113623331,113630173,1,singleton,0.5208333333333334,Y
ENSG00000085382,18.0,48,6,105175968,105307794,-1,SSD,0.375,N
ENSG00000146453,32.0,48,6,160221298,160241736,1,SSD,0.6666666666666666,Y
ENSG00000185917,21.0,48,21,37406839,37451687,-1,SSD,0.4375,Y
ENSG00000044459,27.0,48,9,17134980,17503921,1,singleton,0.5625,Y
ENSG00000188199,42.0,46,10,81462983,81474437,1,SSD,0.9130434782608696,Y
ENSG00000108786,23.0,48,17,40701232,40707231,1,SSD,0.4791666666666667,Y
ENSG00000100296,31.0,48,22,29901868,29951205,-1,singleton,0.6458333333333334,Y
ENSG00000112812,14.0,46,6,27215480,27224403,1,SSD,0.3043478260869565,N
ENSG00000131437,21.0,48,5,132028320,132073330,-1,SSD,0.4375,Y
ENSG00000203896,20.0,48,20,62366815,62370456,1,SSD,0.4166666666666667,Y
ENSG00000176732,20.0,48,2,24338241,24346347,-1,singleton,0.4166666666666667,Y
ENSG00000186792,45.0,48,3,50330262,50336899,-1,ohno,0.9375,Y
ENSG00000078070,23.0,48,3,182733006,182833863,-1,SSD,0.4791666666666667,Y
ENSG00000110328,16.0,48,11,11292423,11643552,-1,ohno,0.3333333333333333,N
ENSG00000144043,22.0,48,2,71213068,71222075,-1,SSD,0.4583333333333333,Y
ENSG00000166529,27.0,48,7,99647390,99662661,1,SSD,0.5625,Y
ENSG00000148814,37.0,48,10,134145614,134195010,1,singleton,0.7708333333333334,Y
ENSG00000103245,40.0,48,16,779753,791329,-1,ohno,0.8333333333333334,Y
ENSG00000186453,31.0,48,2,24397938,24423718,1,SSD,0.6458333333333334,Y
ENSG00000233927,46.0,48,19,8386042,8388224,1,singleton,0.9583333333333334,Y
ENSG00000167646,22.0,46,19,55670031,55678090,-1,SSD,0.4782608695652174,Y
ENSG00000077380,14.0,48,2,172543919,172604930,1,ohno,0.2916666666666667,N
ENSG00000198805,28.0,48,14,20937113,20945253,1,singleton,0.5833333333333334,Y
