Ensembl Gene ID,affectedTissues,expressedTissues,Chromosome Name,Gene Start (bp),Gene End (bp),Strand,pLI,haplo,propOfExpressedAffectedByeQTL,affectedByBroad
ENSG00000232859,48.0,48,17,26205340,26221778,-1,0.0450003073591636,N,1.0,Y
ENSG00000125450,48.0,48,17,73201754,73231853,1,0.9997826319415921,Y,1.0,Y
ENSG00000144395,48.0,48,2,197504278,197628214,1,3.80375071750666e-24,N,1.0,Y
ENSG00000120256,46.0,48,6,150139934,150186199,-1,0.10096971532808502,N,0.9583333333333334,N
ENSG00000109445,48.0,48,4,142142041,142155851,1,0.838316378914674,N,1.0,Y
ENSG00000145979,48.0,48,6,13266774,13328815,-1,8.301160630246603e-06,N,1.0,Y
ENSG00000161326,46.0,48,17,35849937,35873603,1,0.7736520093924392,N,0.9583333333333334,N
ENSG00000171103,48.0,48,2,29072687,29093167,-1,4.00751770882134e-06,N,1.0,Y
ENSG00000166839,45.0,48,15,65204101,65251042,1,1.16107189225281e-15,N,0.9375,N
ENSG00000243667,48.0,48,2,68350068,68384692,-1,0.8056594593407328,N,1.0,Y
ENSG00000010030,46.0,48,6,36322419,36356164,-1,2.00672826880885e-08,N,0.9583333333333334,N
ENSG00000184432,45.0,48,3,139074442,139108574,-1,0.9999984570695959,Y,0.9375,N
ENSG00000036257,45.0,48,2,225334867,225450110,-1,0.974063405438851,Y,0.9375,Y
ENSG00000131238,48.0,48,1,40538379,40563375,-1,3.7520721316972494e-05,N,1.0,N
ENSG00000118960,46.0,48,2,20760208,20850849,-1,0.000353324886507251,N,0.9583333333333334,N
ENSG00000185522,48.0,48,11,554855,560779,-1,1.19218722495886e-17,N,1.0,Y
ENSG00000196296,48.0,48,16,28889726,28915830,1,7.039748632849058e-09,N,1.0,Y
ENSG00000111331,48.0,48,12,113376157,113411054,1,1.82237568934062e-23,N,1.0,Y
ENSG00000159086,48.0,48,21,34106210,34144169,-1,0.999970426365576,Y,1.0,Y
ENSG00000124440,48.0,48,19,46800303,46846690,1,0.21811305046826893,N,1.0,Y
ENSG00000174197,48.0,48,15,41913422,42062141,1,0.9999999996468779,Y,1.0,Y
ENSG00000114670,48.0,48,3,130745694,131069309,1,3.8225326083334895e-17,N,1.0,Y
ENSG00000204427,48.0,48,6,31654726,31671221,-1,0.9888825781330942,Y,1.0,Y
ENSG00000090686,48.0,48,1,22004791,22110099,-1,0.9999974293891808,Y,1.0,N
ENSG00000154217,44.0,48,17,65373575,65693372,1,0.967498710994397,Y,0.9166666666666666,N
ENSG00000013275,48.0,48,19,40476912,40487348,1,0.605976545511019,N,1.0,Y
ENSG00000011426,43.0,48,7,36429415,36493400,1,0.923521451884595,Y,0.8958333333333334,N
ENSG00000069956,47.0,48,15,52244303,52358462,1,0.5331463587131829,N,0.9791666666666666,N
ENSG00000136856,48.0,48,9,130159421,130170703,1,0.237274587723511,N,1.0,Y
ENSG00000108821,47.0,48,17,48260650,48278993,-1,0.999999998983348,Y,0.9791666666666666,N
ENSG00000151849,47.0,48,13,25457171,25497018,-1,3.0263431576832797e-21,N,0.9791666666666666,N
ENSG00000153208,48.0,48,2,112656056,112787138,1,9.66187266673099e-08,N,1.0,Y
ENSG00000159210,47.0,48,17,47006678,47022479,-1,0.290873868173922,N,0.9791666666666666,N
ENSG00000206530,48.0,48,3,113005777,113160457,-1,4.18629122672432e-06,N,1.0,Y
ENSG00000164163,47.0,48,4,146019084,146050331,1,0.9999825968585141,Y,0.9791666666666666,Y
ENSG00000171115,47.0,47,7,150147718,150176480,1,6.85022595051609e-06,N,1.0,Y
ENSG00000179988,47.0,48,10,124713897,124757029,1,0.00411002353042562,N,0.9791666666666666,Y
ENSG00000244752,47.0,47,22,25615489,25627836,1,0.5838851707552271,N,1.0,Y
ENSG00000117395,46.0,48,1,43629846,43736607,-1,2.3767005478956e-06,N,0.9583333333333334,N
ENSG00000188536,45.0,48,16,222846,223709,1,0.448693557225498,N,0.9375,N
ENSG00000112339,48.0,48,6,135281516,135424194,-1,0.924522220570616,Y,1.0,Y
ENSG00000115107,48.0,48,2,119981384,120023228,1,3.9378775353871897e-07,N,1.0,N
ENSG00000131435,45.0,48,5,131593364,131609147,1,0.924088701530717,Y,0.9375,N
ENSG00000148606,47.0,48,10,79734907,79789303,-1,7.385050994639418e-14,N,0.9791666666666666,N
ENSG00000178028,43.0,48,1,44679127,44686353,1,0.336141633295794,N,0.8958333333333334,N
ENSG00000100068,48.0,48,22,25747385,25801344,-1,3.87405123217097e-11,N,1.0,Y
ENSG00000111271,44.0,48,12,112123857,112194903,1,4.01457480802773e-20,N,0.9166666666666666,N
ENSG00000223501,48.0,48,6,33218049,33239824,-1,0.0159632630188721,N,1.0,Y
ENSG00000139278,48.0,48,12,75874460,75897633,1,1.0517885754235199e-09,N,1.0,N
ENSG00000122176,48.0,48,1,203309756,203320617,-1,0.0495813811462611,N,1.0,N
ENSG00000069966,48.0,48,15,52413117,52483566,-1,0.00144292854144753,N,1.0,Y
ENSG00000164136,48.0,48,4,142557752,142655140,1,0.917197526895697,Y,1.0,Y
ENSG00000162999,48.0,48,2,183943287,183964733,1,0.00439399968226496,N,1.0,Y
ENSG00000176485,48.0,48,11,63340667,63384355,-1,1.19316734661233e-05,N,1.0,Y
ENSG00000169251,45.0,48,3,160822484,160971320,1,4.4226191654738e-05,N,0.9375,N
ENSG00000123106,48.0,48,12,28286182,28732883,1,3.1515730330200395e-05,N,1.0,Y
ENSG00000100077,47.0,48,22,25960816,26125261,1,0.7937039827991541,N,0.9791666666666666,N
ENSG00000123552,48.0,48,6,99880190,99969604,-1,8.69749163787703e-14,N,1.0,Y
ENSG00000170390,47.0,47,4,150999426,151178609,1,0.9663100945762422,Y,1.0,N
ENSG00000035115,48.0,48,2,217730,266398,-1,1.0002400965374301e-05,N,1.0,N
ENSG00000184743,48.0,48,11,63391559,63439393,-1,0.0003172517088263621,N,1.0,Y
ENSG00000118961,48.0,48,2,20883788,21022882,-1,0.00064748477489379,N,1.0,Y
ENSG00000064995,48.0,48,6,34845555,34855866,-1,0.875431936618392,N,1.0,N
ENSG00000029639,48.0,48,6,155578643,155635627,-1,1.1565660421746199e-05,N,1.0,N
ENSG00000176438,48.0,48,14,95883831,95942173,-1,2.9457549334185e-15,N,1.0,Y
ENSG00000141452,48.0,48,18,21083473,21111746,1,0.999882357316615,Y,1.0,N
ENSG00000137802,47.0,48,15,42066632,42120053,1,0.999024889896837,Y,0.9791666666666666,N
ENSG00000163002,48.0,48,2,183982241,184026408,1,0.12368736462847199,N,1.0,Y
ENSG00000177427,48.0,48,17,18163848,18169866,1,0.0770145219184436,N,1.0,N
ENSG00000186132,45.0,48,2,120059801,120124404,-1,0.0033320563369921893,N,0.9375,N
ENSG00000124074,48.0,48,16,67696848,67701168,-1,2.1538327818485295e-05,N,1.0,Y
ENSG00000131015,48.0,48,6,150263136,150270371,1,0.0011013877246370599,N,1.0,N
ENSG00000101017,48.0,48,20,44746911,44758502,1,0.658237503542853,N,1.0,Y
ENSG00000112078,48.0,48,6,36410544,36458920,1,0.39932175757579796,N,1.0,N
ENSG00000196152,48.0,48,9,130186661,130207651,1,0.0171294207080235,N,1.0,Y
ENSG00000090487,48.0,48,15,65255362,65282648,-1,9.883076874559648e-05,N,1.0,Y
ENSG00000184014,45.0,48,11,9160372,9286937,-1,0.991775356411996,Y,0.9375,N
ENSG00000139505,47.0,48,13,25802307,25862147,-1,3.0131018192218493e-06,N,0.9791666666666666,Y
ENSG00000197958,48.0,48,9,130209953,130213684,-1,0.164356184673043,N,1.0,Y
ENSG00000159761,48.0,48,16,67700719,67702661,1,0.6524289514521651,N,1.0,Y
ENSG00000213563,48.0,48,8,145751117,145754516,-1,0.00666763298298849,N,1.0,Y
ENSG00000108405,47.0,48,17,3799886,3819794,-1,6.46551928902605e-08,N,0.9791666666666666,N
ENSG00000123243,46.0,48,10,7601232,7708961,-1,5.638528645947261e-13,N,0.9583333333333334,N
ENSG00000181029,48.0,48,19,7745729,7747744,1,0.577704358866904,N,1.0,Y
ENSG00000006114,48.0,48,17,35874900,35969544,-1,0.9727482116762399,Y,1.0,Y
ENSG00000205929,44.0,45,21,34162985,34186053,-1,0.0576278443415897,N,0.9777777777777776,N
ENSG00000101189,46.0,48,20,61427805,61431945,1,0.905748427840226,Y,0.9583333333333334,Y
ENSG00000005156,48.0,48,17,33307513,33332083,1,2.83467985577354e-06,N,1.0,Y
ENSG00000131100,48.0,48,22,18074902,18111584,-1,0.8824716226028221,N,1.0,Y
ENSG00000136319,48.0,48,14,20724717,20774153,-1,0.00249362475890097,N,1.0,Y
ENSG00000136250,46.0,47,7,36552456,36764154,-1,6.146023629736128e-11,N,0.9787234042553192,N
ENSG00000026950,48.0,48,6,26402465,26415444,1,8.65113669435817e-07,N,1.0,Y
ENSG00000104921,45.0,46,19,7753644,7767032,-1,1.50208228042754e-09,N,0.9782608695652174,N
ENSG00000171217,43.0,47,6,155585147,155597682,1,0.000765369094942534,N,0.9148936170212766,N
ENSG00000145777,46.0,47,5,110405760,110413722,1,0.0447881738846191,N,0.9787234042553192,N
ENSG00000108602,44.0,48,17,19641297,19652256,-1,1.3261402951028099e-12,N,0.9166666666666666,N
ENSG00000108846,48.0,48,17,48712138,48769613,1,2.61612974200613e-14,N,1.0,N
ENSG00000060491,48.0,48,20,61436187,61445352,1,0.0134181696647606,N,1.0,Y
ENSG00000095574,48.0,48,10,124750322,124768333,-1,0.42273684029060105,N,1.0,N
ENSG00000164237,48.0,48,5,10275987,10308138,-1,0.00776530380841664,N,1.0,N
ENSG00000122783,48.0,48,7,134777115,134855547,-1,0.335421676073075,N,1.0,N
ENSG00000167601,48.0,48,19,41725108,41767671,1,0.76630115087899,N,1.0,Y
ENSG00000141084,48.0,48,16,67757005,67840555,-1,0.9518242293485641,Y,1.0,Y
ENSG00000013523,48.0,48,14,77253588,77292589,-1,3.05586566551492e-10,N,1.0,Y
ENSG00000128833,46.0,48,15,52484519,52587995,-1,4.3487221886282595e-18,N,0.9583333333333334,N
ENSG00000107819,48.0,48,10,102790991,102800998,1,1.26901089843385e-11,N,1.0,Y
ENSG00000141458,48.0,48,18,21086148,21166862,-1,0.000213375031005479,N,1.0,Y
ENSG00000133574,48.0,48,7,150264365,150271041,1,7.68887548397492e-05,N,1.0,N
ENSG00000132622,45.0,48,20,3713314,3733758,1,0.0105082037359554,N,0.9375,N
ENSG00000125637,48.0,48,2,113914902,113966973,1,0.805496070283155,N,1.0,Y
ENSG00000213494,43.0,44,17,34310327,34329100,-1,0.000121911835168333,N,0.9772727272727272,N
ENSG00000198933,47.0,48,17,45771447,45789416,1,0.0383777655190971,N,0.9791666666666666,N
ENSG00000182566,47.0,47,19,7793843,7798792,-1,0.00112276684554795,N,1.0,N
ENSG00000134987,48.0,48,5,110427414,110466200,1,0.5440236672375349,N,1.0,Y
ENSG00000152380,44.0,48,5,79783788,79838382,1,8.209784633686621e-07,N,0.9166666666666666,N
ENSG00000159110,48.0,48,21,34602206,34637980,1,0.00506602558328155,N,1.0,Y
ENSG00000107077,47.0,48,9,6720863,7175648,1,0.000758734602622751,N,0.9791666666666666,N
ENSG00000171503,48.0,48,4,159593277,159630775,1,1.6344067684032096e-07,N,1.0,Y
ENSG00000198056,47.0,48,12,57125380,57146157,-1,0.0268979390191366,N,0.9791666666666666,N
ENSG00000172922,48.0,48,11,65482367,65488418,-1,0.511931591971642,N,1.0,Y
ENSG00000146416,48.0,48,6,143381633,143661441,1,1.9032173588813198e-05,N,1.0,Y
ENSG00000188846,44.0,48,3,40498783,40503861,1,0.9364354277191947,Y,0.9166666666666666,N
ENSG00000164904,48.0,48,5,125877533,125931110,-1,1.95312955165253e-12,N,1.0,Y
ENSG00000011485,45.0,48,19,46850251,46896238,1,0.9990929901179939,Y,0.9375,N
ENSG00000198825,48.0,48,10,121485609,121588652,1,0.0014688310853510301,N,1.0,N
ENSG00000171497,46.0,48,4,159630286,159644548,-1,1.70586248866827e-06,N,0.9583333333333334,N
ENSG00000254470,45.0,48,11,65543364,65548273,-1,6.97158289196506e-06,N,0.9375,N
ENSG00000141577,48.0,48,17,79163393,79196799,-1,5.08817766356591e-08,N,1.0,N
ENSG00000155066,43.0,48,2,95940201,95957056,1,7.89703407792325e-08,N,0.8958333333333334,N
ENSG00000243646,47.0,48,21,34638663,34669539,1,0.000334787198614454,N,0.9791666666666666,N
ENSG00000139233,43.0,48,12,66516842,66524548,-1,0.341447375249415,N,0.8958333333333334,N
ENSG00000058673,44.0,48,1,203764782,203823252,1,0.997151604742134,Y,0.9166666666666666,N
ENSG00000170264,48.0,48,2,62051989,62081278,-1,3.0277289680686797e-09,N,1.0,N
ENSG00000177873,48.0,48,3,40518604,40531727,1,2.3644798913373105e-05,N,1.0,Y
ENSG00000152582,48.0,48,5,35617946,35814713,1,2.0291616436171803e-16,N,1.0,N
ENSG00000074370,44.0,48,17,3827169,3867736,-1,0.0644500302496063,N,0.9166666666666666,N
ENSG00000106560,48.0,48,7,150382785,150390729,1,0.00122833357888369,N,1.0,Y
ENSG00000052795,48.0,48,4,159690290,159829201,1,0.997777001640614,Y,1.0,Y
ENSG00000066056,48.0,48,1,43766664,43788779,1,8.71416663313257e-12,N,1.0,N
ENSG00000100814,48.0,48,14,20779527,20801471,-1,0.18341641233485892,N,1.0,Y
ENSG00000170903,48.0,48,11,105866350,105893130,-1,0.00546195429080008,N,1.0,N
ENSG00000196542,43.0,45,3,161062580,161090668,-1,0.00589959099120582,N,0.9555555555555556,N
ENSG00000142166,48.0,48,21,34696734,34732168,1,0.000620329691645639,N,1.0,N
ENSG00000115946,48.0,48,2,68384976,68403370,1,0.256534456542778,N,1.0,Y
ENSG00000111445,46.0,48,12,118451393,118470935,1,0.014710330332629999,N,0.9583333333333334,N
ENSG00000101220,48.0,48,20,3734155,3749034,-1,0.0270989162488399,N,1.0,Y
ENSG00000167930,48.0,48,16,284545,319942,1,2.74181380558442e-05,N,1.0,Y
ENSG00000198589,48.0,48,4,151185594,151936879,-1,0.0442294366134414,N,1.0,Y
ENSG00000099968,48.0,48,22,18111621,18213388,1,0.070274402040073,N,1.0,Y
ENSG00000154832,46.0,48,18,47808713,47814674,-1,0.99786210530366,Y,0.9583333333333334,Y
ENSG00000155957,46.0,48,12,66517709,66563852,-1,0.0020799620820819,N,0.9583333333333334,N
ENSG00000182004,48.0,48,1,203830731,203839678,1,0.8914567920440258,N,1.0,Y
ENSG00000051620,44.0,48,6,138724668,138743334,1,0.000947405784931283,N,0.9166666666666666,N
ENSG00000145495,46.0,48,5,10353815,10440500,1,0.999995976388274,Y,0.9583333333333334,N
ENSG00000172803,48.0,48,11,65601112,65624367,1,2.72866806441788e-13,N,1.0,Y
ENSG00000177302,48.0,48,17,18174742,18218321,-1,2.6363036582595e-08,N,1.0,Y
ENSG00000213203,47.0,47,7,150413645,150421372,1,0.839321399910499,N,1.0,Y
ENSG00000198169,48.0,48,8,145946298,145981802,-1,3.06038920043107e-06,N,1.0,N
ENSG00000142798,47.0,48,1,22148738,22263790,-1,6.94653656591348e-06,N,0.9791666666666666,N
ENSG00000185507,48.0,48,11,612553,615999,-1,3.31354276199443e-07,N,1.0,Y
ENSG00000148450,46.0,48,10,23384435,23410942,1,0.00424761100040581,N,0.9583333333333334,N
ENSG00000138801,48.0,48,4,108511433,108641608,-1,2.62383558845094e-06,N,1.0,N
ENSG00000166471,48.0,48,11,9302201,9336327,-1,0.0201899312153953,N,1.0,Y
ENSG00000014914,48.0,48,1,149900543,149908791,-1,7.32567938847539e-13,N,1.0,Y
ENSG00000115935,46.0,48,2,175424300,175547644,-1,0.944313925016733,Y,0.9583333333333334,N
ENSG00000118579,48.0,48,4,17616254,17635728,1,0.00785226414652491,N,1.0,Y
ENSG00000090659,47.0,47,19,7804879,7812464,-1,2.95624746711489e-08,N,1.0,Y
ENSG00000196329,47.0,48,7,150419341,150447121,1,0.189192166314945,N,0.9791666666666666,Y
ENSG00000136830,44.0,48,9,130267618,130341268,-1,0.0967032137688596,N,0.9166666666666666,N
ENSG00000197375,48.0,48,5,131705444,131731306,1,4.90000271154311e-09,N,1.0,N
ENSG00000225190,45.0,48,17,43513266,43568115,-1,0.8405432098315171,N,0.9375,N
ENSG00000159128,47.0,48,21,34775202,34851655,1,0.8812811089612339,N,0.9791666666666666,N
ENSG00000157778,44.0,48,7,1606966,1610641,-1,0.194253225381003,N,0.9166666666666666,N
ENSG00000196378,48.0,48,8,145998499,146012730,-1,0.246110577926244,N,1.0,Y
ENSG00000120805,48.0,48,12,101786898,101801598,-1,0.480262743398917,N,1.0,Y
ENSG00000115274,48.0,48,2,74682150,74688011,1,0.9495541160376841,Y,1.0,Y
ENSG00000114115,46.0,48,3,139236276,139258671,-1,0.000490535137623092,N,0.9583333333333334,N
ENSG00000119912,45.0,48,10,94211441,94333833,-1,0.4267710181048329,N,0.9375,N
ENSG00000205339,48.0,48,11,9406169,9469673,1,0.999998374732842,Y,1.0,Y
ENSG00000103710,48.0,48,15,65345679,65369028,-1,0.006968221520108529,N,1.0,N
ENSG00000144559,48.0,48,3,11831916,11888393,-1,0.000184600184419332,N,1.0,Y
ENSG00000111615,48.0,48,12,75890684,75905416,-1,0.0193505805705808,N,1.0,Y
ENSG00000163257,48.0,48,4,17802278,17812381,-1,0.00409865973416999,N,1.0,Y
ENSG00000137393,46.0,48,6,18368779,18469105,1,0.0276377158382251,N,0.9583333333333334,N
ENSG00000154065,47.0,47,18,21178890,21242849,-1,2.5998224331263896e-05,N,1.0,N
ENSG00000171467,47.0,48,6,43274872,43337216,-1,0.0537829671346281,N,0.9791666666666666,N
ENSG00000168005,45.0,48,11,63580860,63595190,1,0.4714187651815429,N,0.9375,N
ENSG00000197535,48.0,48,15,52599480,52821247,-1,0.9921296672190648,Y,1.0,N
ENSG00000127870,45.0,48,13,26706253,26796791,-1,0.17034329326120098,N,0.9375,N
ENSG00000106565,48.0,48,7,150488373,150498448,-1,2.99736600245482e-09,N,1.0,Y
ENSG00000163611,47.0,48,3,113161565,113234034,-1,5.136208628582741e-08,N,0.9791666666666666,N
ENSG00000228716,48.0,48,5,79922047,79950802,-1,0.27659431774308696,N,1.0,Y
ENSG00000153214,48.0,48,2,112812800,112876895,1,7.976396907802152e-08,N,1.0,Y
ENSG00000142188,48.0,48,21,34804792,34852318,-1,0.29898234070524105,N,1.0,Y
ENSG00000243708,48.0,48,15,42120283,42140345,1,9.156623501675608e-25,N,1.0,Y
ENSG00000090470,48.0,48,15,65409717,65426174,-1,0.045374793576378004,N,1.0,Y
ENSG00000169515,47.0,47,19,46913629,46916841,-1,0.16739700306093,N,1.0,N
ENSG00000105339,45.0,48,8,142127377,142205907,1,0.0171730327867355,N,0.9375,N
ENSG00000182013,48.0,48,19,46969748,46974820,-1,0.0444369604042834,N,1.0,Y
ENSG00000002822,48.0,48,7,1855429,2272878,-1,2.0378082717667496e-10,N,1.0,Y
ENSG00000240344,48.0,48,2,201735630,201754026,-1,0.549646605195737,N,1.0,Y
ENSG00000076344,48.0,48,16,318300,325980,-1,1.25776709985289e-09,N,1.0,Y
ENSG00000146859,48.0,48,7,134832824,134850967,1,0.0397282430652476,N,1.0,N
ENSG00000159596,48.0,48,1,46152886,46160115,1,0.00026168287352180497,N,1.0,Y
ENSG00000102904,47.0,48,16,67840668,67866051,1,9.27238409136455e-18,N,0.9791666666666666,Y
ENSG00000138326,48.0,48,10,79793518,79816570,1,0.852844134621405,N,1.0,Y
ENSG00000230510,48.0,48,19,46984053,47104457,-1,0.0393450229909042,N,1.0,Y
ENSG00000189007,48.0,48,6,143743969,143771810,-1,2.09083702776258e-08,N,1.0,Y
ENSG00000163864,48.0,48,3,139279022,139396859,-1,5.3437610061725706e-08,N,1.0,Y
ENSG00000015475,48.0,48,22,18216906,18257536,-1,2.67829587669192e-07,N,1.0,Y
ENSG00000197782,48.0,48,19,40575059,40596845,-1,1.73286195326953e-06,N,1.0,Y
ENSG00000177692,48.0,48,21,34860497,34864027,-1,2.51142673645981e-07,N,1.0,N
ENSG00000105875,48.0,48,7,134868590,134896316,-1,0.00140853962093613,N,1.0,N
ENSG00000120278,47.0,48,6,150920999,151164799,1,0.000178677408303547,N,0.9791666666666666,Y
ENSG00000114850,47.0,48,3,156257929,156272973,-1,0.30190550248394105,N,0.9791666666666666,N
ENSG00000119041,43.0,48,2,197627756,197664449,-1,5.35810483574069e-06,N,0.8958333333333334,N
ENSG00000182512,48.0,48,14,95999840,96011061,1,0.626214086667008,N,1.0,Y
ENSG00000172638,48.0,48,11,65633912,65641063,-1,0.0283881635333074,N,1.0,N
ENSG00000111913,45.0,48,6,24797601,25042238,-1,0.971310088681335,Y,0.9375,N
ENSG00000124678,43.0,43,6,35085848,35116387,-1,4.0094548465323714e-05,N,1.0,Y
ENSG00000101224,48.0,48,20,3767578,3786762,1,0.5907332323729859,N,1.0,N
ENSG00000011028,48.0,48,17,60704762,60770958,1,0.985888157648222,Y,1.0,Y
ENSG00000166478,48.0,48,11,9481866,9550071,1,0.0219669962784504,N,1.0,Y
ENSG00000172197,47.0,48,6,20100935,20212670,-1,8.844508867982441e-07,N,0.9791666666666666,N
ENSG00000170049,48.0,48,17,7825177,7833121,-1,6.0330580909267894e-12,N,1.0,Y
ENSG00000082068,47.0,48,5,37379314,37753537,1,0.8022352728900508,N,0.9791666666666666,N
ENSG00000166167,48.0,48,10,103113820,103317078,1,0.863167823590213,N,1.0,N
ENSG00000086015,48.0,48,1,46252659,46501796,1,5.444028822515621e-11,N,1.0,N
ENSG00000100099,48.0,48,22,26839389,26879803,-1,1.4015946615532199e-05,N,1.0,Y
ENSG00000112031,48.0,48,6,153308497,153323820,-1,4.39782481222077e-07,N,1.0,Y
ENSG00000005486,47.0,48,7,75471920,75518244,1,0.646226806703523,N,0.9791666666666666,N
ENSG00000239779,48.0,48,2,74685456,74688018,1,0.000303097285548392,N,1.0,N
ENSG00000146221,45.0,45,6,44246480,44265458,-1,3.26370848659523e-07,N,1.0,N
ENSG00000221823,47.0,48,2,68405989,68483369,-1,0.8898202195655229,N,0.9791666666666666,N
ENSG00000101190,48.0,48,20,61472467,61493115,-1,0.9580691549575899,Y,1.0,Y
ENSG00000186523,48.0,48,8,12039605,12051642,-1,0.7444603413316241,N,1.0,Y
ENSG00000176623,48.0,48,8,87480486,87526586,-1,8.90570887997982e-07,N,1.0,Y
ENSG00000132970,45.0,48,13,27131840,27263085,1,0.9605882018603432,Y,0.9375,N
ENSG00000143850,45.0,48,1,204187979,204346793,-1,0.9819690697303268,Y,0.9375,N
ENSG00000189350,47.0,47,2,29179477,29284239,1,2.532097389895169e-20,N,1.0,Y
ENSG00000161016,48.0,48,8,146015150,146017972,-1,0.9326934131575799,Y,1.0,Y
ENSG00000105700,48.0,48,19,18668572,18680197,1,0.14091588201121,N,1.0,Y
ENSG00000168566,43.0,48,6,7590432,7612200,1,7.930037162849648e-05,N,0.8958333333333334,N
ENSG00000172543,48.0,48,11,65647280,65651212,1,2.6259020966294996e-07,N,1.0,Y
ENSG00000152404,48.0,48,11,107197071,107328572,-1,9.646914913074592e-09,N,1.0,Y
ENSG00000157895,48.0,48,12,121440225,121454305,-1,2.5600625299979e-07,N,1.0,Y
ENSG00000108784,48.0,48,17,40688190,40696467,1,0.00040407441174729303,N,1.0,Y
ENSG00000153044,47.0,48,5,68485375,68506184,1,7.52859796072614e-05,N,0.9791666666666666,Y
ENSG00000124615,48.0,48,6,39867354,39902290,-1,0.000969834096250532,N,1.0,N
ENSG00000243789,48.0,48,15,42120283,42129779,1,0.23431095695057,N,1.0,Y
ENSG00000132170,47.0,48,3,12328867,12475855,1,0.668218173785609,N,0.9791666666666666,N
ENSG00000237190,48.0,48,5,133737778,133747589,-1,0.0582451914681328,N,1.0,Y
ENSG00000101191,48.0,48,20,61509090,61569304,-1,0.99999076875449,Y,1.0,Y
ENSG00000034693,45.0,48,6,143771944,143811147,1,0.00276137425966162,N,0.9375,N
ENSG00000176953,48.0,48,16,28962128,28978418,1,0.00232734526476926,N,1.0,Y
ENSG00000002933,48.0,48,7,150497491,150502208,1,0.399810437494734,N,1.0,Y
ENSG00000172500,48.0,48,11,65651212,65656010,-1,0.0147227845892947,N,1.0,Y
ENSG00000196792,48.0,48,14,31363005,31495607,-1,0.4470400961690061,N,1.0,Y
ENSG00000203734,43.0,44,6,139117063,139225207,1,7.342773122919107e-32,N,0.9772727272727272,N
ENSG00000134056,44.0,48,5,68513587,68525956,1,0.746558796887922,N,0.9166666666666666,N
ENSG00000160014,44.0,48,19,47104331,47114050,1,0.5801724319772429,N,0.9166666666666666,N
ENSG00000133056,48.0,48,1,204391756,204463852,-1,0.9762383947686608,Y,1.0,Y
ENSG00000127948,48.0,48,7,75528518,75616173,1,4.339060871501021e-05,N,1.0,Y
ENSG00000111801,48.0,48,6,26440700,26453643,1,7.19024879190517e-10,N,1.0,Y
ENSG00000124608,47.0,48,6,44267391,44281063,-1,1.64858013716987e-07,N,0.9791666666666666,N
ENSG00000058729,48.0,48,5,96496571,96518964,-1,0.00114011174991567,N,1.0,Y
ENSG00000185615,43.0,48,16,333152,337215,1,2.5293271073660196e-21,N,0.8958333333333334,N
ENSG00000187815,48.0,48,1,40942887,40962015,1,8.55771991050002e-08,N,1.0,Y
ENSG00000115275,48.0,48,2,74688184,74692537,-1,3.2516658610867896e-09,N,1.0,Y
ENSG00000171634,46.0,48,17,65821640,65980494,1,0.999999999995241,Y,0.9583333333333334,N
ENSG00000170185,47.0,48,4,144106070,144144983,1,5.91380852389764e-05,N,0.9791666666666666,N
