	Ensembl Gene ID	affectedTissues	expressedTissues	Chromosome Name	Gene Start (bp)	Gene End (bp)	Strand	pLI	haplo	propOfExpressedAffectedByeQTL
290	ENSG00000205808	44.0	48	9	4662298	4665256	1	0.8104025766612171	N	0.9166666666666666
291	ENSG00000167315	42.0	48	18	47309869	47340330	-1	0.0035080415350425	N	0.875
292	ENSG00000198768	28.0	32	20	57034157	57090187	-1	0.0175592164085508	N	0.875
293	ENSG00000102678	4.0	46	13	22245522	22278637	1	0.910715910113492	Y	0.08695652173913043
294	ENSG00000085871	42.0	48	4	140586922	140661899	1	0.0551505663366712	N	0.875
295	ENSG00000106993	47.0	48	9	4679559	4708398	1	0.935601045748761	Y	0.9791666666666666
296	ENSG00000099994	48.0	48	22	24577227	24585078	1	1.32605754184724e-10	N	1.0
297	ENSG00000169744	29.0	48	4	16503164	16900432	-1	0.97606785748877	Y	0.6041666666666666
298	ENSG00000169118	38.0	48	15	64457716	64648442	-1	0.9997153787651032	Y	0.7916666666666666
299	ENSG00000156299	31.0	48	21	32490734	32932290	-1	0.999932006469338	Y	0.6458333333333334
300	ENSG00000081014	44.0	48	15	51200869	51298097	1	0.979862099052625	Y	0.9166666666666666
301	ENSG00000102683	32.0	47	13	23755091	23899304	1	0.006370384176378661	N	0.6808510638297872
302	ENSG00000101180	2.0	30	20	60790026	60795323	-1	0.3668814777069721	N	0.06666666666666667
303	ENSG00000119487	28.0	48	9	128199672	128469513	-1	0.999736598475665	Y	0.5833333333333334
304	ENSG00000137473	8.0	19	4	147627790	147867034	-1	1.57133321621439e-06	N	0.42105263157894735
305	ENSG00000120251	31.0	42	4	158125334	158287227	1	0.99550949045347	Y	0.7380952380952381
306	ENSG00000147853	48.0	48	9	4711155	4742043	-1	5.632087444511229e-05	N	1.0
307	ENSG00000196782	15.0	48	4	140637907	141075338	-1	0.32989504838315004	N	0.3125
308	ENSG00000197465	48.0	48	4	144792020	144826716	-1	0.00163909694496274	N	1.0
309	ENSG00000073067	31.0	34	7	1022835	1029276	1	0.0009809162819603367	N	0.9117647058823529
310	ENSG00000166206	43.0	46	15	26788693	27184686	-1	0.9970739602716592	Y	0.9347826086956522
311	ENSG00000183578	26.0	48	15	51348795	51397473	-1	2.33259080551193e-06	N	0.5416666666666666
312	ENSG00000167306	21.0	48	18	47349183	47721463	-1	5.423174768923798e-10	N	0.4375
313	ENSG00000099998	48.0	48	22	24615622	24641110	-1	1.3930323938336401e-05	N	1.0
314	ENSG00000137460	14.0	48	4	153857504	153900848	1	0.024454126798477	N	0.2916666666666667
315	ENSG00000166803	44.0	47	15	64657193	64679886	-1	0.12950456234745694	N	0.9361702127659575
316	ENSG00000142168	48.0	48	21	33031935	33041244	1	0.44218872369881707	N	1.0
317	ENSG00000146540	48.0	48	7	1036622	1177896	-1	0.00139620778717545	N	1.0
318	ENSG00000120158	43.0	48	9	4792869	4885917	1	0.948080583071813	Y	0.8958333333333334
319	ENSG00000184056	48.0	48	15	91541646	91565833	-1	2.91337145537518e-09	N	1.0
320	ENSG00000160972	36.0	48	8	145703352	145727504	1	0.0476703373113261	N	0.75
321	ENSG00000153130	48.0	48	4	141178440	141306880	1	0.280616505811833	N	1.0
322	ENSG00000130703	19.0	48	20	60813580	60871268	1	0.50491184114321	N	0.3958333333333333
323	ENSG00000179934	1.0	8	3	39371197	39375171	1	0.0176258189185473	N	0.125
324	ENSG00000151835	22.0	48	13	23902965	24007841	-1	6.1462947887645e-12	N	0.4583333333333333
325	ENSG00000140006	15.0	48	14	64063757	64108579	-1	0.0001980885726453	N	0.3125
326	ENSG00000164849	32.0	48	7	1084212	1098897	1	0.00279412642316597	N	0.6666666666666666
327	ENSG00000250361	4.0	5	4	144917257	145061844	-1	0.442245534937964	N	0.8
328	ENSG00000124222	46.0	48	20	57226328	57254582	1	0.235503144787157	N	0.9583333333333334
329	ENSG00000126821	9.0	48	14	64150932	64194757	-1	0.500345892791711	N	0.1875
330	ENSG00000144659	48.0	48	3	39424839	39438842	1	0.0682178285427916	N	1.0
331	ENSG00000109654	41.0	48	4	154073494	154260472	1	0.8942638564914259	N	0.8541666666666666
332	ENSG00000088854	48.0	48	20	3229951	3388272	-1	0.00600469217397855	N	1.0
333	ENSG00000132164	12.0	29	3	10857885	10982419	1	0.36494333006889096	N	0.41379310344827586
334	ENSG00000164125	31.0	48	4	159045626	159094470	-1	2.49581508305481e-06	N	0.6458333333333334
335	ENSG00000134508	33.0	48	18	20714528	20840431	1	0.4450443942227779	N	0.6875
336	ENSG00000168028	48.0	48	3	39448180	39454033	1	0.7518514258793159	N	1.0
337	ENSG00000156304	5.0	48	21	33043346	33104388	-1	0.9999996933011692	Y	0.10416666666666667
338	ENSG00000177710	48.0	48	8	11188397	11189717	1	0.0274846347511103	N	1.0
339	ENSG00000127863	14.0	48	13	24144509	24250232	1	0.0198825133386579	N	0.2916666666666667
340	ENSG00000184608	23.0	24	8	11225911	11296167	1	0.311268910075586	N	0.9583333333333334
341	ENSG00000100014	48.0	48	22	24666786	24813708	1	0.993395147293948	Y	1.0
342	ENSG00000167081	37.0	48	9	128509624	128729656	1	0.592665483652486	N	0.7708333333333334
343	ENSG00000100982	11.0	48	20	44563267	44576662	1	0.9999616156988652	Y	0.22916666666666666
344	ENSG00000154319	36.0	45	8	11278972	11332224	-1	0.000192997889999534	N	0.8
345	ENSG00000137869	26.0	37	15	51500254	51630807	-1	0.000559609707897891	N	0.7027027027027027
346	ENSG00000133742	6.0	45	8	86239837	86291243	-1	3.77366091172667e-05	N	0.13333333333333333
347	ENSG00000164850	37.0	48	7	1121844	1133451	1	0.7254209786389441	N	0.7708333333333334
348	ENSG00000151617	25.0	47	4	148402069	148466106	1	0.986016088385212	Y	0.5319148936170213
349	ENSG00000096968	44.0	48	9	4985033	5128183	1	0.9690349268327032	Y	0.9166666666666666
350	ENSG00000122547	45.0	48	7	36192758	36341152	1	0.00265719814434564	N	0.9375
351	ENSG00000027001	48.0	48	13	24304328	24463558	-1	8.49063579888535e-07	N	1.0
352	ENSG00000121211	5.0	48	4	154265801	154336270	1	1.27812915374527e-05	N	0.10416666666666667
353	ENSG00000103671	48.0	48	15	64679947	64747502	1	3.0419716835334703e-07	N	1.0
354	ENSG00000178381	48.0	48	7	1191707	1200395	-1	0.000389857167343114	N	1.0
355	ENSG00000136573	30.0	32	8	11351510	11422113	1	2.86165843035065e-07	N	0.9375
356	ENSG00000128271	33.0	48	22	24813847	24838328	1	0.331624356227667	N	0.6875
357	ENSG00000092445	31.0	48	15	41849873	41871536	1	0.7618225426826809	N	0.6458333333333334
358	ENSG00000164124	48.0	48	4	159122756	159176563	1	7.82129795001937e-08	N	1.0
359	ENSG00000153132	35.0	47	4	141309609	141349122	-1	2.8539583939315e-07	N	0.7446808510638298
360	ENSG00000142149	13.0	47	21	33245628	33416946	1	0.9972710745322272	Y	0.2765957446808511
361	ENSG00000198026	41.0	48	20	44577292	44600833	-1	0.00650300156857181	N	0.8541666666666666
362	ENSG00000181004	45.0	48	4	123653857	123666098	1	3.9287477016744797e-07	N	0.9375
363	ENSG00000205863	32.0	32	13	24465238	24476794	-1	0.0400104739852192	N	1.0
364	ENSG00000170004	32.0	48	17	7788124	7816078	1	0.9999999955179708	Y	0.6666666666666666
365	ENSG00000004660	24.0	48	17	3763609	3798185	-1	0.0632390899315781	N	0.5
366	ENSG00000157103	33.0	46	3	11034410	11080933	1	0.999301879165817	Y	0.717391304347826
367	ENSG00000120210	1.0	2	9	5131979	5185668	-1	4.56932984256453e-05	N	0.5
368	ENSG00000180357	47.0	48	15	64752941	64978264	1	0.999945906955907	Y	0.9791666666666666
369	ENSG00000159055	9.0	48	21	33640530	33651380	-1	0.0517219632264389	N	0.1875
370	ENSG00000100024	44.0	47	22	24863206	24924358	1	1.85086913944901e-07	N	0.9361702127659575
371	ENSG00000130706	4.0	48	20	60877149	60883918	1	0.981917517015876	Y	0.08333333333333333
372	ENSG00000136574	1.0	22	8	11534468	11617511	1	0.8021554872057779	N	0.045454545454545456
373	ENSG00000196814	47.0	47	9	129089128	129269320	1	0.622016653573598	N	1.0
374	ENSG00000186417	47.0	47	15	51633826	51700210	1	1.79271352388512e-11	N	1.0
375	ENSG00000172361	19.0	48	18	47753563	47792892	-1	1.5987996365213001e-13	N	0.3958333333333333
376	ENSG00000151552	48.0	48	4	17461884	17513857	-1	0.0658164274641498	N	1.0
377	ENSG00000107014	7.0	34	9	5299868	5304969	-1	5.0443832512129714e-05	N	0.20588235294117646
378	ENSG00000170262	2.0	14	21	33664124	33687095	1	0.0106384158711261	N	0.14285714285714285
379	ENSG00000107018	21.0	23	9	5334969	5339873	-1	0.000528756556393035	N	0.9130434782608695
380	ENSG00000134490	46.0	48	18	20777108	21017925	-1	7.762880535120609e-05	N	0.9583333333333334
381	ENSG00000107020	48.0	48	9	5357973	5437878	-1	8.35916111034872e-08	N	1.0
382	ENSG00000167701	17.0	48	8	145728356	145732557	1	2.84324204580575e-15	N	0.3541666666666667
383	ENSG00000138867	32.0	48	22	24936406	24951903	-1	0.0166878645052519	N	0.6666666666666666
384	ENSG00000197037	48.0	48	7	99214569	99230030	1	0.21458939701939805	N	1.0
385	ENSG00000164168	7.0	48	4	148538534	148593195	1	0.0175950350566643	N	0.14583333333333334
386	ENSG00000215440	48.0	48	20	57264187	57294294	1	1.80492173035865e-07	N	1.0
387	ENSG00000121210	10.0	48	4	154387498	154557863	1	0.999390132960342	Y	0.20833333333333334
388	ENSG00000182957	47.0	48	13	24553944	24881212	1	0.528844213374764	N	0.9791666666666666
389	ENSG00000108700	10.0	45	17	32646055	32648421	1	0.052901133609649	N	0.2222222222222222
390	ENSG00000120217	41.0	48	9	5450503	5470566	1	0.0046816027933248286	N	0.8541666666666666
391	ENSG00000088812	40.0	48	20	3451687	3631769	1	0.999999975840269	Y	0.8333333333333334
392	ENSG00000164877	47.0	48	7	1468101	1499138	-1	7.76189169980639e-17	N	0.9791666666666666
393	ENSG00000136944	7.0	27	9	129376722	129463311	1	0.8227322700323599	N	0.25925925925925924
394	ENSG00000163793	2.0	31	2	27498289	27504367	1	0.00397478941010456	N	0.06451612903225806
395	ENSG00000163655	48.0	48	3	155588325	155661815	1	0.993904305716876	Y	1.0
396	ENSG00000170917	48.0	48	4	123809852	123844123	-1	0.0007616619840626482	N	1.0
397	ENSG00000110958	4.0	48	12	57057127	57082159	-1	0.871365849855667	N	0.08333333333333333
398	ENSG00000165046	3.0	48	8	38243725	38267045	1	1.34235674967667e-10	N	0.0625
399	ENSG00000198445	1.0	2	22	17071667	17073700	-1	0.00183334326021415	N	0.5
400	ENSG00000006459	42.0	48	7	139784546	139876835	-1	0.99869438014555	Y	0.875
401	ENSG00000100028	19.0	48	22	24951471	25005947	1	0.8778453120967309	N	0.3958333333333333
402	ENSG00000197646	48.0	48	9	5510545	5571282	1	0.000429826390067904	N	1.0
403	ENSG00000172967	2.0	4	22	17264302	17302589	-1	0.00085455981009688	N	0.5
404	ENSG00000129055	48.0	48	3	134196548	134205558	-1	0.00134979464058177	N	1.0
405	ENSG00000154328	48.0	48	8	11627148	11644855	1	2.1109958309942307e-09	N	1.0
406	ENSG00000185518	35.0	46	15	91643180	91844539	1	0.534784655278294	N	0.7608695652173914
407	ENSG00000119715	43.0	43	14	76776957	76968178	1	0.542080991203377	N	1.0
408	ENSG00000166225	48.0	48	12	69864129	69973562	1	0.979070203401274	Y	1.0
409	ENSG00000169155	48.0	48	9	129567285	129600489	1	0.8770419354406209	N	1.0
410	ENSG00000240654	42.0	42	13	24881304	24896673	1	0.169231075575943	N	1.0
411	ENSG00000165959	46.0	48	14	95648277	95786243	-1	2.06352661935763e-07	N	0.9583333333333334
412	ENSG00000182077	14.0	14	10	27687116	27703297	-1	6.38190348669616e-11	N	1.0
413	ENSG00000173401	12.0	47	12	75728419	75764340	1	0.00366338494663925	N	0.2553191489361702
414	ENSG00000056291	12.0	22	4	72897521	73013784	1	9.71482184173607e-06	N	0.5454545454545454
415	ENSG00000215568	4.0	4	22	17442826	17489112	-1	6.04411095952199e-06	N	1.0
416	ENSG00000092108	42.0	48	14	31091318	31205018	1	0.991579193827834	Y	0.875
417	ENSG00000163728	48.0	48	3	180319918	180335616	1	4.4187148004601795e-06	N	1.0
418	ENSG00000087448	33.0	48	12	27932953	27955973	1	0.4387818236894289	N	0.6875
419	ENSG00000159763	2.0	46	7	142829170	142836839	1	0.0055055964537849	N	0.043478260869565216
420	ENSG00000179387	29.0	48	4	141445312	141474924	1	0.804445977851897	N	0.6041666666666666
421	ENSG00000184361	23.0	23	17	43331760	43339479	-1	2.9526511799975103e-05	N	1.0
422	ENSG00000177125	5.0	48	9	129622944	129648157	1	0.829622812482223	N	0.10416666666666667
423	ENSG00000181374	27.0	32	17	32683471	32685629	1	0.0511332837068313	N	0.84375
424	ENSG00000166979	23.0	48	21	33784314	33887707	1	0.32581489814304304	N	0.4791666666666667
425	ENSG00000164169	6.0	48	4	148558936	148605381	-1	7.840474268167239e-06	N	0.125
426	ENSG00000034533	48.0	48	3	130732719	130746493	-1	3.39138941425054e-12	N	1.0
427	ENSG00000186297	14.0	26	15	27111510	27194354	1	0.951529195038544	Y	0.5384615384615384
428	ENSG00000102699	48.0	48	13	24995064	25086948	-1	2.1334169928014695e-20	N	1.0
429	ENSG00000164879	36.0	48	8	86285665	86361269	1	4.68813817881995e-05	N	0.75
430	ENSG00000196639	16.0	46	3	11178779	11305243	1	0.00156116787120129	N	0.34782608695652173
431	ENSG00000176463	21.0	48	15	92396925	92715665	1	0.7321716826916971	N	0.4375
432	ENSG00000114405	44.0	48	3	62304648	62321888	1	1.59540116585515e-06	N	0.9166666666666666
433	ENSG00000145375	48.0	48	4	123844229	124240605	1	4.6481428380417097e-10	N	1.0
434	ENSG00000130702	48.0	48	20	60883011	60942368	-1	0.9430379810278392	Y	1.0
435	ENSG00000127399	48.0	48	7	150019728	150035239	1	0.00519555071411505	N	1.0
436	ENSG00000112304	47.0	48	6	24667263	24705293	1	3.42929947285046e-05	N	0.9791666666666666
437	ENSG00000104093	48.0	48	15	51739908	51915030	-1	0.999999999395933	Y	1.0
438	ENSG00000159199	46.0	48	17	46970127	46973233	1	0.327525828609274	N	0.9583333333333334
439	ENSG00000128802	1.0	4	10	48413092	48416853	-1	0.0860071410894876	N	0.25
440	ENSG00000179674	1.0	14	3	160394948	160396233	1	2.57323247313565e-06	N	0.07142857142857142
441	ENSG00000135519	27.0	48	12	49932940	49952091	1	0.999889995234816	Y	0.5625
442	ENSG00000180304	18.0	48	15	64979772	64995480	-1	0.8661530283844119	N	0.375
443	ENSG00000104267	38.0	48	8	86376081	86393722	1	0.100369922719721	N	0.7916666666666666
444	ENSG00000107623	8.0	45	10	48425815	48438976	-1	0.30823442458406103	N	0.17777777777777778
445	ENSG00000165097	47.0	48	6	18155560	18224084	1	0.8150879367367071	N	0.9791666666666666
446	ENSG00000099246	17.0	48	10	27793197	27831143	1	0.955008594637843	Y	0.3541666666666667
447	ENSG00000174099	16.0	48	12	65672423	65882024	1	0.00702679578516966	N	0.3333333333333333
448	ENSG00000163590	34.0	48	3	160473390	160796695	1	0.570549299339256	N	0.7083333333333334
449	ENSG00000095564	48.0	48	10	93683526	93790082	1	0.999999999938298	Y	1.0
450	ENSG00000087494	16.0	46	12	28111017	28125638	-1	0.921296517827875	Y	0.34782608695652173
451	ENSG00000107036	47.0	48	9	5629025	5776557	1	0.804233369730465	N	0.9791666666666666
452	ENSG00000188707	47.0	48	7	150026938	150029808	1	0.0029222621981805893	N	0.9791666666666666
453	ENSG00000136697	3.0	4	2	113825547	113833427	1	0.0039602428583005	N	0.75
454	ENSG00000198879	44.0	48	10	7200586	7453450	-1	0.9964077698663828	Y	0.9166666666666666
455	ENSG00000002549	29.0	48	4	17578815	17609595	1	0.00122013401187321	N	0.6041666666666666
456	ENSG00000184992	9.0	48	12	125478246	125515777	1	0.125132504957692	N	0.1875
457	ENSG00000106538	46.0	48	7	150035408	150038763	-1	0.00295445312501597	N	0.9583333333333334
458	ENSG00000177663	48.0	48	22	17565844	17596583	1	0.119417929909631	N	1.0
459	ENSG00000242220	48.0	48	21	33948862	33959683	-1	0.0019136136392723696	N	1.0
460	ENSG00000167100	44.0	48	17	48187404	48207246	-1	0.0202644303517086	N	0.9166666666666666
461	ENSG00000240764	18.0	47	5	140868808	140892546	1	2.85043689391107e-05	N	0.3829787234042553
462	ENSG00000135919	43.0	48	2	224839829	224904036	-1	0.6430239193780649	N	0.8958333333333334
463	ENSG00000152766	42.0	47	10	90581889	90611575	-1	2.0318031296655806e-05	N	0.8936170212765957
464	ENSG00000182923	48.0	48	3	134204585	134293859	1	8.502769072228007e-21	N	1.0
465	ENSG00000144026	48.0	48	2	95813075	95831158	-1	7.046814648768941e-09	N	1.0
466	ENSG00000156140	17.0	45	4	73146686	73434516	-1	1.7895345062741e-06	N	0.37777777777777777
467	ENSG00000171509	11.0	30	4	159236463	159574524	1	3.06530424439522e-07	N	0.36666666666666664
468	ENSG00000166831	30.0	48	15	65032091	65067786	-1	0.323534851132986	N	0.625
469	ENSG00000107816	36.0	48	10	102756375	102767593	1	0.8754820958910179	N	0.75
470	ENSG00000164209	38.0	48	5	110073837	110100857	1	0.00117611684259399	N	0.7916666666666666
471	ENSG00000136828	41.0	48	9	129677053	129985445	1	0.999856880539416	Y	0.8541666666666666
472	ENSG00000100985	5.0	48	20	44637547	44645200	1	2.7876968574286603e-08	N	0.10416666666666667
473	ENSG00000180638	11.0	43	17	19581601	19622292	-1	9.017343929301788e-14	N	0.2558139534883721
474	ENSG00000204335	16.0	45	2	171571861	171574588	1	0.432721441198873	N	0.35555555555555557
475	ENSG00000109424	1.0	10	4	141480588	141489959	-1	4.52263871484388e-08	N	0.1
476	ENSG00000108819	38.0	48	17	48211104	48227991	-1	0.9972869137405022	Y	0.7916666666666666
477	ENSG00000213639	48.0	48	2	28974506	29025806	1	0.997194974203565	Y	1.0
478	ENSG00000206262	1.0	26	3	138666076	138672293	1	0.0934370542464938	N	0.038461538461538464
479	ENSG00000167700	45.0	48	8	145734457	145736596	1	2.0161522992138706e-08	N	0.9375
480	ENSG00000124562	48.0	48	6	34725183	34741571	1	0.7272617776538691	N	1.0
481	ENSG00000100031	48.0	48	22	24979718	25024972	1	0.6769747167057729	N	1.0
482	ENSG00000089127	40.0	48	12	113344582	113369990	1	0.0012392412898046099	N	0.8333333333333334
483	ENSG00000197548	48.0	48	3	11313995	11599139	1	1.52666137074291e-05	N	1.0
484	ENSG00000118514	48.0	48	6	135238528	135271260	-1	9.45631299959995e-06	N	1.0
485	ENSG00000174083	13.0	47	17	8706041	8770994	-1	1.37502587799544e-15	N	0.2765957446808511
486	ENSG00000154265	48.0	48	17	67240452	67323385	-1	2.52772496034416e-15	N	1.0
487	ENSG00000112667	48.0	48	6	43193367	43197222	-1	0.000716569937593186	N	1.0
488	ENSG00000165309	3.0	17	10	23216953	23326518	1	4.53373054750587e-08	N	0.17647058823529413
489	ENSG00000082153	14.0	48	2	201675317	201688569	1	0.744805846771698	N	0.2916666666666667
490	ENSG00000186074	44.0	47	17	72690452	72709117	-1	4.96998888405705e-06	N	0.9361702127659575
491	ENSG00000159079	48.0	48	21	33964389	33985176	-1	0.000141358025835822	N	1.0
492	ENSG00000182256	3.0	23	15	27216429	27778373	1	0.993679844208636	Y	0.13043478260869565
493	ENSG00000138134	39.0	48	10	90639491	90734910	1	1.9349463474150894e-05	N	0.8125
494	ENSG00000234769	48.0	48	16	64043	69452	-1	0.472112531877142	N	1.0
495	ENSG00000240053	48.0	48	6	31637944	31641553	1	0.0008711935424609612	N	1.0
496	ENSG00000169398	39.0	48	8	141667999	142012315	-1	0.9999929577868052	Y	0.8125
497	ENSG00000140451	48.0	48	15	65107831	65117867	-1	7.57989172819851e-12	N	1.0
498	ENSG00000137462	48.0	48	4	154622652	154626851	1	9.22924764317956e-05	N	1.0
499	ENSG00000169255	37.0	48	3	160801671	160823172	-1	0.24800652445618496	N	0.7708333333333334
500	ENSG00000180316	10.0	35	6	36210980	36276372	1	0.00046520035086478496	N	0.2857142857142857
501	ENSG00000091128	1.0	26	7	107663993	107770801	-1	3.210224872043539e-30	N	0.038461538461538464
502	ENSG00000197322	14.0	14	17	32901142	32906388	-1	0.000161803441056396	N	1.0
503	ENSG00000175110	29.0	48	3	138724648	139076065	1	6.39409151183266e-05	N	0.6041666666666666
504	ENSG00000152822	7.0	23	6	146348782	146758734	1	0.989964591707789	Y	0.30434782608695654
505	ENSG00000006837	38.0	48	5	133541305	133706738	-1	4.3289850249370203e-07	N	0.7916666666666666
506	ENSG00000106258	45.0	48	7	99245817	99277621	-1	5.21037691769514e-11	N	0.9375
507	ENSG00000071205	15.0	48	4	148653214	148993931	1	1.2171106400062802e-10	N	0.3125
508	ENSG00000196954	45.0	48	11	104813593	104840163	-1	8.20826546130762e-07	N	0.9375
509	ENSG00000175348	48.0	48	11	8968841	8986558	-1	0.911174542861045	Y	1.0
510	ENSG00000130522	1.0	48	19	18390563	18392432	-1	0.560887373754993	N	0.020833333333333332
511	ENSG00000108298	11.0	48	17	37356536	37360980	1	0.974448375215553	Y	0.22916666666666666
512	ENSG00000173338	40.0	48	11	65360326	65363467	-1	6.4272612000749295e-06	N	0.8333333333333334
513	ENSG00000181291	37.0	42	17	32907768	32966337	1	2.40150333216285e-05	N	0.8809523809523809
514	ENSG00000211450	34.0	48	11	57508825	57510986	1	0.000781712087900896	N	0.7083333333333334
515	ENSG00000135486	4.0	48	12	54673977	54680872	1	0.966614388412206	Y	0.08333333333333333
516	ENSG00000145428	36.0	47	4	154631277	154681387	-1	6.786257186635338e-10	N	0.7659574468085106
517	ENSG00000075673	8.0	18	13	25254549	25285921	1	9.71336645553994e-10	N	0.4444444444444444
518	ENSG00000075651	47.0	48	3	171318195	171528740	-1	7.20704885136773e-16	N	0.9791666666666666
519	ENSG00000144306	47.0	48	2	175260458	175294303	1	1.32015222635661e-06	N	0.9791666666666666
520	ENSG00000163064	10.0	24	2	119599747	119605254	-1	0.751931859883325	N	0.4166666666666667
521	ENSG00000130520	44.0	48	19	18417040	18434084	-1	0.667371394425323	N	0.9166666666666666
522	ENSG00000255974	16.0	47	19	41349443	41356352	-1	2.17794878373007e-06	N	0.3404255319148936
523	ENSG00000181409	23.0	48	17	79091095	79139877	-1	0.8067636522516141	N	0.4791666666666667
524	ENSG00000105202	47.0	48	19	40325098	40337054	-1	0.9844963562173532	Y	0.9791666666666666
525	ENSG00000181649	44.0	48	11	2949503	2950685	-1	0.0242596618306058	N	0.9166666666666666
526	ENSG00000196600	5.0	8	11	62931248	62997124	-1	4.63017324509406e-13	N	0.625
527	ENSG00000178188	48.0	48	16	28857921	28885526	1	0.9568297095930368	Y	1.0
