	expressedTissues	Ensembl Gene ID	affectedTissues	Chromosome/scaffold name	Gene start (bp)	Gene end (bp)	Strand	type	propOfExpressedAffectedByeQTL
311	23	ENSBTAG00000015669	6.0	18	2870001	2921632	-1	SSD	0.2608695652173913
312	23	ENSBTAG00000000321	3.0	25	33639559	33645465	1	SSD	0.13043478260869565
313	23	ENSBTAG00000017258	3.0	2	111037664	111113602	1	ohno	0.13043478260869565
314	23	ENSBTAG00000020221	2.0	22	45541328	45558117	1	ohno	0.08695652173913043
315	23	ENSBTAG00000001731	2.0	25	3882636	3914409	-1	SSD	0.08695652173913043
316	23	ENSBTAG00000000770	2.0	15	53707096	53759583	-1	ohno	0.08695652173913043
317	23	ENSBTAG00000037679	4.0	10	21610569	21613167	1	ohno	0.17391304347826086
318	23	ENSBTAG00000032083	0.0	19	26092262	26109309	1	SSD	0.0
319	23	ENSBTAG00000001538	3.0	3	116879870	116880307	1	SSD	0.13043478260869565
320	23	ENSBTAG00000018660	10.0	5	119690576	119751794	1	ohno	0.43478260869565216
321	23	ENSBTAG00000009518	3.0	15	73974959	74018861	1	singleton	0.13043478260869565
322	23	ENSBTAG00000013641	2.0	26	39775458	39798891	1	ohno	0.08695652173913043
323	23	ENSBTAG00000004925	1.0	18	60018479	60019726	1	SSD	0.043478260869565216
324	23	ENSBTAG00000013113	6.0	7	45663905	45696087	-1	ohno	0.2608695652173913
325	23	ENSBTAG00000002810	1.0	4	112434391	112462421	-1	SSD	0.043478260869565216
326	23	ENSBTAG00000015908	3.0	18	63213542	63227739	1	SSD	0.13043478260869565
327	23	ENSBTAG00000019514	4.0	1	73771857	73856448	-1	SSD	0.17391304347826086
328	23	ENSBTAG00000008989	1.0	5	97342528	97440530	-1	singleton	0.043478260869565216
329	23	ENSBTAG00000016571	2.0	25	276353	299484	1	SSD	0.08695652173913043
330	23	ENSBTAG00000000462	2.0	18	25499255	25521488	-1	SSD	0.08695652173913043
331	23	ENSBTAG00000039075	5.0	18	47386138	47392452	1	SSD	0.21739130434782608
332	23	ENSBTAG00000030169	8.0	19	56285455	56294354	1	ohno	0.34782608695652173
333	23	ENSBTAG00000008310	1.0	15	43625137	43643807	1	ohno	0.043478260869565216
334	23	ENSBTAG00000013419	4.0	29	24565819	24579990	-1	singleton	0.17391304347826086
335	23	ENSBTAG00000011182	2.0	26	16743883	16784813	-1	ohno	0.08695652173913043
336	23	ENSBTAG00000021810	0.0	5	30934162	30948954	1	SSD	0.0
337	23	ENSBTAG00000004632	0.0	19	50892622	50920822	-1	SSD	0.0
338	23	ENSBTAG00000049766	4.0	3	119952858	119954650	1	SSD	0.17391304347826086
339	23	ENSBTAG00000015667	3.0	11	2355706	2367369	-1	singleton	0.13043478260869565
340	23	ENSBTAG00000015463	2.0	27	29212081	29225350	-1	singleton	0.08695652173913043
341	23	ENSBTAG00000009131	0.0	7	94765526	94860268	-1	singleton	0.0
342	23	ENSBTAG00000007840	1.0	10	6763962	6784639	1	singleton	0.043478260869565216
343	23	ENSBTAG00000045628	0.0	10	14357643	14362726	1	singleton	0.0
344	23	ENSBTAG00000020164	3.0	21	45116769	45202855	-1	SSD	0.13043478260869565
345	23	ENSBTAG00000007961	0.0	22	16922281	16933837	1	singleton	0.0
346	23	ENSBTAG00000000012	1.0	20	33708626	33732944	1	singleton	0.043478260869565216
347	23	ENSBTAG00000004943	1.0	6	3425574	3431686	1	ohno	0.043478260869565216
348	23	ENSBTAG00000006464	0.0	5	109458483	109477483	1	ohno	0.0
349	23	ENSBTAG00000006759	1.0	12	17809328	17853938	-1	SSD	0.043478260869565216
350	23	ENSBTAG00000003749	4.0	5	43038800	43120159	-1	SSD	0.17391304347826086
351	23	ENSBTAG00000006321	0.0	3	43006658	43034731	-1	SSD	0.0
352	23	ENSBTAG00000001410	0.0	15	34027052	34225316	1	ohno	0.0
353	23	ENSBTAG00000043949	1.0	5	9138248	9257880	-1	singleton	0.043478260869565216
354	23	ENSBTAG00000018175	2.0	19	50124642	50146170	-1	singleton	0.08695652173913043
355	23	ENSBTAG00000017423	0.0	11	72593792	72602182	-1	singleton	0.0
356	23	ENSBTAG00000000285	3.0	6	63290365	63314983	1	SSD	0.13043478260869565
357	23	ENSBTAG00000001185	1.0	29	45668456	45718688	-1	SSD	0.043478260869565216
358	23	ENSBTAG00000012545	1.0	10	102772590	102861254	1	SSD	0.043478260869565216
359	23	ENSBTAG00000002477	17.0	25	40977160	40983409	1	SSD	0.7391304347826086
360	23	ENSBTAG00000010885	2.0	9	34430224	34433482	1	ohno	0.08695652173913043
361	23	ENSBTAG00000013776	1.0	13	51988372	52001677	-1	singleton	0.043478260869565216
362	23	ENSBTAG00000020861	4.0	12	87088127	87097222	1	singleton	0.17391304347826086
363	23	ENSBTAG00000016746	0.0	13	74586517	74593327	1	SSD	0.0
364	23	ENSBTAG00000001856	3.0	18	25458202	25466516	1	SSD	0.13043478260869565
365	23	ENSBTAG00000008232	3.0	11	92474356	92686144	1	ohno	0.13043478260869565
366	23	ENSBTAG00000009362	4.0	9	89115405	89174252	-1	ohno	0.17391304347826086
367	23	ENSBTAG00000012867	1.0	1	158215919	158228038	-1	ohno	0.043478260869565216
368	23	ENSBTAG00000010982	2.0	7	45944974	45957591	1	ohno	0.08695652173913043
369	23	ENSBTAG00000000695	9.0	8	75335452	75454151	-1	ohno	0.391304347826087
370	23	ENSBTAG00000000565	0.0	10	54224948	54365426	1	ohno	0.0
371	23	ENSBTAG00000021019	1.0	10	64947924	64973980	1	SSD	0.043478260869565216
372	23	ENSBTAG00000018257	5.0	15	65403011	65427122	-1	singleton	0.21739130434782608
373	23	ENSBTAG00000014790	0.0	9	88411591	88420605	-1	singleton	0.0
374	23	ENSBTAG00000015582	2.0	5	73623293	73630548	1	SSD	0.08695652173913043
375	23	ENSBTAG00000018406	0.0	26	7514213	7516578	1	SSD	0.0
376	23	ENSBTAG00000052031	1.0	9	18782167	18814671	-1	singleton	0.043478260869565216
377	23	ENSBTAG00000012273	1.0	1	82845021	82851428	-1	SSD	0.043478260869565216
378	23	ENSBTAG00000012926	2.0	21	24921877	24951743	-1	SSD	0.08695652173913043
379	23	ENSBTAG00000002687	1.0	18	41847634	41916280	-1	ohno	0.043478260869565216
380	23	ENSBTAG00000004553	0.0	7	6898966	6924156	-1	ohno	0.0
381	23	ENSBTAG00000007756	2.0	18	63271873	63279516	1	singleton	0.08695652173913043
382	23	ENSBTAG00000040569	0.0	15	29751059	29769509	1	SSD	0.0
383	23	ENSBTAG00000011249	2.0	29	49990564	50043414	1	SSD	0.08695652173913043
384	23	ENSBTAG00000019310	0.0	25	39217519	39269527	-1	ohno	0.0
385	23	ENSBTAG00000022027	2.0	17	71335068	71337740	1	SSD	0.08695652173913043
386	23	ENSBTAG00000037634	13.0	3	54187433	54276697	1	SSD	0.5652173913043478
387	23	ENSBTAG00000016621	2.0	19	24462679	24488625	-1	singleton	0.08695652173913043
388	23	ENSBTAG00000011595	0.0	22	50443820	50481306	1	SSD	0.0
389	23	ENSBTAG00000020759	1.0	7	20631429	20645731	-1	singleton	0.043478260869565216
390	23	ENSBTAG00000019593	5.0	25	17301393	17314330	-1	singleton	0.21739130434782608
391	23	ENSBTAG00000015529	3.0	22	58085681	58092399	1	singleton	0.13043478260869565
392	23	ENSBTAG00000007462	4.0	1	138839426	138853788	1	singleton	0.17391304347826086
393	23	ENSBTAG00000012050	2.0	25	34599598	34611518	-1	ohno	0.08695652173913043
394	23	ENSBTAG00000021705	0.0	3	8338252	8362436	-1	singleton	0.0
395	23	ENSBTAG00000015114	0.0	7	12618113	12621944	-1	ohno	0.0
396	23	ENSBTAG00000019812	3.0	19	51050656	51058641	1	SSD	0.13043478260869565
397	23	ENSBTAG00000026829	1.0	2	71939113	71941225	-1	SSD	0.043478260869565216
398	23	ENSBTAG00000015126	1.0	6	115983795	116011719	1	singleton	0.043478260869565216
399	23	ENSBTAG00000016190	3.0	25	36910745	36923698	1	SSD	0.13043478260869565
400	23	ENSBTAG00000002487	0.0	21	2303028	2366406	-1	SSD	0.0
401	23	ENSBTAG00000017135	1.0	3	19981529	20004455	1	SSD	0.043478260869565216
402	23	ENSBTAG00000001983	1.0	5	28521680	28547602	1	SSD	0.043478260869565216
403	23	ENSBTAG00000013076	5.0	29	36942605	36975284	-1	SSD	0.21739130434782608
404	23	ENSBTAG00000018973	1.0	19	34886735	34905324	1	SSD	0.043478260869565216
405	23	ENSBTAG00000018671	5.0	12	86663672	86681453	-1	ohno	0.21739130434782608
406	23	ENSBTAG00000004920	1.0	20	24418261	24418708	1	SSD	0.043478260869565216
407	23	ENSBTAG00000045762	2.0	7	44220150	44237062	1	ohno	0.08695652173913043
408	23	ENSBTAG00000003499	9.0	23	19386682	19401592	1	SSD	0.391304347826087
409	23	ENSBTAG00000054330	4.0	23	50489737	50494257	1	SSD	0.17391304347826086
410	23	ENSBTAG00000013192	2.0	1	71223038	71228675	-1	singleton	0.08695652173913043
411	23	ENSBTAG00000008076	6.0	23	17759581	17763259	-1	SSD	0.2608695652173913
412	23	ENSBTAG00000003100	3.0	17	69938495	69961375	1	singleton	0.13043478260869565
413	23	ENSBTAG00000008884	1.0	11	72609654	72665036	-1	ohno	0.043478260869565216
414	23	ENSBTAG00000012626	4.0	13	77734050	77810241	-1	SSD	0.17391304347826086
415	23	ENSBTAG00000001932	1.0	11	99559586	99572474	-1	SSD	0.043478260869565216
416	23	ENSBTAG00000020059	0.0	11	80822886	80851879	-1	SSD	0.0
417	23	ENSBTAG00000015637	3.0	14	23867153	23883121	-1	SSD	0.13043478260869565
418	23	ENSBTAG00000026309	2.0	14	16772152	16792577	-1	SSD	0.08695652173913043
419	23	ENSBTAG00000004104	2.0	23	18594098	18945527	1	ohno	0.08695652173913043
420	23	ENSBTAG00000002051	1.0	15	52239474	52300725	-1	ohno	0.043478260869565216
421	23	ENSBTAG00000000186	1.0	3	15602874	15609853	-1	singleton	0.043478260869565216
422	23	ENSBTAG00000020751	2.0	14	613328	634349	-1	ohno	0.08695652173913043
423	23	ENSBTAG00000016894	2.0	2	1066691	1175326	-1	ohno	0.08695652173913043
424	23	ENSBTAG00000014458	0.0	14	652785	702430	-1	ohno	0.0
425	23	ENSBTAG00000051248	1.0	4	76537712	76548692	1	SSD	0.043478260869565216
426	23	ENSBTAG00000011963	0.0	18	51355174	51363304	-1	SSD	0.0
427	23	ENSBTAG00000002784	0.0	14	31193319	31212995	-1	SSD	0.0
428	23	ENSBTAG00000018699	0.0	19	36811899	36846612	-1	SSD	0.0
429	23	ENSBTAG00000021398	0.0	9	42938244	42947426	-1	singleton	0.0
430	23	ENSBTAG00000030282	0.0	7	71977548	71983246	-1	SSD	0.0
431	23	ENSBTAG00000004874	1.0	16	51147301	51151891	1	singleton	0.043478260869565216
432	23	ENSBTAG00000000497	9.0	3	100505194	100517388	-1	SSD	0.391304347826087
433	23	ENSBTAG00000008735	4.0	10	88017741	88039634	1	ohno	0.17391304347826086
434	23	ENSBTAG00000004275	1.0	15	40685311	40735279	1	singleton	0.043478260869565216
435	23	ENSBTAG00000015018	1.0	21	23037004	23073729	-1	SSD	0.043478260869565216
436	23	ENSBTAG00000000088	1.0	1	49930775	50160291	1	ohno	0.043478260869565216
437	23	ENSBTAG00000015572	3.0	6	84101528	84139895	1	SSD	0.13043478260869565
438	23	ENSBTAG00000037415	1.0	17	58042537	58042794	1	SSD	0.043478260869565216
439	23	ENSBTAG00000005213	9.0	10	13362441	13404844	1	singleton	0.391304347826087
440	23	ENSBTAG00000007537	1.0	3	9399899	9405346	1	singleton	0.043478260869565216
441	23	ENSBTAG00000014719	0.0	8	62722964	62812715	1	ohno	0.0
442	23	ENSBTAG00000015042	3.0	7	51795499	51800408	1	SSD	0.13043478260869565
443	23	ENSBTAG00000009895	3.0	18	45515132	45556175	-1	SSD	0.13043478260869565
444	23	ENSBTAG00000017463	5.0	5	110951323	110954950	-1	singleton	0.21739130434782608
445	23	ENSBTAG00000007714	4.0	18	52211530	52225621	-1	SSD	0.17391304347826086
446	23	ENSBTAG00000012778	2.0	16	27079890	27138327	1	SSD	0.08695652173913043
447	23	ENSBTAG00000004603	7.0	2	120344483	120393885	1	ohno	0.30434782608695654
448	23	ENSBTAG00000010775	3.0	3	2051963	2069922	-1	SSD	0.13043478260869565
449	23	ENSBTAG00000053923	1.0	18	1814292	1815579	1	SSD	0.043478260869565216
450	23	ENSBTAG00000006416	0.0	10	28388336	28391846	-1	singleton	0.0
451	23	ENSBTAG00000000957	0.0	27	14260409	14263949	1	SSD	0.0
452	23	ENSBTAG00000017999	2.0	25	22384180	22480691	1	ohno	0.08695652173913043
453	23	ENSBTAG00000000900	2.0	3	53555337	53648204	-1	SSD	0.08695652173913043
454	23	ENSBTAG00000010760	2.0	9	38930441	39108208	1	ohno	0.08695652173913043
455	23	ENSBTAG00000006160	1.0	5	57314953	57319225	-1	singleton	0.043478260869565216
456	23	ENSBTAG00000008527	0.0	13	72096560	72102389	1	ohno	0.0
457	23	ENSBTAG00000017530	2.0	8	39279965	39316564	1	singleton	0.08695652173913043
458	23	ENSBTAG00000053407	1.0	19	6340785	6342492	-1	SSD	0.043478260869565216
459	23	ENSBTAG00000019714	0.0	7	43824822	43843948	1	SSD	0.0
460	23	ENSBTAG00000021036	1.0	7	17038180	17052477	1	ohno	0.043478260869565216
461	23	ENSBTAG00000051637	0.0	29	17828416	17829325	-1	SSD	0.0
462	23	ENSBTAG00000020457	2.0	18	50484512	50508692	-1	ohno	0.08695652173913043
463	23	ENSBTAG00000005960	3.0	9	68939450	69149312	-1	ohno	0.13043478260869565
464	23	ENSBTAG00000018072	2.0	23	49111504	49398418	-1	SSD	0.08695652173913043
465	23	ENSBTAG00000020482	1.0	9	49096929	49429819	1	SSD	0.043478260869565216
466	23	ENSBTAG00000017824	0.0	18	11841332	11863438	1	ohno	0.0
467	23	ENSBTAG00000010774	0.0	10	36788934	36819852	1	singleton	0.0
468	23	ENSBTAG00000005785	6.0	4	61976304	62068881	1	SSD	0.2608695652173913
469	23	ENSBTAG00000006958	3.0	23	28349045	28353973	-1	singleton	0.13043478260869565
470	23	ENSBTAG00000004278	11.0	13	42586269	42615935	-1	singleton	0.4782608695652174
471	23	ENSBTAG00000030960	3.0	8	101055832	101073360	1	SSD	0.13043478260869565
472	23	ENSBTAG00000020423	2.0	17	45045946	45134100	-1	ohno	0.08695652173913043
473	23	ENSBTAG00000002527	1.0	7	11840008	11864893	-1	ohno	0.043478260869565216
474	23	ENSBTAG00000013528	1.0	8	70374034	70387480	1	SSD	0.043478260869565216
475	23	ENSBTAG00000053588	2.0	2	125970802	126036698	-1	SSD	0.08695652173913043
476	23	ENSBTAG00000010959	1.0	7	23271324	23278556	1	ohno	0.043478260869565216
477	23	ENSBTAG00000010505	0.0	29	18041194	18149447	1	singleton	0.0
478	23	ENSBTAG00000046670	1.0	19	42643523	42650621	1	SSD	0.043478260869565216
479	23	ENSBTAG00000008186	1.0	7	19663055	19674553	1	SSD	0.043478260869565216
480	23	ENSBTAG00000004688	0.0	3	91411766	91445037	1	singleton	0.0
481	23	ENSBTAG00000027337	3.0	13	74649200	74655766	1	SSD	0.13043478260869565
482	23	ENSBTAG00000006954	0.0	18	57825465	57831752	1	SSD	0.0
483	23	ENSBTAG00000019219	2.0	25	25950650	25956976	-1	ohno	0.08695652173913043
484	23	ENSBTAG00000014221	0.0	2	135877622	135881588	1	singleton	0.0
485	23	ENSBTAG00000000195	1.0	18	64632169	64640989	1	SSD	0.043478260869565216
486	23	ENSBTAG00000020193	8.0	26	34282210	34306714	-1	SSD	0.34782608695652173
487	23	ENSBTAG00000054342	14.0	23	27841095	27913198	-1	SSD	0.6086956521739131
488	23	ENSBTAG00000014096	5.0	10	72321920	72374502	1	ohno	0.21739130434782608
489	23	ENSBTAG00000016559	1.0	29	42531635	42534804	1	singleton	0.043478260869565216
490	23	ENSBTAG00000015599	3.0	18	53786704	53822352	-1	ohno	0.13043478260869565
491	23	ENSBTAG00000014103	1.0	8	26598842	26826372	-1	ohno	0.043478260869565216
492	23	ENSBTAG00000007639	2.0	6	90809716	90841174	-1	singleton	0.08695652173913043
493	23	ENSBTAG00000002625	2.0	9	59679581	59744280	1	SSD	0.08695652173913043
494	23	ENSBTAG00000004422	8.0	3	48405843	48504005	1	singleton	0.34782608695652173
495	23	ENSBTAG00000008382	0.0	5	11908969	12015429	1	SSD	0.0
496	23	ENSBTAG00000019107	3.0	19	29045834	29251399	-1	SSD	0.13043478260869565
497	23	ENSBTAG00000039218	4.0	11	60336402	60336899	-1	SSD	0.17391304347826086
498	23	ENSBTAG00000018192	1.0	29	17944119	17972248	1	SSD	0.043478260869565216
499	23	ENSBTAG00000020538	1.0	6	36257293	36302174	-1	SSD	0.043478260869565216
500	23	ENSBTAG00000005040	1.0	21	56210637	56245304	-1	ohno	0.043478260869565216
501	23	ENSBTAG00000003235	2.0	2	126666827	126704429	-1	singleton	0.08695652173913043
502	23	ENSBTAG00000020525	0.0	6	97653816	97713798	-1	ohno	0.0
503	23	ENSBTAG00000000566	4.0	1	68289450	68332524	-1	singleton	0.17391304347826086
504	23	ENSBTAG00000009521	2.0	18	46829855	46855871	-1	SSD	0.08695652173913043
505	23	ENSBTAG00000006087	5.0	19	58115492	58127648	-1	singleton	0.21739130434782608
506	23	ENSBTAG00000055077	0.0	11	71932410	71940793	-1	SSD	0.0
507	23	ENSBTAG00000049189	1.0	10	51529618	51530112	1	SSD	0.043478260869565216
508	23	ENSBTAG00000038316	2.0	19	44191849	44284815	-1	SSD	0.08695652173913043
509	23	ENSBTAG00000019518	1.0	11	72283322	72286788	1	ohno	0.043478260869565216
510	23	ENSBTAG00000020756	1.0	18	51032328	51042229	1	ohno	0.043478260869565216
511	23	ENSBTAG00000016174	1.0	2	119226977	119236929	-1	SSD	0.043478260869565216
512	23	ENSBTAG00000016980	1.0	9	86741578	86782301	-1	SSD	0.043478260869565216
513	23	ENSBTAG00000033983	1.0	10	13276203	13351206	1	ohno	0.043478260869565216
514	23	ENSBTAG00000050015	1.0	8	58188709	58190416	1	SSD	0.043478260869565216
515	23	ENSBTAG00000002627	1.0	3	74146776	74163809	1	singleton	0.043478260869565216
516	23	ENSBTAG00000004394	4.0	9	28522081	28642574	-1	SSD	0.17391304347826086
517	23	ENSBTAG00000018631	6.0	12	35603044	35610878	-1	SSD	0.2608695652173913
518	23	ENSBTAG00000018732	0.0	13	51444141	51461167	-1	ohno	0.0
519	23	ENSBTAG00000009615	3.0	10	49800140	49844615	1	ohno	0.13043478260869565
520	23	ENSBTAG00000015512	2.0	20	6801767	6834107	-1	ohno	0.08695652173913043
521	23	ENSBTAG00000053105	1.0	5	70229099	70245758	1	singleton	0.043478260869565216
522	23	ENSBTAG00000005808	4.0	23	45406618	45413390	-1	ohno	0.17391304347826086
523	23	ENSBTAG00000047495	3.0	29	49197117	49216812	-1	ohno	0.13043478260869565
524	23	ENSBTAG00000008499	1.0	5	30487010	30495995	-1	singleton	0.043478260869565216
525	23	ENSBTAG00000013011	0.0	8	17280446	17320525	1	singleton	0.0
526	23	ENSBTAG00000037938	0.0	21	45271631	45301018	-1	SSD	0.0
527	23	ENSBTAG00000013407	3.0	22	51439234	51463440	1	ohno	0.13043478260869565
528	23	ENSBTAG00000019869	2.0	17	72975731	72990508	1	singleton	0.08695652173913043
529	23	ENSBTAG00000026429	2.0	25	385890	396054	1	SSD	0.08695652173913043
530	23	ENSBTAG00000048151	1.0	2	43470324	43528516	1	SSD	0.043478260869565216
531	23	ENSBTAG00000002836	2.0	13	15965644	16086403	-1	SSD	0.08695652173913043
532	23	ENSBTAG00000014068	0.0	27	37235271	37246636	1	ohno	0.0
533	23	ENSBTAG00000000605	1.0	1	10690694	10698960	1	singleton	0.043478260869565216
534	23	ENSBTAG00000010999	2.0	22	43940324	44002737	1	SSD	0.08695652173913043
535	23	ENSBTAG00000050994	1.0	26	18513593	18513982	1	SSD	0.043478260869565216
536	23	ENSBTAG00000002966	4.0	1	137051554	137215251	-1	SSD	0.17391304347826086
537	23	ENSBTAG00000001449	0.0	7	51724953	51730918	-1	singleton	0.0
538	23	ENSBTAG00000014933	4.0	2	89938529	90008545	-1	ohno	0.17391304347826086
539	23	ENSBTAG00000013063	1.0	11	88013833	88030303	1	singleton	0.043478260869565216
540	23	ENSBTAG00000013224	0.0	9	88449225	88485099	-1	singleton	0.0
541	23	ENSBTAG00000019708	0.0	7	22477891	22541821	1	ohno	0.0
542	23	ENSBTAG00000014879	3.0	4	44057955	44133423	1	singleton	0.13043478260869565
543	23	ENSBTAG00000004953	1.0	16	3360475	3386704	-1	SSD	0.043478260869565216
544	23	ENSBTAG00000008275	0.0	24	34676930	34784853	-1	SSD	0.0
545	23	ENSBTAG00000012790	2.0	17	62747154	62749467	-1	singleton	0.08695652173913043
546	23	ENSBTAG00000016782	2.0	2	84253392	84389538	1	ohno	0.08695652173913043
547	23	ENSBTAG00000005165	0.0	28	13532555	13584917	1	ohno	0.0
548	23	ENSBTAG00000026375	1.0	25	9989195	9994633	1	singleton	0.043478260869565216
549	23	ENSBTAG00000010100	0.0	23	15642765	15687902	-1	SSD	0.0
550	23	ENSBTAG00000003789	0.0	14	69781691	69846027	1	singleton	0.0
551	23	ENSBTAG00000001105	2.0	11	68096833	68171538	1	ohno	0.08695652173913043
552	23	ENSBTAG00000012383	1.0	8	75033192	75047111	1	SSD	0.043478260869565216
553	23	ENSBTAG00000000820	1.0	4	11242533	11247552	1	SSD	0.043478260869565216
554	23	ENSBTAG00000001504	2.0	6	115790395	115806223	1	singleton	0.08695652173913043
555	23	ENSBTAG00000006140	2.0	21	21098837	21105918	-1	ohno	0.08695652173913043
556	23	ENSBTAG00000003395	0.0	26	44470645	44543034	1	singleton	0.0
557	23	ENSBTAG00000023106	9.0	1	139422600	139432042	-1	SSD	0.391304347826087
558	23	ENSBTAG00000003653	1.0	6	104819025	104839735	1	singleton	0.043478260869565216
559	23	ENSBTAG00000016415	2.0	5	60305573	60336225	-1	SSD	0.08695652173913043
560	23	ENSBTAG00000024958	0.0	10	57723231	57808958	1	ohno	0.0
561	23	ENSBTAG00000013938	1.0	1	97196214	97271658	1	ohno	0.043478260869565216
562	23	ENSBTAG00000004184	1.0	2	37061967	37131114	1	singleton	0.043478260869565216
563	23	ENSBTAG00000002078	2.0	3	102343085	102382969	-1	ohno	0.08695652173913043
564	23	ENSBTAG00000007993	1.0	17	64209162	64284057	1	ohno	0.043478260869565216
565	23	ENSBTAG00000012278	3.0	20	41323015	41391311	1	ohno	0.13043478260869565
566	23	ENSBTAG00000052791	0.0	7	4912209	4913960	1	SSD	0.0
567	23	ENSBTAG00000012805	1.0	4	25245149	25283286	1	ohno	0.043478260869565216
568	23	ENSBTAG00000017218	1.0	15	56246885	56403904	1	SSD	0.043478260869565216
569	23	ENSBTAG00000016932	1.0	1	45816823	45988234	-1	ohno	0.043478260869565216
570	23	ENSBTAG00000002044	3.0	11	82879486	82902135	-1	SSD	0.13043478260869565
571	23	ENSBTAG00000030962	1.0	22	59392854	59502236	-1	SSD	0.043478260869565216
572	23	ENSBTAG00000011478	5.0	22	52133185	52149780	1	singleton	0.21739130434782608
573	23	ENSBTAG00000008403	0.0	24	35016400	35139433	1	ohno	0.0
574	23	ENSBTAG00000015798	2.0	13	53890853	53902116	1	SSD	0.08695652173913043
575	23	ENSBTAG00000033891	0.0	10	42659741	42661081	1	singleton	0.0
576	23	ENSBTAG00000017704	0.0	6	36475377	36603209	1	SSD	0.0
577	23	ENSBTAG00000012002	2.0	18	2573410	2610924	-1	ohno	0.08695652173913043
578	23	ENSBTAG00000019225	2.0	8	69680185	69731751	1	ohno	0.08695652173913043
579	23	ENSBTAG00000011339	4.0	23	15794648	15814397	1	singleton	0.17391304347826086
580	23	ENSBTAG00000019013	0.0	3	101040409	101048376	1	singleton	0.0
581	23	ENSBTAG00000046192	0.0	20	10375646	10389675	1	singleton	0.0
582	23	ENSBTAG00000009228	5.0	19	55592401	55617440	1	singleton	0.21739130434782608
583	23	ENSBTAG00000051517	4.0	2	102909010	102909186	-1	SSD	0.17391304347826086
584	23	ENSBTAG00000052913	2.0	16	1644724	1647223	-1	singleton	0.08695652173913043
585	23	ENSBTAG00000016848	5.0	1	65433369	65474553	1	singleton	0.21739130434782608
586	23	ENSBTAG00000012595	0.0	14	66121455	66129652	1	SSD	0.0
587	23	ENSBTAG00000023426	0.0	1	130488923	130505304	-1	singleton	0.0
588	23	ENSBTAG00000054773	3.0	8	75237019	75332492	1	SSD	0.13043478260869565
589	23	ENSBTAG00000011998	0.0	10	62059579	62071091	-1	SSD	0.0
590	23	ENSBTAG00000005221	2.0	5	107577726	107706571	1	ohno	0.08695652173913043
591	23	ENSBTAG00000004749	6.0	22	48124642	48152515	1	SSD	0.2608695652173913
592	23	ENSBTAG00000023831	0.0	15	62296511	62553952	1	singleton	0.0
593	23	ENSBTAG00000000759	4.0	16	71127134	71133739	-1	singleton	0.17391304347826086
594	23	ENSBTAG00000003458	1.0	2	23340522	23353696	-1	ohno	0.043478260869565216
595	23	ENSBTAG00000017103	0.0	1	81711839	81868201	-1	ohno	0.0
