	Ensembl Gene ID	affectedTissues	expressedTissues	Chromosome Name	Gene Start (bp)	Gene End (bp)	Strand	CNV	propOfExpressedAffectedByeQTL
350	ENSG00000004660	5.0	48	17	3763609	3798185	-1	Y	0.10416666666666667
351	ENSG00000157103	23.0	46	3	11034410	11080933	1	Y	0.5
352	ENSG00000120210	1.0	2	9	5131979	5185668	-1	Y	0.5
353	ENSG00000180357	4.0	48	15	64752941	64978264	1	Y	0.08333333333333333
354	ENSG00000100024	18.0	47	22	24863206	24924358	1	Y	0.3829787234042553
355	ENSG00000138685	8.0	48	4	123747863	123819391	1	Y	0.16666666666666666
356	ENSG00000196814	12.0	47	9	129089128	129269320	1	Y	0.2553191489361702
357	ENSG00000186417	15.0	47	15	51633826	51700210	1	N	0.3191489361702128
358	ENSG00000172361	2.0	48	18	47753563	47792892	-1	N	0.041666666666666664
359	ENSG00000151552	20.0	48	4	17461884	17513857	-1	N	0.4166666666666667
360	ENSG00000170262	2.0	14	21	33664124	33687095	1	N	0.14285714285714285
361	ENSG00000107018	4.0	23	9	5334969	5339873	-1	Y	0.17391304347826086
362	ENSG00000134490	8.0	48	18	20777108	21017925	-1	Y	0.16666666666666666
363	ENSG00000205693	3.0	38	12	27915671	27924209	-1	Y	0.07894736842105263
364	ENSG00000107020	27.0	48	9	5357973	5437878	-1	Y	0.5625
365	ENSG00000167701	2.0	48	8	145728356	145732557	1	Y	0.041666666666666664
366	ENSG00000138867	1.0	48	22	24936406	24951903	-1	Y	0.020833333333333332
367	ENSG00000197037	6.0	48	7	99214569	99230030	1	N	0.125
368	ENSG00000164168	1.0	48	4	148538534	148593195	1	N	0.020833333333333332
369	ENSG00000215440	20.0	48	20	57264187	57294294	1	N	0.4166666666666667
370	ENSG00000142207	25.0	48	21	33683329	33765335	-1	N	0.5208333333333334
371	ENSG00000121210	1.0	48	4	154387498	154557863	1	Y	0.020833333333333332
372	ENSG00000182957	9.0	48	13	24553944	24881212	1	Y	0.1875
373	ENSG00000205301	1.0	2	4	141363416	141419531	-1	N	0.5
374	ENSG00000120217	9.0	48	9	5450503	5470566	1	N	0.1875
375	ENSG00000088812	8.0	48	20	3451687	3631769	1	N	0.16666666666666666
376	ENSG00000226777	1.0	23	14	106383838	106391825	1	Y	0.043478260869565216
377	ENSG00000164877	5.0	48	7	1468101	1499138	-1	Y	0.10416666666666667
378	ENSG00000136944	3.0	27	9	129376722	129463311	1	Y	0.1111111111111111
379	ENSG00000255394	6.0	9	8	11618896	11620309	1	N	0.6666666666666666
380	ENSG00000163793	1.0	31	2	27498289	27504367	1	N	0.03225806451612903
381	ENSG00000163655	5.0	48	3	155588325	155661815	1	N	0.10416666666666667
382	ENSG00000170917	12.0	48	4	123809852	123844123	-1	Y	0.25
383	ENSG00000165046	1.0	48	8	38243725	38267045	1	N	0.020833333333333332
384	ENSG00000198445	1.0	2	22	17071667	17073700	-1	Y	0.5
385	ENSG00000006459	6.0	48	7	139784546	139876835	-1	N	0.125
386	ENSG00000197646	28.0	48	9	5510545	5571282	1	N	0.5833333333333334
387	ENSG00000172967	1.0	4	22	17264302	17302589	-1	Y	0.25
388	ENSG00000129055	41.0	48	3	134196548	134205558	-1	N	0.8541666666666666
389	ENSG00000185291	6.0	48	X	1455509	1501578	1	Y	0.125
390	ENSG00000154328	27.0	48	8	11627148	11644855	1	N	0.5625
391	ENSG00000185518	13.0	46	15	91643180	91844539	1	Y	0.2826086956521739
392	ENSG00000119715	16.0	43	14	76776957	76968178	1	Y	0.37209302325581395
393	ENSG00000166225	10.0	48	12	69864129	69973562	1	N	0.20833333333333334
394	ENSG00000256073	22.0	48	21	33765439	33766254	1	N	0.4583333333333333
395	ENSG00000169155	3.0	48	9	129567285	129600489	1	Y	0.0625
396	ENSG00000240654	23.0	42	13	24881304	24896673	1	N	0.5476190476190477
397	ENSG00000165959	5.0	48	14	95648277	95786243	-1	Y	0.10416666666666667
398	ENSG00000182077	6.0	14	10	27687116	27703297	-1	Y	0.42857142857142855
399	ENSG00000173401	1.0	47	12	75728419	75764340	1	N	0.02127659574468085
400	ENSG00000056291	4.0	22	4	72897521	73013784	1	Y	0.18181818181818182
401	ENSG00000215568	3.0	4	22	17442826	17489112	-1	N	0.75
402	ENSG00000092108	16.0	48	14	31091318	31205018	1	N	0.3333333333333333
403	ENSG00000163728	12.0	48	3	180319918	180335616	1	N	0.25
404	ENSG00000087448	7.0	48	12	27932953	27955973	1	Y	0.14583333333333334
405	ENSG00000184361	7.0	23	17	43331760	43339479	-1	N	0.30434782608695654
406	ENSG00000177125	1.0	48	9	129622944	129648157	1	N	0.020833333333333332
407	ENSG00000181374	1.0	32	17	32683471	32685629	1	N	0.03125
408	ENSG00000166979	1.0	48	21	33784314	33887707	1	Y	0.020833333333333332
409	ENSG00000164169	1.0	48	4	148558936	148605381	-1	N	0.020833333333333332
410	ENSG00000169100	17.0	48	X	1505045	1511617	-1	Y	0.3541666666666667
411	ENSG00000034533	13.0	48	3	130732719	130746493	-1	N	0.2708333333333333
412	ENSG00000186297	9.0	26	15	27111510	27194354	1	N	0.34615384615384615
413	ENSG00000102699	13.0	48	13	24995064	25086948	-1	N	0.2708333333333333
414	ENSG00000164879	6.0	48	8	86285665	86361269	1	Y	0.125
415	ENSG00000196639	2.0	46	3	11178779	11305243	1	Y	0.043478260869565216
416	ENSG00000176463	5.0	48	15	92396925	92715665	1	Y	0.10416666666666667
417	ENSG00000114405	19.0	48	3	62304648	62321888	1	N	0.3958333333333333
418	ENSG00000145375	5.0	48	4	123844229	124240605	1	N	0.10416666666666667
419	ENSG00000130702	12.0	48	20	60883011	60942368	-1	Y	0.25
420	ENSG00000127399	45.0	48	7	150019728	150035239	1	N	0.9375
421	ENSG00000112304	16.0	48	6	24667263	24705293	1	N	0.3333333333333333
422	ENSG00000104093	12.0	48	15	51739908	51915030	-1	Y	0.25
423	ENSG00000159199	14.0	48	17	46970127	46973233	1	N	0.2916666666666667
424	ENSG00000135519	1.0	48	12	49932940	49952091	1	N	0.020833333333333332
425	ENSG00000180304	1.0	48	15	64979772	64995480	-1	N	0.020833333333333332
426	ENSG00000104267	7.0	48	8	86376081	86393722	1	N	0.14583333333333334
427	ENSG00000165097	7.0	48	6	18155560	18224084	1	Y	0.14583333333333334
428	ENSG00000099246	1.0	48	10	27793197	27831143	1	Y	0.020833333333333332
429	ENSG00000163590	6.0	48	3	160473390	160796695	1	Y	0.125
430	ENSG00000095564	3.0	48	10	93683526	93790082	1	N	0.0625
431	ENSG00000087494	4.0	46	12	28111017	28125638	-1	N	0.08695652173913043
432	ENSG00000107036	5.0	48	9	5629025	5776557	1	Y	0.10416666666666667
433	ENSG00000188707	32.0	48	7	150026938	150029808	1	N	0.6666666666666666
434	ENSG00000136697	1.0	4	2	113825547	113833427	1	N	0.25
435	ENSG00000183770	1.0	31	3	138663066	138665982	-1	N	0.03225806451612903
436	ENSG00000198879	6.0	48	10	7200586	7453450	-1	Y	0.125
437	ENSG00000002549	8.0	48	4	17578815	17609595	1	Y	0.16666666666666666
438	ENSG00000184992	2.0	48	12	125478246	125515777	1	N	0.041666666666666664
439	ENSG00000106538	16.0	48	7	150035408	150038763	-1	N	0.3333333333333333
440	ENSG00000169093	12.0	48	X	1522032	1572655	-1	Y	0.25
441	ENSG00000177663	33.0	48	22	17565844	17596583	1	Y	0.6875
442	ENSG00000242220	19.0	48	21	33948862	33959683	-1	Y	0.3958333333333333
443	ENSG00000167100	8.0	48	17	48187404	48207246	-1	N	0.16666666666666666
444	ENSG00000135919	2.0	48	2	224839829	224904036	-1	N	0.041666666666666664
445	ENSG00000152766	10.0	47	10	90581889	90611575	-1	N	0.2127659574468085
446	ENSG00000182923	32.0	48	3	134204585	134293859	1	N	0.6666666666666666
447	ENSG00000144026	40.0	48	2	95813075	95831158	-1	N	0.8333333333333334
448	ENSG00000156140	5.0	45	4	73146686	73434516	-1	Y	0.1111111111111111
449	ENSG00000171509	3.0	30	4	159236463	159574524	1	Y	0.1
450	ENSG00000166831	6.0	48	15	65032091	65067786	-1	N	0.125
451	ENSG00000164209	4.0	48	5	110073837	110100857	1	N	0.08333333333333333
452	ENSG00000136828	9.0	48	9	129677053	129985445	1	N	0.1875
453	ENSG00000180638	3.0	43	17	19581601	19622292	-1	N	0.06976744186046512
454	ENSG00000204335	2.0	45	2	171571861	171574588	1	N	0.044444444444444446
455	ENSG00000108819	3.0	48	17	48211104	48227991	-1	N	0.0625
456	ENSG00000213639	25.0	48	2	28974506	29025806	1	N	0.5208333333333334
457	ENSG00000204334	4.0	46	2	171640296	171655481	1	N	0.08695652173913043
458	ENSG00000167700	1.0	48	8	145734457	145736596	1	Y	0.020833333333333332
459	ENSG00000124562	27.0	48	6	34725183	34741571	1	N	0.5625
460	ENSG00000100031	20.0	48	22	24979718	25024972	1	Y	0.4166666666666667
461	ENSG00000089127	6.0	48	12	113344582	113369990	1	Y	0.125
462	ENSG00000079459	13.0	48	8	11653082	11696818	1	N	0.2708333333333333
463	ENSG00000197548	23.0	48	3	11313995	11599139	1	Y	0.4791666666666667
464	ENSG00000118514	47.0	48	6	135238528	135271260	-1	N	0.9791666666666666
465	ENSG00000174083	2.0	47	17	8706041	8770994	-1	Y	0.0425531914893617
466	ENSG00000154265	16.0	48	17	67240452	67323385	-1	N	0.3333333333333333
467	ENSG00000112667	23.0	48	6	43193367	43197222	-1	N	0.4791666666666667
468	ENSG00000082153	1.0	48	2	201675317	201688569	1	N	0.020833333333333332
469	ENSG00000186074	2.0	47	17	72690452	72709117	-1	N	0.0425531914893617
470	ENSG00000159079	4.0	48	21	33964389	33985176	-1	N	0.08333333333333333
471	ENSG00000182256	1.0	23	15	27216429	27778373	1	Y	0.043478260869565216
472	ENSG00000183307	8.0	48	22	17597189	17602257	-1	N	0.16666666666666666
473	ENSG00000138134	4.0	48	10	90639491	90734910	1	N	0.08333333333333333
474	ENSG00000234769	2.0	48	16	64043	69452	-1	Y	0.041666666666666664
475	ENSG00000240053	33.0	48	6	31637944	31641553	1	N	0.6875
476	ENSG00000169398	4.0	48	8	141667999	142012315	-1	Y	0.08333333333333333
477	ENSG00000140451	11.0	48	15	65107831	65117867	-1	N	0.22916666666666666
478	ENSG00000235478	4.0	24	22	17602476	17612994	1	N	0.16666666666666666
479	ENSG00000137462	7.0	48	4	154622652	154626851	1	N	0.14583333333333334
480	ENSG00000169255	5.0	48	3	160801671	160823172	-1	N	0.10416666666666667
481	ENSG00000180316	3.0	35	6	36210980	36276372	1	N	0.08571428571428572
482	ENSG00000091128	1.0	26	7	107663993	107770801	-1	Y	0.038461538461538464
483	ENSG00000197322	1.0	14	17	32901142	32906388	-1	N	0.07142857142857142
484	ENSG00000175110	7.0	48	3	138724648	139076065	1	Y	0.14583333333333334
485	ENSG00000152822	2.0	23	6	146348782	146758734	1	N	0.08695652173913043
486	ENSG00000006837	1.0	48	5	133541305	133706738	-1	Y	0.020833333333333332
487	ENSG00000106258	8.0	48	7	99245817	99277621	-1	N	0.16666666666666666
488	ENSG00000071205	2.0	48	4	148653214	148993931	1	Y	0.041666666666666664
489	ENSG00000196954	4.0	48	11	104813593	104840163	-1	N	0.08333333333333333
490	ENSG00000175348	16.0	48	11	8968841	8986558	-1	N	0.3333333333333333
491	ENSG00000173338	3.0	48	11	65360326	65363467	-1	N	0.0625
492	ENSG00000181291	7.0	42	17	32907768	32966337	1	Y	0.16666666666666666
493	ENSG00000211450	2.0	48	11	57508825	57510986	1	N	0.041666666666666664
494	ENSG00000135486	1.0	48	12	54673977	54680872	1	N	0.020833333333333332
495	ENSG00000182162	4.0	47	X	1581465	1656000	-1	Y	0.0851063829787234
496	ENSG00000145428	5.0	47	4	154631277	154681387	-1	Y	0.10638297872340426
497	ENSG00000075673	5.0	18	13	25254549	25285921	1	Y	0.2777777777777778
498	ENSG00000075651	13.0	48	3	171318195	171528740	-1	Y	0.2708333333333333
499	ENSG00000144306	6.0	48	2	175260458	175294303	1	N	0.125
500	ENSG00000130520	7.0	48	19	18417040	18434084	-1	N	0.14583333333333334
501	ENSG00000255974	1.0	47	19	41349443	41356352	-1	Y	0.02127659574468085
502	ENSG00000181409	6.0	48	17	79091095	79139877	-1	Y	0.125
503	ENSG00000105202	6.0	48	19	40325098	40337054	-1	Y	0.125
504	ENSG00000181649	2.0	48	11	2949503	2950685	-1	N	0.041666666666666664
505	ENSG00000196600	1.0	8	11	62931248	62997124	-1	Y	0.125
506	ENSG00000178188	13.0	48	16	28857921	28885526	1	N	0.2708333333333333
507	ENSG00000081760	10.0	48	12	125549925	125627873	1	Y	0.20833333333333334
508	ENSG00000120265	10.0	48	6	150070579	150132556	1	Y	0.20833333333333334
509	ENSG00000236624	45.0	48	1	45959538	45965751	-1	N	0.9375
510	ENSG00000132424	1.0	48	6	99845927	99873207	-1	N	0.020833333333333332
511	ENSG00000089250	9.0	38	12	117645947	117889975	-1	Y	0.23684210526315788
512	ENSG00000109436	3.0	48	4	141541919	141677274	-1	Y	0.0625
513	ENSG00000161980	17.0	48	16	96407	103628	-1	N	0.3541666666666667
514	ENSG00000240403	2.0	6	19	55361898	55378662	1	Y	0.3333333333333333
515	ENSG00000140557	2.0	30	15	92937058	93011958	1	N	0.06666666666666667
516	ENSG00000159214	4.0	48	1	44457031	44462200	1	N	0.08333333333333333
517	ENSG00000155324	8.0	48	5	125695824	125832186	1	N	0.16666666666666666
518	ENSG00000124508	32.0	48	6	26383324	26395102	1	Y	0.6666666666666666
519	ENSG00000099219	19.0	48	9	5765076	5833117	-1	N	0.3958333333333333
520	ENSG00000243452	36.0	48	1	148555979	148596267	1	Y	0.75
521	ENSG00000161981	32.0	48	16	103010	107669	1	N	0.6666666666666666
522	ENSG00000164008	26.0	48	1	43232940	43263968	1	N	0.5416666666666666
523	ENSG00000104983	8.0	48	19	46498339	46524576	1	N	0.16666666666666666
524	ENSG00000112308	30.0	48	6	24705089	24721064	-1	N	0.625
525	ENSG00000173327	27.0	48	11	65365226	65382853	-1	N	0.5625
526	ENSG00000130517	27.0	48	19	18451397	18480760	1	N	0.5625
527	ENSG00000138032	3.0	48	2	44395108	44471523	1	Y	0.0625
528	ENSG00000143847	7.0	48	1	202995626	203047868	1	N	0.14583333333333334
529	ENSG00000035141	9.0	48	2	70523107	70529222	-1	N	0.1875
530	ENSG00000131236	4.0	48	1	40505905	40538321	1	N	0.08333333333333333
531	ENSG00000169282	6.0	48	3	155755490	156256545	1	Y	0.125
532	ENSG00000128683	17.0	44	2	171669723	171717661	1	Y	0.38636363636363635
533	ENSG00000137757	3.0	37	11	104864962	104893895	-1	N	0.08108108108108109
534	ENSG00000197448	9.0	48	7	142941186	142967947	1	N	0.1875
535	ENSG00000196433	12.0	48	X	1733894	1761974	1	Y	0.25
536	ENSG00000164627	26.0	41	6	39297766	39693181	-1	N	0.6341463414634146
537	ENSG00000182771	21.0	47	10	87359312	88126250	-1	Y	0.44680851063829785
538	ENSG00000069998	13.0	48	22	17618401	17646177	-1	N	0.2708333333333333
539	ENSG00000130513	3.0	48	19	18485541	18499986	1	N	0.0625
540	ENSG00000214022	14.0	48	7	150065278	150071133	1	N	0.2916666666666667
541	ENSG00000247121	2.0	48	5	96149731	96271513	-1	Y	0.041666666666666664
542	ENSG00000125861	1.0	11	20	3639939	3644046	-1	N	0.09090909090909091
543	ENSG00000175352	6.0	48	11	9002123	9025596	-1	Y	0.125
544	ENSG00000132763	14.0	48	1	45965725	45976739	1	N	0.2916666666666667
545	ENSG00000141644	1.0	48	18	47793252	47808144	-1	N	0.020833333333333332
546	ENSG00000124140	10.0	41	20	44650356	44688784	1	N	0.24390243902439024
547	ENSG00000145423	2.0	48	4	154701744	154710272	-1	N	0.041666666666666664
548	ENSG00000146426	5.0	48	6	155153831	155578857	1	Y	0.10416666666666667
549	ENSG00000104112	8.0	46	15	51973550	52013223	1	N	0.17391304347826086
550	ENSG00000164161	1.0	43	4	145567173	145666423	1	N	0.023255813953488372
551	ENSG00000163806	1.0	48	2	29005383	29073477	1	N	0.020833333333333332
552	ENSG00000007384	2.0	48	16	108058	126354	-1	N	0.041666666666666664
553	ENSG00000136859	1.0	48	9	129849611	129885162	-1	N	0.020833333333333332
554	ENSG00000189325	1.0	17	6	36283534	36304662	-1	N	0.058823529411764705
555	ENSG00000131504	5.0	48	5	140894583	140998622	-1	N	0.10416666666666667
556	ENSG00000175489	8.0	48	19	18501954	18508427	-1	N	0.16666666666666666
557	ENSG00000168314	1.0	44	3	39508689	39570970	1	N	0.022727272727272728
558	ENSG00000071054	3.0	48	2	102313312	102511149	1	Y	0.0625
559	ENSG00000159202	7.0	48	17	46985731	47006418	1	N	0.14583333333333334
560	ENSG00000117450	15.0	48	1	45976708	45988719	-1	Y	0.3125
561	ENSG00000157800	22.0	48	7	139993493	140104233	-1	Y	0.4583333333333333
562	ENSG00000160957	6.0	48	8	145736667	145743229	-1	Y	0.125
563	ENSG00000174775	28.0	48	11	532242	537287	-1	Y	0.5833333333333334
564	ENSG00000145740	2.0	48	5	68389473	68426896	1	N	0.041666666666666664
565	ENSG00000178026	2.0	48	22	24981588	24989175	-1	Y	0.041666666666666664
566	ENSG00000027697	2.0	48	6	137518621	137540586	-1	N	0.041666666666666664
567	ENSG00000205531	8.0	48	11	2965667	3013607	-1	Y	0.16666666666666666
568	ENSG00000124019	8.0	47	2	225243415	225266802	-1	N	0.1702127659574468
569	ENSG00000197136	12.0	48	11	65383244	65404910	1	N	0.25
570	ENSG00000166226	3.0	48	12	69979114	69995350	1	N	0.0625
571	ENSG00000177868	40.0	48	1	43272723	43282954	-1	N	0.8333333333333334
572	ENSG00000169084	12.0	48	X	2137557	2420846	-1	Y	0.25
573	ENSG00000174788	16.0	41	19	7696497	7698634	-1	N	0.3902439024390244
574	ENSG00000136689	5.0	48	2	113864791	113891593	1	Y	0.10416666666666667
575	ENSG00000102977	2.0	48	16	67691415	67694713	-1	N	0.041666666666666664
576	ENSG00000188624	2.0	3	19	46623328	46627931	-1	Y	0.6666666666666666
577	ENSG00000143971	12.0	48	2	67624451	67637677	1	N	0.25
578	ENSG00000159314	11.0	48	17	43471275	43511787	-1	N	0.22916666666666666
579	ENSG00000198077	5.0	30	19	41381344	41388657	-1	Y	0.16666666666666666
580	ENSG00000149451	18.0	48	20	3648612	3662893	-1	N	0.375
581	ENSG00000197410	5.0	40	4	155153399	155412930	-1	Y	0.125
582	ENSG00000054654	8.0	48	14	64319683	64693165	1	N	0.16666666666666666
583	ENSG00000071246	14.0	48	14	77228532	77249354	1	N	0.2916666666666667
584	ENSG00000019169	16.0	48	2	119699742	119752236	1	Y	0.3333333333333333
585	ENSG00000183675	16.0	36	10	48736874	48827966	-1	Y	0.4444444444444444
586	ENSG00000159082	5.0	48	21	34001069	34100359	-1	N	0.10416666666666667
587	ENSG00000164308	48.0	48	5	96211643	96255420	1	Y	1.0
588	ENSG00000118508	1.0	48	6	146864829	146876101	1	N	0.020833333333333332
589	ENSG00000214717	2.0	48	X	2404455	2419008	-1	N	0.041666666666666664
590	ENSG00000170153	7.0	46	4	141780961	142134031	-1	Y	0.15217391304347827
591	ENSG00000184571	1.0	1	22	25115001	25170687	-1	N	1.0
592	ENSG00000068831	2.0	48	11	64494383	64512928	-1	N	0.041666666666666664
593	ENSG00000196517	1.0	48	1	44457172	44497139	-1	N	0.020833333333333332
594	ENSG00000164010	27.0	48	1	43282795	43310660	1	N	0.5625
595	ENSG00000222036	1.0	3	14	19553365	19590078	1	Y	0.3333333333333333
596	ENSG00000171858	1.0	48	20	60962172	60963576	1	N	0.020833333333333332
597	ENSG00000076944	8.0	48	19	7701767	7712759	1	N	0.16666666666666666
598	ENSG00000175356	20.0	48	11	9041071	9159661	-1	Y	0.4166666666666667
599	ENSG00000140280	2.0	48	15	52015208	52043782	-1	N	0.041666666666666664
600	ENSG00000108823	34.0	48	17	48241575	48253292	1	N	0.7083333333333334
601	ENSG00000197223	3.0	48	2	68268262	68338080	-1	N	0.0625
602	ENSG00000141750	4.0	47	17	37366789	37382125	-1	N	0.0851063829787234
603	ENSG00000164542	3.0	47	7	36363830	36429734	-1	N	0.06382978723404255
604	ENSG00000101782	1.0	48	18	21032787	21066567	1	N	0.020833333333333332
605	ENSG00000155508	18.0	48	5	154237113	154256353	1	N	0.375
606	ENSG00000002586	7.0	48	X	2609220	2659350	1	N	0.14583333333333334
607	ENSG00000124795	7.0	48	6	18224099	18265054	-1	N	0.14583333333333334
608	ENSG00000187778	2.0	48	12	49950327	49961936	-1	N	0.041666666666666664
609	ENSG00000203827	22.0	48	1	148739443	148758311	1	Y	0.4583333333333333
610	ENSG00000243279	1.0	48	X	48928813	48931730	-1	N	0.020833333333333332
611	ENSG00000188612	2.0	48	17	73163408	73179078	-1	N	0.041666666666666664
612	ENSG00000096384	4.0	48	6	44214824	44221620	1	N	0.08333333333333333
613	ENSG00000168004	4.0	45	11	63228876	63258666	-1	N	0.08888888888888889
614	ENSG00000132972	2.0	9	13	25338290	25454059	1	Y	0.2222222222222222
615	ENSG00000138100	2.0	48	2	27505260	27530307	1	Y	0.041666666666666664
616	ENSG00000163235	4.0	47	2	70674412	70781325	-1	N	0.0851063829787234
617	ENSG00000136895	5.0	48	9	129986544	130155939	1	Y	0.10416666666666667
618	ENSG00000204228	27.0	48	6	33172419	33174608	1	N	0.5625
619	ENSG00000103152	3.0	48	16	127006	135852	1	Y	0.0625
620	ENSG00000146216	2.0	37	6	43211418	43255997	1	N	0.05405405405405406
621	ENSG00000161328	23.0	48	11	537527	554916	1	Y	0.4791666666666667
622	ENSG00000186766	3.0	30	10	129535499	129539450	1	Y	0.1
623	ENSG00000164893	1.0	2	8	87226281	87333375	-1	N	0.5
624	ENSG00000163485	3.0	48	1	203059782	203136533	1	Y	0.0625
625	ENSG00000118492	1.0	10	6	146920101	147136598	1	Y	0.1
626	ENSG00000128872	11.0	48	15	52043758	52108565	1	N	0.22916666666666666
627	ENSG00000213445	10.0	48	11	65405568	65418401	1	N	0.20833333333333334
628	ENSG00000137752	2.0	48	11	104896170	104972158	-1	Y	0.041666666666666664
629	ENSG00000132141	25.0	48	17	33254878	33308097	-1	N	0.5208333333333334
630	ENSG00000164880	45.0	48	7	1509913	1545489	-1	Y	0.9375
631	ENSG00000163618	8.0	45	3	62384022	62861054	-1	Y	0.17777777777777778
632	ENSG00000197408	1.0	5	19	41497204	41524303	1	Y	0.2
633	ENSG00000089234	2.0	48	12	112079950	112123790	-1	N	0.041666666666666664
634	ENSG00000164011	2.0	48	1	43312280	43318148	1	N	0.041666666666666664
635	ENSG00000167037	12.0	46	22	25202236	25323545	1	Y	0.2608695652173913
636	ENSG00000087995	2.0	48	17	60501228	60527454	1	N	0.041666666666666664
637	ENSG00000133055	4.0	40	1	203136939	203144941	-1	N	0.1
638	ENSG00000203817	1.0	31	1	149438750	149459549	-1	Y	0.03225806451612903
639	ENSG00000145075	2.0	48	3	180320646	180588793	-1	Y	0.041666666666666664
640	ENSG00000125351	19.0	48	X	118967985	118986961	-1	N	0.3958333333333333
641	ENSG00000198924	3.0	48	10	115594488	115614142	-1	N	0.0625
642	ENSG00000130511	10.0	48	19	18529674	18545372	1	Y	0.20833333333333334
643	ENSG00000183643	1.0	1	15	93014884	93044347	1	N	1.0
644	ENSG00000204428	36.0	48	6	31644461	31651817	-1	N	0.75
645	ENSG00000203815	2.0	47	1	149675978	149676609	1	Y	0.0425531914893617
646	ENSG00000180481	47.0	47	12	75784850	75826468	1	N	1.0
647	ENSG00000090920	12.0	48	19	40353963	40440533	-1	Y	0.25
648	ENSG00000185442	16.0	48	15	93160673	93353114	-1	Y	0.3333333333333333
649	ENSG00000133317	2.0	45	11	63273556	63284246	1	N	0.044444444444444446
650	ENSG00000150337	2.0	46	1	149754227	149764074	1	Y	0.043478260869565216
651	ENSG00000170011	8.0	47	3	39850405	40301812	1	Y	0.1702127659574468
652	ENSG00000077782	1.0	48	8	38268656	38326352	-1	N	0.020833333333333332
653	ENSG00000149679	28.0	48	20	60963688	60982341	-1	Y	0.5833333333333334
654	ENSG00000119965	11.0	48	10	124690419	124713919	-1	N	0.22916666666666666
655	ENSG00000171566	6.0	48	4	155456158	155471587	-1	N	0.125
656	ENSG00000103148	46.0	48	16	134273	188859	-1	N	0.9583333333333334
657	ENSG00000151458	8.0	48	4	125585207	125633887	-1	N	0.16666666666666666
