field,value,count
gene_id,ENSG00000270223.1,3238
gene_id,ENSG00000047230.10,3243
gene_id,ENSG00000226904.1,3244
gene_id,ENSG00000102221.9,3245
gene_id,ENSG00000184515.6,3246
gene_id,ENSG00000239903.2,3247
gene_id,ENSG00000173674.6,3248
gene_id,ENSG00000264734.1,3249
gene_id,ENSG00000215630.5,3249
gene_id,ENSG00000213018.2,3250
gene_id,ENSG00000213997.3,3253
gene_id,ENSG00000170619.8,3254
gene_id,ENSG00000173681.12,3257
gene_id,ENSG00000227536.1,3260
gene_id,ENSG00000185947.10,3262
gene_id,ENSG00000224424.7,3262
gene_id,ENSG00000228158.1,3262
gene_id,ENSG00000114302.11,3263
gene_id,ENSG00000204071.5,3265
gene_id,ENSG00000077274.7,3267
gene_id,ENSG00000165349.7,3269
gene_id,ENSG00000242457.1,3270
gene_id,ENSG00000213706.2,3271
gene_id,ENSG00000178537.5,3274
gene_id,ENSG00000188610.8,3275
gene_id,ENSG00000165240.13,3276
gene_id,ENSG00000230629.2,3278
gene_id,ENSG00000147133.11,3278
gene_id,ENSG00000177479.15,3278
gene_id,ENSG00000184905.4,3279
gene_id,ENSG00000221883.2,3280
gene_id,ENSG00000117262.14,3281
gene_id,ENSG00000184368.11,3281
gene_id,ENSG00000233033.1,3284
gene_id,ENSG00000120498.9,3291
gene_id,ENSG00000182518.9,3293
gene_id,ENSG00000005844.13,3295
gene_id,ENSG00000157600.7,3301
gene_id,ENSG00000171433.7,3304
gene_id,ENSG00000168754.9,3304
gene_id,ENSG00000131174.4,3307
gene_id,ENSG00000176076.6,3310
gene_id,ENSG00000260487.1,3310
gene_id,ENSG00000102158.15,3311
gene_id,ENSG00000067840.8,3312
gene_id,ENSG00000196873.11,3312
gene_id,ENSG00000261346.1,3320
gene_id,ENSG00000223759.2,3321
gene_id,ENSG00000266736.1,3322
gene_id,ENSG00000130988.8,3323
gene_id,ENSG00000169083.11,3324
gene_id,ENSG00000197565.11,3324
gene_id,ENSG00000256045.1,3324
gene_id,ENSG00000188153.8,3325
gene_id,ENSG00000147789.11,3327
gene_id,ENSG00000261332.1,3327
gene_id,ENSG00000203815.2,3331
gene_id,ENSG00000159247.8,3331
gene_id,ENSG00000224628.2,3335
gene_id,ENSG00000235236.1,3335
gene_id,ENSG00000178467.13,3337
gene_id,ENSG00000223343.1,3337
gene_id,ENSG00000186094.12,3338
gene_id,ENSG00000265646.2,3340
gene_id,ENSG00000155659.10,3340
gene_id,ENSG00000131269.11,3341
gene_id,ENSG00000198455.3,3341
gene_id,ENSG00000122121.6,3341
gene_id,ENSG00000231725.1,3342
gene_id,ENSG00000204556.4,3345
gene_id,ENSG00000180879.9,3345
gene_id,ENSG00000067829.14,3347
gene_id,ENSG00000272576.1,3348
gene_id,ENSG00000178252.13,3350
gene_id,ENSG00000101945.12,3350
gene_id,ENSG00000015285.6,3354
gene_id,ENSG00000183171.5,3354
gene_id,ENSG00000235908.1,3354
gene_id,ENSG00000178057.10,3355
gene_id,ENSG00000067560.6,3355
gene_id,ENSG00000145022.4,3355
gene_id,ENSG00000178149.12,3356
gene_id,ENSG00000214019.2,3356
gene_id,ENSG00000149970.10,3356
gene_id,ENSG00000147155.6,3358
gene_id,ENSG00000233276.2,3359
gene_id,ENSG00000184343.6,3360
gene_id,ENSG00000224292.1,3362
gene_id,ENSG00000102312.16,3362
gene_id,ENSG00000068354.11,3363
gene_id,ENSG00000102053.11,3364
gene_id,ENSG00000162374.12,3364
gene_id,ENSG00000178035.7,3364
gene_id,ENSG00000272434.1,3364
gene_id,ENSG00000145020.10,3365
gene_id,ENSG00000166432.10,3365
gene_id,ENSG00000109182.7,3366
gene_id,ENSG00000231081.1,3366
gene_id,ENSG00000261409.1,3368
gene_id,ENSG00000145029.7,3373
gene_id,ENSG00000133124.10,3374
gene_id,ENSG00000237863.2,3374
gene_id,ENSG00000198753.7,3375
gene_id,ENSG00000222041.6,3375
gene_id,ENSG00000101940.13,3375
gene_id,ENSG00000232725.1,3375
gene_id,ENSG00000188383.7,3379
gene_id,ENSG00000225110.1,3381
gene_id,ENSG00000204620.2,3383
gene_id,ENSG00000259810.2,3383
gene_id,ENSG00000102317.13,3383
gene_id,ENSG00000114316.8,3384
gene_id,ENSG00000230650.1,3386
gene_id,ENSG00000228343.1,3387
gene_id,ENSG00000131080.10,3390
gene_id,ENSG00000063587.12,3391
gene_id,ENSG00000270441.1,3391
gene_id,ENSG00000124479.8,3392
gene_id,ENSG00000001497.12,3392
gene_id,ENSG00000130829.13,3393
gene_id,ENSG00000126952.12,3393
gene_id,ENSG00000204745.3,3394
gene_id,ENSG00000173402.7,3394
gene_id,ENSG00000144199.7,3396
gene_id,ENSG00000234129.3,3396
gene_id,ENSG00000004961.10,3396
gene_id,ENSG00000214897.3,3397
gene_id,ENSG00000217889.3,3400
gene_id,ENSG00000197822.6,3401
gene_id,ENSG00000175772.10,3402
gene_id,ENSG00000147382.14,3403
gene_id,ENSG00000260081.1,3403
gene_id,ENSG00000077279.12,3404
gene_id,ENSG00000177352.9,3404
gene_id,ENSG00000089472.12,3405
gene_id,ENSG00000185909.10,3407
gene_id,ENSG00000147065.12,3407
gene_id,ENSG00000101986.8,3408
gene_id,ENSG00000185825.11,3408
gene_id,ENSG00000172037.9,3409
gene_id,ENSG00000172046.14,3410
gene_id,ENSG00000230596.2,3410
gene_id,ENSG00000164061.4,3410
gene_id,ENSG00000172053.10,3411
gene_id,ENSG00000226913.1,3411
gene_id,ENSG00000068438.10,3413
gene_id,ENSG00000197363.5,3413
gene_id,ENSG00000147123.10,3416
gene_id,ENSG00000173421.12,3417
gene_id,ENSG00000135976.12,3417
gene_id,ENSG00000130822.11,3418
gene_id,ENSG00000188315.3,3418
gene_id,ENSG00000130821.11,3418
gene_id,ENSG00000169957.8,3419
gene_id,ENSG00000189420.7,3421
gene_id,ENSG00000182872.11,3421
gene_id,ENSG00000006704.6,3422
gene_id,ENSG00000259886.1,3423
gene_id,ENSG00000198218.6,3423
gene_id,ENSG00000231259.3,3424
gene_id,ENSG00000017483.10,3424
gene_id,ENSG00000183479.8,3428
gene_id,ENSG00000234232.2,3429
gene_id,ENSG00000225399.3,3436
gene_id,ENSG00000258130.3,3436
gene_id,ENSG00000161016.11,3436
gene_id,ENSG00000234825.2,3437
gene_id,ENSG00000214018.3,3447
gene_id,ENSG00000204164.6,3449
gene_id,ENSG00000227781.4,3449
gene_id,ENSG00000067842.13,3451
gene_id,ENSG00000224963.2,3453
gene_id,ENSG00000182492.11,3455
gene_id,ENSG00000184115.12,3456
gene_id,ENSG00000169955.6,3456
gene_id,ENSG00000235560.3,3456
gene_id,ENSG00000196378.7,3456
gene_id,ENSG00000213397.6,3457
gene_id,ENSG00000226958.1,3457
gene_id,ENSG00000237351.1,3459
gene_id,ENSG00000244307.2,3462
gene_id,ENSG00000171388.9,3467
gene_id,ENSG00000225210.5,3468
gene_id,ENSG00000197302.6,3469
gene_id,ENSG00000261731.2,3470
gene_id,ENSG00000257207.4,3471
gene_id,ENSG00000261052.1,3473
gene_id,ENSG00000102038.11,3477
gene_id,ENSG00000130985.12,3478
gene_id,ENSG00000234231.2,3478
gene_id,ENSG00000132207.13,3479
gene_id,ENSG00000069535.12,3480
gene_id,ENSG00000183690.12,3480
gene_id,ENSG00000169627.7,3481
gene_id,ENSG00000155719.12,3481
gene_id,ENSG00000224975.1,3484
gene_id,ENSG00000068366.15,3487
gene_id,ENSG00000131797.8,3491
gene_id,ENSG00000122126.11,3491
gene_id,ENSG00000242866.5,3493
gene_id,ENSG00000166763.7,3494
gene_id,ENSG00000260306.1,3495
gene_id,ENSG00000164068.11,3496
gene_id,ENSG00000173531.11,3496
gene_id,ENSG00000261416.1,3498
gene_id,ENSG00000102879.11,3502
gene_id,ENSG00000156925.7,3502
gene_id,ENSG00000140749.7,3504
gene_id,ENSG00000231831.1,3506
gene_id,ENSG00000150337.9,3506
gene_id,ENSG00000164062.8,3507
gene_id,ENSG00000173540.8,3507
gene_id,ENSG00000169877.5,3509
gene_id,ENSG00000102225.11,3510
gene_id,ENSG00000124486.8,3511
gene_id,ENSG00000165194.10,3515
gene_id,ENSG00000178146.9,3515
gene_id,ENSG00000156232.6,3516
gene_id,ENSG00000223572.5,3518
gene_id,ENSG00000233030.2,3520
gene_id,ENSG00000102226.5,3521
gene_id,ENSG00000186628.8,3523
gene_id,ENSG00000205771.2,3525
gene_id,ENSG00000249839.1,3526
gene_id,ENSG00000167004.8,3526
gene_id,ENSG00000085224.16,3528
gene_id,ENSG00000250988.3,3529
gene_id,ENSG00000140688.12,3531
gene_id,ENSG00000189221.5,3531
gene_id,ENSG00000261596.1,3533
gene_id,ENSG00000260625.1,3533
gene_id,ENSG00000183281.10,3534
gene_id,ENSG00000259442.1,3535
gene_id,ENSG00000166762.12,3536
gene_id,ENSG00000264573.1,3537
gene_id,ENSG00000236256.5,3538
gene_id,ENSG00000259315.1,3538
gene_id,ENSG00000168781.17,3541
gene_id,ENSG00000237289.5,3542
gene_id,ENSG00000249526.1,3542
gene_id,ENSG00000203814.5,3544
gene_id,ENSG00000224677.1,3545
gene_id,ENSG00000228328.2,3546
gene_id,ENSG00000183598.3,3546
gene_id,ENSG00000215301.5,3548
gene_id,ENSG00000248124.3,3548
gene_id,ENSG00000198750.7,3549
gene_id,ENSG00000140682.14,3551
gene_id,ENSG00000183918.10,3558
gene_id,ENSG00000176095.7,3559
gene_id,ENSG00000169951.5,3560
gene_id,ENSG00000140675.8,3560
gene_id,ENSG00000109046.10,3561
gene_id,ENSG00000165178.8,3562
gene_id,ENSG00000205583.9,3562
gene_id,ENSG00000174428.12,3565
gene_id,ENSG00000272255.1,3567
gene_id,ENSG00000189011.9,3568
gene_id,ENSG00000250635.1,3568
gene_id,ENSG00000171604.7,3569
gene_id,ENSG00000204179.6,3571
gene_id,ENSG00000232412.1,3574
gene_id,ENSG00000101972.14,3575
gene_id,ENSG00000140691.12,3575
gene_id,ENSG00000260267.1,3576
gene_id,ENSG00000228141.2,3577
gene_id,ENSG00000174374.9,3577
gene_id,ENSG00000013619.9,3578
gene_id,ENSG00000260118.1,3578
gene_id,ENSG00000261474.1,3579
gene_id,ENSG00000232561.2,3579
gene_id,ENSG00000103723.8,3580
gene_id,ENSG00000147059.7,3584
gene_id,ENSG00000220323.3,3586
gene_id,ENSG00000187492.4,3586
gene_id,ENSG00000166963.8,3586
gene_id,ENSG00000264469.1,3587
gene_id,ENSG00000067369.9,3587
gene_id,ENSG00000094841.9,3588
gene_id,ENSG00000128886.7,3590
gene_id,ENSG00000140264.15,3590
gene_id,ENSG00000173876.9,3590
gene_id,ENSG00000250387.2,3591
gene_id,ENSG00000216866.4,3592
gene_id,ENSG00000269600.1,3593
gene_id,ENSG00000176723.5,3593
gene_id,ENSG00000260060.1,3593
gene_id,ENSG00000185614.4,3594
gene_id,ENSG00000223714.1,3595
gene_id,ENSG00000131508.11,3595
gene_id,ENSG00000103490.13,3595
gene_id,ENSG00000261716.1,3596
gene_id,ENSG00000259707.1,3597
gene_id,ENSG00000203819.6,3598
gene_id,ENSG00000156885.4,3598
gene_id,ENSG00000101871.10,3599
gene_id,ENSG00000132153.10,3600
gene_id,ENSG00000270069.1,3600
gene_id,ENSG00000260304.1,3600
gene_id,ENSG00000089280.14,3606
gene_id,ENSG00000226310.1,3607
gene_id,ENSG00000069509.5,3607
gene_id,ENSG00000214575.5,3608
gene_id,ENSG00000186787.7,3608
gene_id,ENSG00000260802.1,3610
gene_id,ENSG00000169896.12,3610
gene_id,ENSG00000182179.6,3611
gene_id,ENSG00000197006.9,3612
gene_id,ENSG00000259462.1,3613
gene_id,ENSG00000229809.4,3613
gene_id,ENSG00000198169.4,3613
gene_id,ENSG00000140678.12,3614
gene_id,ENSG00000232472.1,3615
gene_id,ENSG00000266313.1,3615
gene_id,ENSG00000242028.1,3616
gene_id,ENSG00000251387.1,3617
gene_id,ENSG00000165591.6,3620
gene_id,ENSG00000000003.10,3622
gene_id,ENSG00000234080.2,3622
gene_id,ENSG00000156886.11,3623
gene_id,ENSG00000102359.5,3627
gene_id,ENSG00000188993.3,3629
gene_id,ENSG00000173473.6,3630
gene_id,ENSG00000197779.9,3632
gene_id,ENSG00000224401.2,3633
gene_id,ENSG00000196741.3,3634
gene_id,ENSG00000197162.8,3635
gene_id,ENSG00000260167.1,3636
gene_id,ENSG00000147124.8,3639
gene_id,ENSG00000146005.3,3639
gene_id,ENSG00000261295.1,3640
gene_id,ENSG00000261588.1,3641
gene_id,ENSG00000145734.14,3641
gene_id,ENSG00000178809.7,3641
gene_id,ENSG00000213753.6,3642
gene_id,ENSG00000152939.10,3643
gene_id,ENSG00000184584.8,3644
gene_id,ENSG00000099326.4,3645
gene_id,ENSG00000145247.7,3645
gene_id,ENSG00000187601.3,3646
gene_id,ENSG00000101966.8,3647
gene_id,ENSG00000247746.4,3647
gene_id,ENSG00000197471.7,3648
gene_id,ENSG00000265683.1,3648
gene_id,ENSG00000235636.1,3649
gene_id,ENSG00000260727.1,3650
gene_id,ENSG00000178226.6,3650
gene_id,ENSG00000188459.3,3651
gene_id,ENSG00000078061.8,3654
gene_id,ENSG00000184260.4,3654
gene_id,ENSG00000184678.8,3654
gene_id,ENSG00000178096.8,3656
gene_id,ENSG00000103485.13,3661
gene_id,ENSG00000073905.8,3663
gene_id,ENSG00000214016.3,3664
gene_id,ENSG00000063015.15,3667
gene_id,ENSG00000052344.11,3668
gene_id,ENSG00000130725.3,3669
gene_id,ENSG00000267858.1,3669
gene_id,ENSG00000102265.7,3671
gene_id,ENSG00000183763.4,3672
gene_id,ENSG00000249751.1,3673
gene_id,ENSG00000126010.5,3674
gene_id,ENSG00000184867.9,3674
gene_id,ENSG00000109118.9,3679
gene_id,ENSG00000179761.7,3679
gene_id,ENSG00000130724.4,3679
gene_id,ENSG00000008056.8,3680
gene_id,ENSG00000265908.1,3683
gene_id,ENSG00000092470.7,3683
gene_id,ENSG00000140259.6,3683
gene_id,ENSG00000103510.15,3687
gene_id,ENSG00000175701.6,3687
gene_id,ENSG00000262766.1,3687
gene_id,ENSG00000198824.4,3689
gene_id,ENSG00000204177.6,3689
gene_id,ENSG00000102230.9,3691
gene_id,ENSG00000185864.12,3691
gene_id,ENSG00000264956.1,3693
gene_id,ENSG00000273131.1,3693
gene_id,ENSG00000223705.5,3693
gene_id,ENSG00000261101.1,3694
gene_id,ENSG00000163069.8,3695
gene_id,ENSG00000232186.1,3696
gene_id,ENSG00000198960.6,3696
gene_id,ENSG00000102401.15,3697
gene_id,ENSG00000126759.8,3698
gene_id,ENSG00000140265.8,3698
gene_id,ENSG00000101868.6,3699
gene_id,ENSG00000164076.12,3699
gene_id,ENSG00000130726.7,3699
gene_id,ENSG00000156853.7,3699
gene_id,ENSG00000180383.3,3700
gene_id,ENSG00000102362.11,3701
gene_id,ENSG00000265845.2,3701
gene_id,ENSG00000159164.5,3701
gene_id,ENSG00000119574.8,3703
gene_id,ENSG00000147118.6,3704
gene_id,ENSG00000204072.3,3704
gene_id,ENSG00000149927.13,3704
gene_id,ENSG00000167194.3,3704
gene_id,ENSG00000103507.9,3704
gene_id,ENSG00000137822.8,3705
gene_id,ENSG00000088320.3,3707
gene_id,ENSG00000101901.6,3709
gene_id,ENSG00000239883.4,3709
gene_id,ENSG00000221995.4,3710
gene_id,ENSG00000102048.11,3712
gene_id,ENSG00000156858.7,3715
gene_id,ENSG00000126756.7,3716
gene_id,ENSG00000250692.1,3717
gene_id,ENSG00000267064.1,3717
gene_id,ENSG00000126767.13,3717
gene_id,ENSG00000167397.10,3717
gene_id,ENSG00000126947.7,3719
gene_id,ENSG00000232415.1,3722
gene_id,ENSG00000143368.9,3722
gene_id,ENSG00000149929.11,3722
gene_id,ENSG00000102882.7,3723
gene_id,ENSG00000147117.7,3724
gene_id,ENSG00000049540.12,3724
gene_id,ENSG00000169592.10,3725
gene_id,ENSG00000156860.11,3725
gene_id,ENSG00000203930.6,3726
gene_id,ENSG00000237682.2,3727
gene_id,ENSG00000167536.9,3727
gene_id,ENSG00000132589.11,3728
gene_id,ENSG00000151006.7,3728
gene_id,ENSG00000165195.9,3730
gene_id,ENSG00000264304.1,3731
gene_id,ENSG00000254206.1,3732
gene_id,ENSG00000163071.6,3733
gene_id,ENSG00000204271.6,3735
gene_id,ENSG00000231651.1,3737
gene_id,ENSG00000167395.10,3738
gene_id,ENSG00000132591.7,3739
gene_id,ENSG00000167394.8,3739
gene_id,ENSG00000149926.9,3739
gene_id,ENSG00000149925.12,3739
gene_id,ENSG00000147383.6,3739
gene_id,ENSG00000147400.8,3740
gene_id,ENSG00000154330.8,3741
gene_id,ENSG00000014914.15,3741
gene_id,ENSG00000149930.13,3743
gene_id,ENSG00000261760.2,3743
gene_id,ENSG00000205534.5,3743
gene_id,ENSG00000198883.7,3744
gene_id,ENSG00000230903.5,3744
gene_id,ENSG00000229132.2,3744
gene_id,ENSG00000102886.10,3747
gene_id,ENSG00000170092.10,3748
gene_id,ENSG00000173065.9,3748
gene_id,ENSG00000047648.17,3748
gene_id,ENSG00000260719.1,3749
gene_id,ENSG00000182774.6,3750
gene_id,ENSG00000185905.3,3751
gene_id,ENSG00000147050.10,3751
gene_id,ENSG00000083750.8,3754
gene_id,ENSG00000164078.8,3754
gene_id,ENSG00000228008.1,3754
gene_id,ENSG00000106665.11,3755
gene_id,ENSG00000224799.1,3756
gene_id,ENSG00000253404.1,3757
gene_id,ENSG00000169306.5,3758
gene_id,ENSG00000135213.8,3758
gene_id,ENSG00000261367.1,3762
gene_id,ENSG00000106683.10,3762
gene_id,ENSG00000130150.7,3763
gene_id,ENSG00000181544.9,3766
gene_id,ENSG00000229384.2,3766
gene_id,ENSG00000260911.1,3767
gene_id,ENSG00000046647.9,3767
gene_id,ENSG00000103549.17,3768
gene_id,ENSG00000212663.2,3768
gene_id,ENSG00000204025.2,3769
gene_id,ENSG00000196118.7,3769
gene_id,ENSG00000227486.1,3769
gene_id,ENSG00000090238.7,3770
gene_id,ENSG00000235961.3,3770
gene_id,ENSG00000082458.7,3770
gene_id,ENSG00000254374.2,3771
gene_id,ENSG00000149922.6,3771
gene_id,ENSG00000183837.8,3771
gene_id,ENSG00000250616.2,3771
gene_id,ENSG00000102870.4,3771
gene_id,ENSG00000049541.6,3773
gene_id,ENSG00000149923.9,3773
gene_id,ENSG00000156873.11,3775
gene_id,ENSG00000205081.4,3775
gene_id,ENSG00000147394.14,3775
gene_id,ENSG00000260114.1,3776
gene_id,ENSG00000085231.9,3776
gene_id,ENSG00000152942.14,3776
gene_id,ENSG00000174943.5,3777
gene_id,ENSG00000247735.2,3777
gene_id,ENSG00000080603.12,3777
gene_id,ENSG00000261840.1,3777
gene_id,ENSG00000221994.6,3778
gene_id,ENSG00000196648.6,3778
gene_id,ENSG00000174939.6,3780
gene_id,ENSG00000103942.8,3781
gene_id,ENSG00000174938.10,3781
gene_id,ENSG00000263612.1,3781
gene_id,ENSG00000103496.10,3781
gene_id,ENSG00000099365.5,3781
gene_id,ENSG00000171100.10,3781
gene_id,ENSG00000169612.3,3782
gene_id,ENSG00000144061.8,3784
gene_id,ENSG00000214725.3,3784
gene_id,ENSG00000101977.15,3784
gene_id,ENSG00000182489.7,3785
gene_id,ENSG00000103502.9,3785
gene_id,ENSG00000086730.12,3785
gene_id,ENSG00000106682.10,3785
gene_id,ENSG00000149932.12,3785
gene_id,ENSG00000099377.9,3786
gene_id,ENSG00000179031.8,3790
gene_id,ENSG00000127957.12,3791
gene_id,ENSG00000101294.12,3792
gene_id,ENSG00000174992.6,3793
gene_id,ENSG00000170464.5,3793
gene_id,ENSG00000147113.12,3795
gene_id,ENSG00000229828.1,3795
gene_id,ENSG00000046653.10,3795
gene_id,ENSG00000164077.9,3797
gene_id,ENSG00000165197.4,3801
gene_id,ENSG00000224958.1,3801
gene_id,ENSG00000233680.4,3803
gene_id,ENSG00000099381.12,3804
gene_id,ENSG00000079616.8,3805
gene_id,ENSG00000229939.1,3806
gene_id,ENSG00000260082.1,3806
gene_id,ENSG00000004534.10,3808
gene_id,ENSG00000101811.9,3808
gene_id,ENSG00000099364.12,3810
gene_id,ENSG00000225031.1,3811
gene_id,ENSG00000079482.11,3811
gene_id,ENSG00000104738.12,3812
gene_id,ENSG00000253729.3,3812
gene_id,ENSG00000044115.16,3813
gene_id,ENSG00000233254.1,3814
gene_id,ENSG00000134595.6,3814
gene_id,ENSG00000260852.1,3815
gene_id,ENSG00000175938.6,3816
gene_id,ENSG00000113013.8,3816
gene_id,ENSG00000125676.15,3817
gene_id,ENSG00000182287.9,3819
gene_id,ENSG00000176034.8,3820
gene_id,ENSG00000007952.13,3821
gene_id,ENSG00000150281.6,3822
gene_id,ENSG00000169609.9,3823
gene_id,ENSG00000083807.5,3823
gene_id,ENSG00000158458.15,3824
gene_id,ENSG00000099385.7,3825
gene_id,ENSG00000261690.1,3825
gene_id,ENSG00000013364.14,3826
gene_id,ENSG00000147145.8,3826
gene_id,ENSG00000255085.4,3826
gene_id,ENSG00000234557.2,3827
gene_id,ENSG00000254634.3,3827
gene_id,ENSG00000183336.7,3827
gene_id,ENSG00000186148.7,3827
gene_id,ENSG00000102349.10,3828
gene_id,ENSG00000213648.6,3829
gene_id,ENSG00000130055.9,3830
gene_id,ENSG00000254533.1,3831
gene_id,ENSG00000103495.9,3831
gene_id,ENSG00000198106.7,3832
gene_id,ENSG00000260083.1,3833
gene_id,ENSG00000215089.3,3834
gene_id,ENSG00000087842.6,3835
gene_id,ENSG00000169139.7,3836
gene_id,ENSG00000169249.8,3838
gene_id,ENSG00000183921.5,3838
gene_id,ENSG00000238045.5,3839
gene_id,ENSG00000167371.12,3839
gene_id,ENSG00000140740.6,3839
gene_id,ENSG00000147402.7,3840
gene_id,ENSG00000196535.10,3840
gene_id,ENSG00000233247.2,3840
gene_id,ENSG00000182574.7,3841
gene_id,ENSG00000168806.6,3841
gene_id,ENSG00000168803.10,3842
gene_id,ENSG00000196927.4,3842
gene_id,ENSG00000174225.10,3843
gene_id,ENSG00000102010.10,3844
gene_id,ENSG00000165164.8,3846
gene_id,ENSG00000015171.14,3848
gene_id,ENSG00000223940.1,3852
gene_id,ENSG00000147799.7,3852
gene_id,ENSG00000228232.1,3853
gene_id,ENSG00000101958.9,3853
gene_id,ENSG00000169239.8,3855
gene_id,ENSG00000142700.7,3855
gene_id,ENSG00000170469.6,3856
gene_id,ENSG00000144063.3,3857
gene_id,ENSG00000141446.6,3857
gene_id,ENSG00000180182.6,3858
gene_id,ENSG00000234636.1,3858
gene_id,ENSG00000259243.1,3859
gene_id,ENSG00000260351.1,3860
gene_id,ENSG00000141068.9,3860
gene_id,ENSG00000169203.12,3861
gene_id,ENSG00000167543.11,3861
gene_id,ENSG00000184258.5,3862
gene_id,ENSG00000005302.13,3863
gene_id,ENSG00000223877.3,3863
gene_id,ENSG00000101898.5,3864
gene_id,ENSG00000259767.1,3864
gene_id,ENSG00000168792.4,3864
gene_id,ENSG00000120727.8,3865
gene_id,ENSG00000186312.6,3865
gene_id,ENSG00000180747.11,3865
gene_id,ENSG00000227973.1,3866
gene_id,ENSG00000197830.2,3866
gene_id,ENSG00000130234.6,3867
gene_id,ENSG00000185129.4,3867
gene_id,ENSG00000245146.2,3868
gene_id,ENSG00000182890.3,3869
gene_id,ENSG00000011677.8,3869
gene_id,ENSG00000264290.1,3870
gene_id,ENSG00000178082.5,3870
gene_id,ENSG00000147003.5,3871
gene_id,ENSG00000182700.3,3873
gene_id,ENSG00000120705.8,3873
gene_id,ENSG00000228672.2,3875
gene_id,ENSG00000170482.12,3875
gene_id,ENSG00000170476.11,3876
gene_id,ENSG00000271782.1,3880
gene_id,ENSG00000155714.9,3883
gene_id,ENSG00000236330.1,3884
gene_id,ENSG00000263563.1,3884
gene_id,ENSG00000015479.13,3884
gene_id,ENSG00000146006.7,3885
gene_id,ENSG00000204588.5,3886
gene_id,ENSG00000273406.1,3887
gene_id,ENSG00000215006.4,3887
gene_id,ENSG00000231069.1,3889
gene_id,ENSG00000235510.1,3889
gene_id,ENSG00000183323.8,3889
gene_id,ENSG00000223723.1,3890
gene_id,ENSG00000196440.7,3892
gene_id,ENSG00000103319.7,3893
gene_id,ENSG00000235313.1,3897
gene_id,ENSG00000226210.3,3898
gene_id,ENSG00000169062.10,3899
gene_id,ENSG00000198173.3,3901
gene_id,ENSG00000134250.13,3903
gene_id,ENSG00000120725.8,3903
gene_id,ENSG00000187627.10,3904
gene_id,ENSG00000185716.7,3905
gene_id,ENSG00000265474.1,3907
gene_id,ENSG00000004848.6,3908
gene_id,ENSG00000126945.8,3908
gene_id,ENSG00000147246.5,3909
gene_id,ENSG00000259308.3,3909
gene_id,ENSG00000102393.5,3909
gene_id,ENSG00000260277.1,3911
gene_id,ENSG00000226031.1,3912
gene_id,ENSG00000167088.6,3912
gene_id,ENSG00000175267.10,3913
gene_id,ENSG00000175877.3,3914
gene_id,ENSG00000076604.10,3915
gene_id,ENSG00000181704.7,3915
gene_id,ENSG00000185753.8,3917
gene_id,ENSG00000163113.10,3920
gene_id,ENSG00000260822.1,3921
gene_id,ENSG00000147027.3,3923
gene_id,ENSG00000230613.1,3924
gene_id,ENSG00000188234.9,3924
gene_id,ENSG00000129682.9,3924
gene_id,ENSG00000072133.6,3925
gene_id,ENSG00000198720.8,3929
gene_id,ENSG00000249593.2,3931
gene_id,ENSG00000241343.5,3934
gene_id,ENSG00000109180.10,3935
gene_id,ENSG00000223486.1,3936
gene_id,ENSG00000160606.6,3937
gene_id,ENSG00000188021.7,3938
gene_id,ENSG00000108262.11,3940
gene_id,ENSG00000254363.2,3942
gene_id,ENSG00000010671.11,3942
gene_id,ENSG00000006757.7,3942
gene_id,ENSG00000213830.3,3942
gene_id,ENSG00000160602.9,3944
gene_id,ENSG00000230707.1,3945
gene_id,ENSG00000108256.4,3949
gene_id,ENSG00000067992.8,3950
gene_id,ENSG00000264577.1,3954
gene_id,ENSG00000183337.12,3955
gene_id,ENSG00000182220.9,3956
gene_id,ENSG00000165171.6,3956
gene_id,ENSG00000064726.5,3965
gene_id,ENSG00000198242.9,3965
gene_id,ENSG00000145041.11,3968
gene_id,ENSG00000204272.6,3969
gene_id,ENSG00000123496.3,3969
gene_id,ENSG00000120306.5,3969
gene_id,ENSG00000109113.13,3971
gene_id,ENSG00000185915.4,3975
gene_id,ENSG00000236438.2,3976
gene_id,ENSG00000075539.9,3976
gene_id,ENSG00000237748.1,3977
